CE10	CNR20001018.1700.0676-CE1
CE12	CNR20001018.1700.0676-CE2
CE13	CNR20001018.1700.0676-CE3
CE14	CNR20001018.1700.0676-CE4
CE16	CNR20001018.1700.0676-CE5
CE17	CNR20001018.1700.0676-CE6
CE18	CNR20001018.1700.0676-CE7
CE19	CNR20001018.1700.0676-CE8
CE23	CNR20001018.1700.0676-CE9
CE1	CNR20001018.1700.0676-CE10
CE2	CNR20001018.1700.0676-CE11
CE3	CNR20001018.1700.0676-CE12
CE4	CNR20001018.1700.0676-CE13
CE5	CNR20001018.1700.0676-CE14
CE6	CNR20001018.1700.0676-CE15
CE7	CNR20001018.1700.0676-CE16
CE8	CNR20001018.1700.0676-CE17
CE9	CNR20001018.1700.0676-CE18
E14	CNR20001018.1700.0676-E1
E16	CNR20001018.1700.0676-E2
E18	CNR20001018.1700.0676-E3
E20	CNR20001018.1700.0676-E4
E21	CNR20001018.1700.0676-E5
E23	CNR20001018.1700.0676-E6
E24	CNR20001018.1700.0676-E7
E25	CNR20001018.1700.0676-E8
E26	CNR20001018.1700.0676-E9
E27	CNR20001018.1700.0676-E10
E1	CNR20001018.1700.0676-E11
E32	CNR20001018.1700.0676-E12
E31	CNR20001018.1700.0676-E13
E33	CNR20001018.1700.0676-E14
E35	CNR20001018.1700.0676-E15
E2	CNR20001018.1700.0676-E16
E19	CNR20001018.1700.0676-E17
E4	CNR20001018.1700.0676-E18
E5	CNR20001018.1700.0676-E19
E6	CNR20001018.1700.0676-E20
E7	CNR20001018.1700.0676-E21
E8	CNR20001018.1700.0676-E22
E9	CNR20001018.1700.0676-E23
E10	CNR20001018.1700.0676-E24
E11	CNR20001018.1700.0676-E25
E12	CNR20001018.1700.0676-E26
E13	CNR20001018.1700.0676-E27
EM1	CNR20001018.1700.0676-E11-1
EM21	CNR20001018.1700.0676-E26-2
EM22	CNR20001018.1700.0676-E16-3
EM23	CNR20001018.1700.0676-E20-4
EM24	CNR20001018.1700.0676-E1-5
EM27	CNR20001018.1700.0676-E20-6
EM28	CNR20001018.1700.0676-E24-7
EM29	CNR20001018.1700.0676-E16-8
EM30	CNR20001018.1700.0676-E16-9
EM31	CNR20001018.1700.0676-E2-10
EM32	CNR20001018.1700.0676-E16-11
EM33	CNR20001018.1700.0676-E16-12
EM34	CNR20001018.1700.0676-E24-13
EM35	CNR20001018.1700.0676-E2-14
EM36	CNR20001018.1700.0676-E16-15
EM37	CNR20001018.1700.0676-E16-16
EM38	CNR20001018.1700.0676-E24-17
EM39	CNR20001018.1700.0676-E24-18
EM40	CNR20001018.1700.0676-E2-19
EM51	CNR20001018.1700.0676-E4-20
EM41	CNR20001018.1700.0676-E2-21
EM42	CNR20001018.1700.0676-E3-22
EM43	CNR20001018.1700.0676-E16-23
EM44	CNR20001018.1700.0676-E26-24
EM45	CNR20001018.1700.0676-E27-25
EM46	CNR20001018.1700.0676-E2-26
EM47	CNR20001018.1700.0676-E16-27
EM52	CNR20001018.1700.0676-E16-28
