CE13	VOM20001129.0700.0798-CE1
CE14	VOM20001129.0700.0798-CE2
CE59	VOM20001129.0700.0798-CE3
CE18	VOM20001129.0700.0798-CE4
CE60	VOM20001129.0700.0798-CE5
CE61	VOM20001129.0700.0798-CE6
CE23	VOM20001129.0700.0798-CE7
CE24	VOM20001129.0700.0798-CE8
CE25	VOM20001129.0700.0798-CE9
CE26	VOM20001129.0700.0798-CE10
CE27	VOM20001129.0700.0798-CE11
CE29	VOM20001129.0700.0798-CE12
CE30	VOM20001129.0700.0798-CE13
CE31	VOM20001129.0700.0798-CE14
CE32	VOM20001129.0700.0798-CE15
CE37	VOM20001129.0700.0798-CE16
CE38	VOM20001129.0700.0798-CE17
CE39	VOM20001129.0700.0798-CE18
CE40	VOM20001129.0700.0798-CE19
CE41	VOM20001129.0700.0798-CE20
CE42	VOM20001129.0700.0798-CE21
CE43	VOM20001129.0700.0798-CE22
CE44	VOM20001129.0700.0798-CE23
CE45	VOM20001129.0700.0798-CE24
CE1	VOM20001129.0700.0798-CE25
CE46	VOM20001129.0700.0798-CE26
CE62	VOM20001129.0700.0798-CE27
CE47	VOM20001129.0700.0798-CE28
CE48	VOM20001129.0700.0798-CE29
CE49	VOM20001129.0700.0798-CE30
CE50	VOM20001129.0700.0798-CE31
CE51	VOM20001129.0700.0798-CE32
CE52	VOM20001129.0700.0798-CE33
CE53	VOM20001129.0700.0798-CE34
CE54	VOM20001129.0700.0798-CE35
CE55	VOM20001129.0700.0798-CE36
CE56	VOM20001129.0700.0798-CE37
CE57	VOM20001129.0700.0798-CE38
CE63	VOM20001129.0700.0798-CE39
CE64	VOM20001129.0700.0798-CE40
CE65	VOM20001129.0700.0798-CE41
CE66	VOM20001129.0700.0798-CE42
CE67	VOM20001129.0700.0798-CE43
CE68	VOM20001129.0700.0798-CE44
CE69	VOM20001129.0700.0798-CE45
CE2	VOM20001129.0700.0798-CE46
CE3	VOM20001129.0700.0798-CE47
CE5	VOM20001129.0700.0798-CE48
CE7	VOM20001129.0700.0798-CE49
CE8	VOM20001129.0700.0798-CE50
CE9	VOM20001129.0700.0798-CE51
CE58	VOM20001129.0700.0798-CE52
CE11	VOM20001129.0700.0798-CE53
CE12	VOM20001129.0700.0798-CE54
E16	VOM20001129.0700.0798-E1
E17	VOM20001129.0700.0798-E2
E19	VOM20001129.0700.0798-E3
