CE12	CNR20001002.1700.0638-CE1
CE13	CNR20001002.1700.0638-CE2
CE14	CNR20001002.1700.0638-CE3
CE15	CNR20001002.1700.0638-CE4
CE16	CNR20001002.1700.0638-CE5
CE17	CNR20001002.1700.0638-CE6
CE18	CNR20001002.1700.0638-CE7
CE19	CNR20001002.1700.0638-CE8
CE20	CNR20001002.1700.0638-CE9
CE21	CNR20001002.1700.0638-CE10
CE22	CNR20001002.1700.0638-CE11
CE23	CNR20001002.1700.0638-CE12
CE24	CNR20001002.1700.0638-CE13
CE25	CNR20001002.1700.0638-CE14
CE26	CNR20001002.1700.0638-CE15
CE27	CNR20001002.1700.0638-CE16
CE28	CNR20001002.1700.0638-CE17
CE29	CNR20001002.1700.0638-CE18
CE30	CNR20001002.1700.0638-CE19
CE31	CNR20001002.1700.0638-CE20
CE32	CNR20001002.1700.0638-CE21
CE33	CNR20001002.1700.0638-CE22
CE34	CNR20001002.1700.0638-CE23
CE35	CNR20001002.1700.0638-CE24
CE36	CNR20001002.1700.0638-CE25
CE37	CNR20001002.1700.0638-CE26
CE38	CNR20001002.1700.0638-CE27
CE39	CNR20001002.1700.0638-CE28
CE40	CNR20001002.1700.0638-CE29
CE41	CNR20001002.1700.0638-CE30
CE43	CNR20001002.1700.0638-CE31
CE44	CNR20001002.1700.0638-CE32
CE45	CNR20001002.1700.0638-CE33
CE2	CNR20001002.1700.0638-CE34
CE3	CNR20001002.1700.0638-CE35
CE4	CNR20001002.1700.0638-CE36
CE5	CNR20001002.1700.0638-CE37
CE6	CNR20001002.1700.0638-CE38
CE7	CNR20001002.1700.0638-CE39
CE8	CNR20001002.1700.0638-CE40
CE9	CNR20001002.1700.0638-CE41
CE10	CNR20001002.1700.0638-CE42
CE11	CNR20001002.1700.0638-CE43
E14	CNR20001002.1700.0638-E1
E15	CNR20001002.1700.0638-E2
E16	CNR20001002.1700.0638-E3
E17	CNR20001002.1700.0638-E4
E18	CNR20001002.1700.0638-E5
E19	CNR20001002.1700.0638-E6
E20	CNR20001002.1700.0638-E7
E21	CNR20001002.1700.0638-E8
E22	CNR20001002.1700.0638-E9
E23	CNR20001002.1700.0638-E10
E24	CNR20001002.1700.0638-E11
E25	CNR20001002.1700.0638-E12
E26	CNR20001002.1700.0638-E13
E27	CNR20001002.1700.0638-E14
E28	CNR20001002.1700.0638-E15
E29	CNR20001002.1700.0638-E16
E30	CNR20001002.1700.0638-E17
E31	CNR20001002.1700.0638-E18
E32	CNR20001002.1700.0638-E19
E33	CNR20001002.1700.0638-E20
E34	CNR20001002.1700.0638-E21
E35	CNR20001002.1700.0638-E22
E36	CNR20001002.1700.0638-E23
E37	CNR20001002.1700.0638-E24
E38	CNR20001002.1700.0638-E25
E39	CNR20001002.1700.0638-E26
E40	CNR20001002.1700.0638-E27
E41	CNR20001002.1700.0638-E28
E42	CNR20001002.1700.0638-E29
E43	CNR20001002.1700.0638-E30
E44	CNR20001002.1700.0638-E31
E45	CNR20001002.1700.0638-E32
E46	CNR20001002.1700.0638-E33
E47	CNR20001002.1700.0638-E34
E48	CNR20001002.1700.0638-E35
E49	CNR20001002.1700.0638-E36
E50	CNR20001002.1700.0638-E37
E51	CNR20001002.1700.0638-E38
E53	CNR20001002.1700.0638-E39
E54	CNR20001002.1700.0638-E40
E55	CNR20001002.1700.0638-E41
E56	CNR20001002.1700.0638-E42
E2	CNR20001002.1700.0638-E43
E3	CNR20001002.1700.0638-E44
E4	CNR20001002.1700.0638-E45
E5	CNR20001002.1700.0638-E46
E6	CNR20001002.1700.0638-E47
E7	CNR20001002.1700.0638-E48
E8	CNR20001002.1700.0638-E49
E9	CNR20001002.1700.0638-E50
E10	CNR20001002.1700.0638-E51
E11	CNR20001002.1700.0638-E52
E12	CNR20001002.1700.0638-E53
E13	CNR20001002.1700.0638-E54
EM19	CNR20001002.1700.0638-E44-1
EM20	CNR20001002.1700.0638-E1-2
EM21	CNR20001002.1700.0638-E50-3
EM22	CNR20001002.1700.0638-E44-4
EM23	CNR20001002.1700.0638-E43-5
EM24	CNR20001002.1700.0638-E2-6
EM25	CNR20001002.1700.0638-E3-7
EM26	CNR20001002.1700.0638-E2-8
EM27	CNR20001002.1700.0638-E4-9
EM28	CNR20001002.1700.0638-E5-10
EM29	CNR20001002.1700.0638-E5-11
EM30	CNR20001002.1700.0638-E6-12
EM31	CNR20001002.1700.0638-E7-13
EM32	CNR20001002.1700.0638-E8-14
EM33	CNR20001002.1700.0638-E8-15
EM34	CNR20001002.1700.0638-E9-16
EM35	CNR20001002.1700.0638-E53-17
EM36	CNR20001002.1700.0638-E50-18
EM37	CNR20001002.1700.0638-E43-19
EM38	CNR20001002.1700.0638-E10-20
EM39	CNR20001002.1700.0638-E11-21
EM40	CNR20001002.1700.0638-E10-22
EM41	CNR20001002.1700.0638-E12-23
EM42	CNR20001002.1700.0638-E5-24
EM43	CNR20001002.1700.0638-E13-25
EM44	CNR20001002.1700.0638-E14-26
EM45	CNR20001002.1700.0638-E15-27
EM46	CNR20001002.1700.0638-E16-28
EM47	CNR20001002.1700.0638-E17-29
EM48	CNR20001002.1700.0638-E18-30
EM49	CNR20001002.1700.0638-E50-31
EM50	CNR20001002.1700.0638-E10-32
EM51	CNR20001002.1700.0638-E19-33
EM52	CNR20001002.1700.0638-E7-34
EM53	CNR20001002.1700.0638-E50-35
EM54	CNR20001002.1700.0638-E10-36
EM55	CNR20001002.1700.0638-E7-37
EM56	CNR20001002.1700.0638-E20-38
EM57	CNR20001002.1700.0638-E21-39
EM58	CNR20001002.1700.0638-E7-40
EM59	CNR20001002.1700.0638-E22-41
EM60	CNR20001002.1700.0638-E23-42
EM61	CNR20001002.1700.0638-E24-43
EM62	CNR20001002.1700.0638-E25-44
EM63	CNR20001002.1700.0638-E23-45
EM64	CNR20001002.1700.0638-E26-46
EM65	CNR20001002.1700.0638-E27-47
EM66	CNR20001002.1700.0638-E28-48
EM67	CNR20001002.1700.0638-E29-49
EM68	CNR20001002.1700.0638-E30-50
EM69	CNR20001002.1700.0638-E31-51
EM70	CNR20001002.1700.0638-E53-52
EM71	CNR20001002.1700.0638-E32-53
EM72	CNR20001002.1700.0638-E33-54
EM73	CNR20001002.1700.0638-E34-55
EM74	CNR20001002.1700.0638-E35-56
EM75	CNR20001002.1700.0638-E36-57
EM76	CNR20001002.1700.0638-E53-58
EM2	CNR20001002.1700.0638-E43-59
EM77	CNR20001002.1700.0638-E37-60
EM78	CNR20001002.1700.0638-E38-61
EM80	CNR20001002.1700.0638-E39-62
EM81	CNR20001002.1700.0638-E39-63
EM82	CNR20001002.1700.0638-E40-64
EM83	CNR20001002.1700.0638-E51-65
EM84	CNR20001002.1700.0638-E50-66
EM85	CNR20001002.1700.0638-E41-67
EM86	CNR20001002.1700.0638-E51-68
EM87	CNR20001002.1700.0638-E50-69
EM88	CNR20001002.1700.0638-E43-70
EM89	CNR20001002.1700.0638-E48-71
EM90	CNR20001002.1700.0638-E42-72
