CE13	CTS20001122.1300.0271-CE1
CE14	CTS20001122.1300.0271-CE2
CE15	CTS20001122.1300.0271-CE3
CE1	CTS20001122.1300.0271-CE4
CE2	CTS20001122.1300.0271-CE5
CE3	CTS20001122.1300.0271-CE6
CE4	CTS20001122.1300.0271-CE7
CE5	CTS20001122.1300.0271-CE8
CE6	CTS20001122.1300.0271-CE9
CE7	CTS20001122.1300.0271-CE10
CE8	CTS20001122.1300.0271-CE11
CE9	CTS20001122.1300.0271-CE12
CE10	CTS20001122.1300.0271-CE13
CE11	CTS20001122.1300.0271-CE14
CE12	CTS20001122.1300.0271-CE15
E13	CTS20001122.1300.0271-E1
E14	CTS20001122.1300.0271-E2
E15	CTS20001122.1300.0271-E3
E16	CTS20001122.1300.0271-E4
E1	CTS20001122.1300.0271-E5
E2	CTS20001122.1300.0271-E6
E3	CTS20001122.1300.0271-E7
E4	CTS20001122.1300.0271-E8
E5	CTS20001122.1300.0271-E9
E6	CTS20001122.1300.0271-E10
E7	CTS20001122.1300.0271-E11
E8	CTS20001122.1300.0271-E12
E9	CTS20001122.1300.0271-E13
E10	CTS20001122.1300.0271-E14
E11	CTS20001122.1300.0271-E15
E12	CTS20001122.1300.0271-E16
EM1	CTS20001122.1300.0271-E5-1
EM19	CTS20001122.1300.0271-E11-2
EM20	CTS20001122.1300.0271-E1-3
EM21	CTS20001122.1300.0271-E8-4
EM22	CTS20001122.1300.0271-E8-5
EM23	CTS20001122.1300.0271-E9-6
EM24	CTS20001122.1300.0271-E10-7
EM25	CTS20001122.1300.0271-E1-8
EM26	CTS20001122.1300.0271-E11-9
EM27	CTS20001122.1300.0271-E8-10
EM28	CTS20001122.1300.0271-E9-11
EM29	CTS20001122.1300.0271-E2-12
EM30	CTS20001122.1300.0271-E3-13
EM31	CTS20001122.1300.0271-E10-14
EM32	CTS20001122.1300.0271-E10-15
EM33	CTS20001122.1300.0271-E4-16
EM34	CTS20001122.1300.0271-E9-17
EM2	CTS20001122.1300.0271-E6-18
EM3	CTS20001122.1300.0271-E7-19
EM4	CTS20001122.1300.0271-E8-20
EM5	CTS20001122.1300.0271-E5-21
EM6	CTS20001122.1300.0271-E8-22
EM7	CTS20001122.1300.0271-E9-23
EM8	CTS20001122.1300.0271-E10-24
EM9	CTS20001122.1300.0271-E11-25
EM10	CTS20001122.1300.0271-E12-26
EM11	CTS20001122.1300.0271-E5-27
EM12	CTS20001122.1300.0271-E13-28
EM13	CTS20001122.1300.0271-E6-29
EM14	CTS20001122.1300.0271-E14-30
EM15	CTS20001122.1300.0271-E7-31
EM16	CTS20001122.1300.0271-E15-32
EM17	CTS20001122.1300.0271-E16-33
EM18	CTS20001122.1300.0271-E11-34
R1	CTS20001122.1300.0271-R1
R2	CTS20001122.1300.0271-R2
R3	CTS20001122.1300.0271-R3
R4	CTS20001122.1300.0271-R4
R5	CTS20001122.1300.0271-R5
R6	CTS20001122.1300.0271-R6
R7	CTS20001122.1300.0271-R7
R8	CTS20001122.1300.0271-R8
RM1	CTS20001122.1300.0271-R1-1
RM2	CTS20001122.1300.0271-R2-1
RM3	CTS20001122.1300.0271-R3-1
RM4	CTS20001122.1300.0271-R4-1
RM5	CTS20001122.1300.0271-R5-1
RM6	CTS20001122.1300.0271-R6-1
RM7	CTS20001122.1300.0271-R7-1
RM8	CTS20001122.1300.0271-R8-1
V1	CTS20001122.1300.0271-EV1
V2	CTS20001122.1300.0271-EV2
V3	CTS20001122.1300.0271-EV3
V4	CTS20001122.1300.0271-EV4
VM1	CTS20001122.1300.0271-EV1-1
VM2	CTS20001122.1300.0271-EV2-1
VM3	CTS20001122.1300.0271-EV3-1
VM4	CTS20001122.1300.0271-EV4-1
Q1	CTS20001122.1300.0271-T1
Q2	CTS20001122.1300.0271-T2
Q3	CTS20001122.1300.0271-T3
Q4	CTS20001122.1300.0271-T4
Q5	CTS20001122.1300.0271-T5
Q6	CTS20001122.1300.0271-T6
