CE9	CTS20001101.0900.0432-CE1
CE10	CTS20001101.0900.0432-CE2
CE11	CTS20001101.0900.0432-CE3
CE12	CTS20001101.0900.0432-CE4
CE13	CTS20001101.0900.0432-CE5
CE14	CTS20001101.0900.0432-CE6
CE15	CTS20001101.0900.0432-CE7
CE16	CTS20001101.0900.0432-CE8
CE17	CTS20001101.0900.0432-CE9
CE18	CTS20001101.0900.0432-CE10
CE19	CTS20001101.0900.0432-CE11
CE20	CTS20001101.0900.0432-CE12
CE21	CTS20001101.0900.0432-CE13
CE22	CTS20001101.0900.0432-CE14
CE23	CTS20001101.0900.0432-CE15
CE25	CTS20001101.0900.0432-CE16
CE26	CTS20001101.0900.0432-CE17
CE27	CTS20001101.0900.0432-CE18
CE1	CTS20001101.0900.0432-CE19
CE2	CTS20001101.0900.0432-CE20
CE3	CTS20001101.0900.0432-CE21
CE4	CTS20001101.0900.0432-CE22
CE5	CTS20001101.0900.0432-CE23
CE6	CTS20001101.0900.0432-CE24
CE7	CTS20001101.0900.0432-CE25
CE8	CTS20001101.0900.0432-CE26
E12	CTS20001101.0900.0432-E1
E13	CTS20001101.0900.0432-E2
E14	CTS20001101.0900.0432-E3
E15	CTS20001101.0900.0432-E4
E16	CTS20001101.0900.0432-E5
E17	CTS20001101.0900.0432-E6
E18	CTS20001101.0900.0432-E7
E19	CTS20001101.0900.0432-E8
E20	CTS20001101.0900.0432-E9
E21	CTS20001101.0900.0432-E10
E22	CTS20001101.0900.0432-E11
E23	CTS20001101.0900.0432-E12
E24	CTS20001101.0900.0432-E13
E25	CTS20001101.0900.0432-E14
E26	CTS20001101.0900.0432-E15
E27	CTS20001101.0900.0432-E16
E28	CTS20001101.0900.0432-E17
E30	CTS20001101.0900.0432-E18
E31	CTS20001101.0900.0432-E19
E32	CTS20001101.0900.0432-E20
E1	CTS20001101.0900.0432-E21
E2	CTS20001101.0900.0432-E22
E3	CTS20001101.0900.0432-E23
E4	CTS20001101.0900.0432-E24
E5	CTS20001101.0900.0432-E25
E6	CTS20001101.0900.0432-E26
E7	CTS20001101.0900.0432-E27
E8	CTS20001101.0900.0432-E28
E9	CTS20001101.0900.0432-E29
E10	CTS20001101.0900.0432-E30
E11	CTS20001101.0900.0432-E31
EM1	CTS20001101.0900.0432-E21-1
EM16	CTS20001101.0900.0432-E1-2
EM17	CTS20001101.0900.0432-E2-3
EM18	CTS20001101.0900.0432-E3-4
EM19	CTS20001101.0900.0432-E4-5
EM20	CTS20001101.0900.0432-E5-6
EM21	CTS20001101.0900.0432-E6-7
EM22	CTS20001101.0900.0432-E7-8
EM23	CTS20001101.0900.0432-E30-9
EM24	CTS20001101.0900.0432-E8-10
EM25	CTS20001101.0900.0432-E1-11
EM26	CTS20001101.0900.0432-E2-12
EM27	CTS20001101.0900.0432-E3-13
EM28	CTS20001101.0900.0432-E9-14
EM29	CTS20001101.0900.0432-E9-15
EM31	CTS20001101.0900.0432-E9-16
EM32	CTS20001101.0900.0432-E29-17
EM33	CTS20001101.0900.0432-E22-18
EM34	CTS20001101.0900.0432-E9-19
EM35	CTS20001101.0900.0432-E22-20
EM36	CTS20001101.0900.0432-E10-21
EM37	CTS20001101.0900.0432-E25-22
EM38	CTS20001101.0900.0432-E11-23
EM39	CTS20001101.0900.0432-E25-24
EM40	CTS20001101.0900.0432-E12-25
EM41	CTS20001101.0900.0432-E8-26
EM42	CTS20001101.0900.0432-E10-27
EM43	CTS20001101.0900.0432-E13-28
EM44	CTS20001101.0900.0432-E8-29
EM45	CTS20001101.0900.0432-E14-30
EM46	CTS20001101.0900.0432-E15-31
EM47	CTS20001101.0900.0432-E16-32
EM48	CTS20001101.0900.0432-E8-33
EM49	CTS20001101.0900.0432-E17-34
EM50	CTS20001101.0900.0432-E23-35
EM51	CTS20001101.0900.0432-E18-36
EM52	CTS20001101.0900.0432-E19-37
EM53	CTS20001101.0900.0432-E20-38
EM2	CTS20001101.0900.0432-E22-39
EM3	CTS20001101.0900.0432-E23-40
EM4	CTS20001101.0900.0432-E24-41
EM5	CTS20001101.0900.0432-E25-42
EM6	CTS20001101.0900.0432-E25-43
EM7	CTS20001101.0900.0432-E26-44
EM8	CTS20001101.0900.0432-E27-45
EM9	CTS20001101.0900.0432-E28-46
EM10	CTS20001101.0900.0432-E29-47
EM11	CTS20001101.0900.0432-E22-48
EM12	CTS20001101.0900.0432-E30-49
EM13	CTS20001101.0900.0432-E30-50
EM14	CTS20001101.0900.0432-E31-51
EM15	CTS20001101.0900.0432-E30-52
R1	CTS20001101.0900.0432-R1
R2	CTS20001101.0900.0432-R2
RM1	CTS20001101.0900.0432-R1-1
RM2	CTS20001101.0900.0432-R2-1
V1	CTS20001101.0900.0432-EV1
V2	CTS20001101.0900.0432-EV2
VM1	CTS20001101.0900.0432-EV1-1
VM2	CTS20001101.0900.0432-EV2-1
VM3	CTS20001101.0900.0432-EV2-2
Q1	CTS20001101.0900.0432-T1
Q2	CTS20001101.0900.0432-T2
Q3	CTS20001101.0900.0432-T3
Q4	CTS20001101.0900.0432-V1
Q5	CTS20001101.0900.0432-V2
QM4	CTS20001101.0900.0432-V1-1
QM5	CTS20001101.0900.0432-V2-1
