CE12	CBS20001202.1000.0590-CE1
CE13	CBS20001202.1000.0590-CE2
CE14	CBS20001202.1000.0590-CE3
CE15	CBS20001202.1000.0590-CE4
CE16	CBS20001202.1000.0590-CE5
CE17	CBS20001202.1000.0590-CE6
CE18	CBS20001202.1000.0590-CE7
CE20	CBS20001202.1000.0590-CE8
CE21	CBS20001202.1000.0590-CE9
CE22	CBS20001202.1000.0590-CE10
CE23	CBS20001202.1000.0590-CE11
CE24	CBS20001202.1000.0590-CE12
CE25	CBS20001202.1000.0590-CE13
CE26	CBS20001202.1000.0590-CE14
CE27	CBS20001202.1000.0590-CE15
CE28	CBS20001202.1000.0590-CE16
CE29	CBS20001202.1000.0590-CE17
CE30	CBS20001202.1000.0590-CE18
CE33	CBS20001202.1000.0590-CE19
CE32	CBS20001202.1000.0590-CE20
CE34	CBS20001202.1000.0590-CE21
CE35	CBS20001202.1000.0590-CE22
CE36	CBS20001202.1000.0590-CE23
CE37	CBS20001202.1000.0590-CE24
CE1	CBS20001202.1000.0590-CE25
CE2	CBS20001202.1000.0590-CE26
CE3	CBS20001202.1000.0590-CE27
CE4	CBS20001202.1000.0590-CE28
CE5	CBS20001202.1000.0590-CE29
CE6	CBS20001202.1000.0590-CE30
CE8	CBS20001202.1000.0590-CE31
CE9	CBS20001202.1000.0590-CE32
CE10	CBS20001202.1000.0590-CE33
CE11	CBS20001202.1000.0590-CE34
CE19	CBS20001202.1000.0590-CE35
E14	CBS20001202.1000.0590-E1
E15	CBS20001202.1000.0590-E2
E16	CBS20001202.1000.0590-E3
E17	CBS20001202.1000.0590-E4
E18	CBS20001202.1000.0590-E5
E19	CBS20001202.1000.0590-E6
E20	CBS20001202.1000.0590-E7
E22	CBS20001202.1000.0590-E8
E23	CBS20001202.1000.0590-E9
E24	CBS20001202.1000.0590-E10
E25	CBS20001202.1000.0590-E11
E26	CBS20001202.1000.0590-E12
E27	CBS20001202.1000.0590-E13
E28	CBS20001202.1000.0590-E14
E29	CBS20001202.1000.0590-E15
E30	CBS20001202.1000.0590-E16
E31	CBS20001202.1000.0590-E17
E32	CBS20001202.1000.0590-E18
E33	CBS20001202.1000.0590-E19
E34	CBS20001202.1000.0590-E20
E35	CBS20001202.1000.0590-E21
E38	CBS20001202.1000.0590-E22
E37	CBS20001202.1000.0590-E23
E39	CBS20001202.1000.0590-E24
E40	CBS20001202.1000.0590-E25
E41	CBS20001202.1000.0590-E26
E42	CBS20001202.1000.0590-E27
E1	CBS20001202.1000.0590-E28
E2	CBS20001202.1000.0590-E29
E3	CBS20001202.1000.0590-E30
E4	CBS20001202.1000.0590-E31
E5	CBS20001202.1000.0590-E32
E6	CBS20001202.1000.0590-E33
E8	CBS20001202.1000.0590-E34
E9	CBS20001202.1000.0590-E35
E10	CBS20001202.1000.0590-E36
E11	CBS20001202.1000.0590-E37
E21	CBS20001202.1000.0590-E38
E13	CBS20001202.1000.0590-E39
EM18	CBS20001202.1000.0590-E2-1
EM19	CBS20001202.1000.0590-E30-2
EM20	CBS20001202.1000.0590-E31-3
EM21	CBS20001202.1000.0590-E3-4
EM22	CBS20001202.1000.0590-E4-5
EM24	CBS20001202.1000.0590-E28-6
EM25	CBS20001202.1000.0590-E5-7
EM26	CBS20001202.1000.0590-E6-8
EM27	CBS20001202.1000.0590-E7-9
EM32	CBS20001202.1000.0590-E9-10
EM33	CBS20001202.1000.0590-E10-11
EM34	CBS20001202.1000.0590-E32-12
EM36	CBS20001202.1000.0590-E12-13
EM37	CBS20001202.1000.0590-E13-14
EM55	CBS20001202.1000.0590-E22-15
EM39	CBS20001202.1000.0590-E13-16
EM40	CBS20001202.1000.0590-E14-17
EM41	CBS20001202.1000.0590-E1-18
EM42	CBS20001202.1000.0590-E15-19
EM43	CBS20001202.1000.0590-E30-20
EM44	CBS20001202.1000.0590-E16-21
EM45	CBS20001202.1000.0590-E17-22
EM46	CBS20001202.1000.0590-E18-23
EM47	CBS20001202.1000.0590-E19-24
EM48	CBS20001202.1000.0590-E14-25
EM50	CBS20001202.1000.0590-E20-26
EM51	CBS20001202.1000.0590-E19-27
EM52	CBS20001202.1000.0590-E21-28
EM53	CBS20001202.1000.0590-E34-29
EM54	CBS20001202.1000.0590-E23-30
EM56	CBS20001202.1000.0590-E24-31
EM57	CBS20001202.1000.0590-E25-32
EM58	CBS20001202.1000.0590-E26-33
EM1	CBS20001202.1000.0590-E28-34
EM59	CBS20001202.1000.0590-E23-35
EM2	CBS20001202.1000.0590-E29-36
EM3	CBS20001202.1000.0590-E30-37
EM4	CBS20001202.1000.0590-E31-38
EM5	CBS20001202.1000.0590-E32-39
EM6	CBS20001202.1000.0590-E33-40
EM7	CBS20001202.1000.0590-E14-41
EM60	CBS20001202.1000.0590-E27-42
EM8	CBS20001202.1000.0590-E14-43
EM9	CBS20001202.1000.0590-E34-44
EM10	CBS20001202.1000.0590-E35-45
EM11	CBS20001202.1000.0590-E36-46
EM35	CBS20001202.1000.0590-E11-47
EM30	CBS20001202.1000.0590-E38-48
EM31	CBS20001202.1000.0590-E8-49
EM15	CBS20001202.1000.0590-E37-50
EM16	CBS20001202.1000.0590-E39-51
EM17	CBS20001202.1000.0590-E1-52
R1	CBS20001202.1000.0590-R1
R2	CBS20001202.1000.0590-R2
R3	CBS20001202.1000.0590-R3
R12	CBS20001202.1000.0590-R4
R13	CBS20001202.1000.0590-R5
R6	CBS20001202.1000.0590-R6
R7	CBS20001202.1000.0590-R7
R8	CBS20001202.1000.0590-R8
R9	CBS20001202.1000.0590-R9
R14	CBS20001202.1000.0590-R10
R15	CBS20001202.1000.0590-R11
R16	CBS20001202.1000.0590-R12
R17	CBS20001202.1000.0590-R13
R18	CBS20001202.1000.0590-R14
R19	CBS20001202.1000.0590-R15
RM1	CBS20001202.1000.0590-R1-1
RM2	CBS20001202.1000.0590-R2-1
RM3	CBS20001202.1000.0590-R3-1
RM11	CBS20001202.1000.0590-R4-1
RM12	CBS20001202.1000.0590-R5-1
RM6	CBS20001202.1000.0590-R6-1
RM7	CBS20001202.1000.0590-R7-1
RM8	CBS20001202.1000.0590-R8-1
RM9	CBS20001202.1000.0590-R9-1
RM13	CBS20001202.1000.0590-R10-1
RM14	CBS20001202.1000.0590-R11-1
RM15	CBS20001202.1000.0590-R12-1
RM16	CBS20001202.1000.0590-R2-2
