CE12	CTS20001009.1300.0908-CE1
CE13	CTS20001009.1300.0908-CE2
CE14	CTS20001009.1300.0908-CE3
CE15	CTS20001009.1300.0908-CE4
CE16	CTS20001009.1300.0908-CE5
CE17	CTS20001009.1300.0908-CE6
CE18	CTS20001009.1300.0908-CE7
CE19	CTS20001009.1300.0908-CE8
CE20	CTS20001009.1300.0908-CE9
CE21	CTS20001009.1300.0908-CE10
CE22	CTS20001009.1300.0908-CE11
CE1	CTS20001009.1300.0908-CE12
CE2	CTS20001009.1300.0908-CE13
CE3	CTS20001009.1300.0908-CE14
CE4	CTS20001009.1300.0908-CE15
CE5	CTS20001009.1300.0908-CE16
CE6	CTS20001009.1300.0908-CE17
CE7	CTS20001009.1300.0908-CE18
CE9	CTS20001009.1300.0908-CE19
CE10	CTS20001009.1300.0908-CE20
CE11	CTS20001009.1300.0908-CE21
E13	CTS20001009.1300.0908-E1
E14	CTS20001009.1300.0908-E2
E15	CTS20001009.1300.0908-E3
E16	CTS20001009.1300.0908-E4
E17	CTS20001009.1300.0908-E5
E18	CTS20001009.1300.0908-E6
E19	CTS20001009.1300.0908-E7
E20	CTS20001009.1300.0908-E8
E21	CTS20001009.1300.0908-E9
E22	CTS20001009.1300.0908-E10
E23	CTS20001009.1300.0908-E11
E1	CTS20001009.1300.0908-E12
E2	CTS20001009.1300.0908-E13
E3	CTS20001009.1300.0908-E14
E4	CTS20001009.1300.0908-E15
E5	CTS20001009.1300.0908-E16
E6	CTS20001009.1300.0908-E17
E7	CTS20001009.1300.0908-E18
E9	CTS20001009.1300.0908-E19
E10	CTS20001009.1300.0908-E20
E11	CTS20001009.1300.0908-E21
E12	CTS20001009.1300.0908-E22
EM1	CTS20001009.1300.0908-E12-1
EM19	CTS20001009.1300.0908-E1-2
EM21	CTS20001009.1300.0908-E16-3
EM23	CTS20001009.1300.0908-E2-4
EM24	CTS20001009.1300.0908-E3-5
EM25	CTS20001009.1300.0908-E4-6
EM26	CTS20001009.1300.0908-E19-7
EM27	CTS20001009.1300.0908-E5-8
EM28	CTS20001009.1300.0908-E6-9
EM29	CTS20001009.1300.0908-E7-10
EM30	CTS20001009.1300.0908-E8-11
EM31	CTS20001009.1300.0908-E9-12
EM32	CTS20001009.1300.0908-E10-13
EM33	CTS20001009.1300.0908-E16-14
EM34	CTS20001009.1300.0908-E17-15
EM35	CTS20001009.1300.0908-E16-16
EM36	CTS20001009.1300.0908-E11-17
EM2	CTS20001009.1300.0908-E13-18
EM3	CTS20001009.1300.0908-E14-19
EM4	CTS20001009.1300.0908-E15-20
EM5	CTS20001009.1300.0908-E16-21
EM6	CTS20001009.1300.0908-E17-22
EM7	CTS20001009.1300.0908-E16-23
EM8	CTS20001009.1300.0908-E16-24
EM9	CTS20001009.1300.0908-E18-25
EM11	CTS20001009.1300.0908-E12-26
EM12	CTS20001009.1300.0908-E19-27
EM13	CTS20001009.1300.0908-E13-28
EM14	CTS20001009.1300.0908-E16-29
EM15	CTS20001009.1300.0908-E16-30
EM16	CTS20001009.1300.0908-E20-31
EM17	CTS20001009.1300.0908-E21-32
EM18	CTS20001009.1300.0908-E22-33
R1	CTS20001009.1300.0908-R1
R2	CTS20001009.1300.0908-R2
R3	CTS20001009.1300.0908-R3
R4	CTS20001009.1300.0908-R4
R6	CTS20001009.1300.0908-R5
R7	CTS20001009.1300.0908-R6
R8	CTS20001009.1300.0908-R7
R9	CTS20001009.1300.0908-R8
R10	CTS20001009.1300.0908-R9
R11	CTS20001009.1300.0908-R10
R12	CTS20001009.1300.0908-R11
R13	CTS20001009.1300.0908-R12
RM1	CTS20001009.1300.0908-R1-1
RM2	CTS20001009.1300.0908-R2-1
RM3	CTS20001009.1300.0908-R3-1
RM4	CTS20001009.1300.0908-R4-1
RM6	CTS20001009.1300.0908-R1-2
RM7	CTS20001009.1300.0908-R6-1
RM8	CTS20001009.1300.0908-R7-1
RM9	CTS20001009.1300.0908-R8-1
RM10	CTS20001009.1300.0908-R9-1
RM11	CTS20001009.1300.0908-R10-1
RM12	CTS20001009.1300.0908-R11-1
RM13	CTS20001009.1300.0908-R12-1
V1	CTS20001009.1300.0908-EV1
V2	CTS20001009.1300.0908-EV2
VM1	CTS20001009.1300.0908-EV1-1
VM3	CTS20001009.1300.0908-EV2-1
VM4	CTS20001009.1300.0908-EV1-2
Q1	CTS20001009.1300.0908-T1
Q2	CTS20001009.1300.0908-T2
Q3	CTS20001009.1300.0908-T3
Q4	CTS20001009.1300.0908-T4
Q5	CTS20001009.1300.0908-T5
Q6	CTS20001009.1300.0908-T6
