CE13	CTV20001207.1330.0642-CE1
CE14	CTV20001207.1330.0642-CE2
CE15	CTV20001207.1330.0642-CE3
CE16	CTV20001207.1330.0642-CE4
CE17	CTV20001207.1330.0642-CE5
CE18	CTV20001207.1330.0642-CE6
CE19	CTV20001207.1330.0642-CE7
CE20	CTV20001207.1330.0642-CE8
CE21	CTV20001207.1330.0642-CE9
CE22	CTV20001207.1330.0642-CE10
CE23	CTV20001207.1330.0642-CE11
CE24	CTV20001207.1330.0642-CE12
CE25	CTV20001207.1330.0642-CE13
CE26	CTV20001207.1330.0642-CE14
CE27	CTV20001207.1330.0642-CE15
CE28	CTV20001207.1330.0642-CE16
CE29	CTV20001207.1330.0642-CE17
CE1	CTV20001207.1330.0642-CE18
CE30	CTV20001207.1330.0642-CE19
CE32	CTV20001207.1330.0642-CE20
CE2	CTV20001207.1330.0642-CE21
CE3	CTV20001207.1330.0642-CE22
CE4	CTV20001207.1330.0642-CE23
CE5	CTV20001207.1330.0642-CE24
CE6	CTV20001207.1330.0642-CE25
CE7	CTV20001207.1330.0642-CE26
CE8	CTV20001207.1330.0642-CE27
CE9	CTV20001207.1330.0642-CE28
CE10	CTV20001207.1330.0642-CE29
CE11	CTV20001207.1330.0642-CE30
CE12	CTV20001207.1330.0642-CE31
E13	CTV20001207.1330.0642-E1
E14	CTV20001207.1330.0642-E2
E15	CTV20001207.1330.0642-E3
E16	CTV20001207.1330.0642-E4
E17	CTV20001207.1330.0642-E5
E18	CTV20001207.1330.0642-E6
E19	CTV20001207.1330.0642-E7
E20	CTV20001207.1330.0642-E8
E21	CTV20001207.1330.0642-E9
E22	CTV20001207.1330.0642-E10
E23	CTV20001207.1330.0642-E11
E24	CTV20001207.1330.0642-E12
E25	CTV20001207.1330.0642-E13
E1	CTV20001207.1330.0642-E14
E26	CTV20001207.1330.0642-E15
E27	CTV20001207.1330.0642-E16
E28	CTV20001207.1330.0642-E17
E29	CTV20001207.1330.0642-E18
E30	CTV20001207.1330.0642-E19
E31	CTV20001207.1330.0642-E20
E33	CTV20001207.1330.0642-E21
E2	CTV20001207.1330.0642-E22
E3	CTV20001207.1330.0642-E23
E4	CTV20001207.1330.0642-E24
E5	CTV20001207.1330.0642-E25
E6	CTV20001207.1330.0642-E26
E7	CTV20001207.1330.0642-E27
E8	CTV20001207.1330.0642-E28
E9	CTV20001207.1330.0642-E29
E10	CTV20001207.1330.0642-E30
E11	CTV20001207.1330.0642-E31
E12	CTV20001207.1330.0642-E32
EM1	CTV20001207.1330.0642-E14-1
EM15	CTV20001207.1330.0642-E1-2
EM16	CTV20001207.1330.0642-E2-3
EM17	CTV20001207.1330.0642-E3-4
EM18	CTV20001207.1330.0642-E4-5
EM19	CTV20001207.1330.0642-E1-6
EM20	CTV20001207.1330.0642-E24-7
EM21	CTV20001207.1330.0642-E5-8
EM22	CTV20001207.1330.0642-E6-9
EM23	CTV20001207.1330.0642-E7-10
EM24	CTV20001207.1330.0642-E24-11
EM25	CTV20001207.1330.0642-E4-12
EM26	CTV20001207.1330.0642-E14-13
EM27	CTV20001207.1330.0642-E8-14
EM28	CTV20001207.1330.0642-E9-15
EM29	CTV20001207.1330.0642-E14-16
EM30	CTV20001207.1330.0642-E24-17
EM32	CTV20001207.1330.0642-E5-18
EM34	CTV20001207.1330.0642-E24-19
EM35	CTV20001207.1330.0642-E24-20
EM36	CTV20001207.1330.0642-E24-21
EM37	CTV20001207.1330.0642-E10-22
EM33	CTV20001207.1330.0642-E10-23
EM39	CTV20001207.1330.0642-E14-24
EM38	CTV20001207.1330.0642-E31-25
EM40	CTV20001207.1330.0642-E31-26
EM41	CTV20001207.1330.0642-E31-27
EM42	CTV20001207.1330.0642-E5-28
EM43	CTV20001207.1330.0642-E24-29
EM44	CTV20001207.1330.0642-E23-30
EM45	CTV20001207.1330.0642-E1-31
EM46	CTV20001207.1330.0642-E24-32
EM47	CTV20001207.1330.0642-E23-33
EM48	CTV20001207.1330.0642-E31-34
EM49	CTV20001207.1330.0642-E24-35
EM50	CTV20001207.1330.0642-E11-36
EM51	CTV20001207.1330.0642-E11-37
EM52	CTV20001207.1330.0642-E12-38
EM53	CTV20001207.1330.0642-E13-39
EM54	CTV20001207.1330.0642-E11-40
EM56	CTV20001207.1330.0642-E24-41
EM57	CTV20001207.1330.0642-E11-42
