CE13	CTV20001208.1330.0992-CE1
CE15	CTV20001208.1330.0992-CE2
CE16	CTV20001208.1330.0992-CE3
CE17	CTV20001208.1330.0992-CE4
CE1	CTV20001208.1330.0992-CE5
CE2	CTV20001208.1330.0992-CE6
CE3	CTV20001208.1330.0992-CE7
CE4	CTV20001208.1330.0992-CE8
CE5	CTV20001208.1330.0992-CE9
CE6	CTV20001208.1330.0992-CE10
CE7	CTV20001208.1330.0992-CE11
CE8	CTV20001208.1330.0992-CE12
CE9	CTV20001208.1330.0992-CE13
CE10	CTV20001208.1330.0992-CE14
CE11	CTV20001208.1330.0992-CE15
CE12	CTV20001208.1330.0992-CE16
E15	CTV20001208.1330.0992-E1
E16	CTV20001208.1330.0992-E2
E17	CTV20001208.1330.0992-E3
E1	CTV20001208.1330.0992-E4
E2	CTV20001208.1330.0992-E5
E3	CTV20001208.1330.0992-E6
E4	CTV20001208.1330.0992-E7
E5	CTV20001208.1330.0992-E8
E6	CTV20001208.1330.0992-E9
E7	CTV20001208.1330.0992-E10
E8	CTV20001208.1330.0992-E11
E9	CTV20001208.1330.0992-E12
E10	CTV20001208.1330.0992-E13
E11	CTV20001208.1330.0992-E14
E12	CTV20001208.1330.0992-E15
E13	CTV20001208.1330.0992-E16
EM1	CTV20001208.1330.0992-E4-1
EM18	CTV20001208.1330.0992-E14-2
EM19	CTV20001208.1330.0992-E15-3
EM20	CTV20001208.1330.0992-E10-4
EM22	CTV20001208.1330.0992-E1-5
EM23	CTV20001208.1330.0992-E10-6
EM24	CTV20001208.1330.0992-E10-7
EM25	CTV20001208.1330.0992-E2-8
EM26	CTV20001208.1330.0992-E3-9
EM2	CTV20001208.1330.0992-E5-10
EM3	CTV20001208.1330.0992-E6-11
EM4	CTV20001208.1330.0992-E7-12
EM5	CTV20001208.1330.0992-E8-13
EM6	CTV20001208.1330.0992-E9-14
EM7	CTV20001208.1330.0992-E10-15
EM8	CTV20001208.1330.0992-E11-16
EM9	CTV20001208.1330.0992-E12-17
EM10	CTV20001208.1330.0992-E13-18
EM11	CTV20001208.1330.0992-E14-19
EM12	CTV20001208.1330.0992-E15-20
EM13	CTV20001208.1330.0992-E14-21
EM14	CTV20001208.1330.0992-E4-22
EM15	CTV20001208.1330.0992-E5-23
EM16	CTV20001208.1330.0992-E6-24
EM17	CTV20001208.1330.0992-E16-25
R1	CTV20001208.1330.0992-R1
R2	CTV20001208.1330.0992-R2
R3	CTV20001208.1330.0992-R3
R4	CTV20001208.1330.0992-R4
R5	CTV20001208.1330.0992-R5
R6	CTV20001208.1330.0992-R6
R7	CTV20001208.1330.0992-R7
RM1	CTV20001208.1330.0992-R1-1
RM2	CTV20001208.1330.0992-R2-1
RM3	CTV20001208.1330.0992-R3-1
RM4	CTV20001208.1330.0992-R4-1
RM5	CTV20001208.1330.0992-R5-1
RM6	CTV20001208.1330.0992-R6-1
RM7	CTV20001208.1330.0992-R7-1
Q1	CTV20001208.1330.0992-T1
Q2	CTV20001208.1330.0992-T2
Q3	CTV20001208.1330.0992-T3
Q4	CTV20001208.1330.0992-T4
Q5	CTV20001208.1330.0992-T5
Q6	CTV20001208.1330.0992-T6
