CE9	CTS20001222.1300.0194-CE1
CE10	CTS20001222.1300.0194-CE2
CE11	CTS20001222.1300.0194-CE3
CE12	CTS20001222.1300.0194-CE4
CE13	CTS20001222.1300.0194-CE5
CE14	CTS20001222.1300.0194-CE6
CE15	CTS20001222.1300.0194-CE7
CE16	CTS20001222.1300.0194-CE8
CE17	CTS20001222.1300.0194-CE9
CE18	CTS20001222.1300.0194-CE10
CE19	CTS20001222.1300.0194-CE11
CE20	CTS20001222.1300.0194-CE12
CE21	CTS20001222.1300.0194-CE13
CE1	CTS20001222.1300.0194-CE14
CE2	CTS20001222.1300.0194-CE15
CE3	CTS20001222.1300.0194-CE16
CE4	CTS20001222.1300.0194-CE17
CE5	CTS20001222.1300.0194-CE18
CE6	CTS20001222.1300.0194-CE19
CE7	CTS20001222.1300.0194-CE20
CE8	CTS20001222.1300.0194-CE21
E11	CTS20001222.1300.0194-E1
E12	CTS20001222.1300.0194-E2
E13	CTS20001222.1300.0194-E3
E14	CTS20001222.1300.0194-E4
E15	CTS20001222.1300.0194-E5
E16	CTS20001222.1300.0194-E6
E17	CTS20001222.1300.0194-E7
E18	CTS20001222.1300.0194-E8
E19	CTS20001222.1300.0194-E9
E20	CTS20001222.1300.0194-E10
E21	CTS20001222.1300.0194-E11
E1	CTS20001222.1300.0194-E12
E22	CTS20001222.1300.0194-E13
E23	CTS20001222.1300.0194-E14
E2	CTS20001222.1300.0194-E15
E3	CTS20001222.1300.0194-E16
E4	CTS20001222.1300.0194-E17
E5	CTS20001222.1300.0194-E18
E6	CTS20001222.1300.0194-E19
E7	CTS20001222.1300.0194-E20
E8	CTS20001222.1300.0194-E21
E9	CTS20001222.1300.0194-E22
E10	CTS20001222.1300.0194-E23
EM1	CTS20001222.1300.0194-E12-1
EM22	CTS20001222.1300.0194-E18-2
EM23	CTS20001222.1300.0194-E18-3
EM24	CTS20001222.1300.0194-E12-4
EM25	CTS20001222.1300.0194-E15-5
EM26	CTS20001222.1300.0194-E2-6
EM27	CTS20001222.1300.0194-E16-7
EM28	CTS20001222.1300.0194-E3-8
EM29	CTS20001222.1300.0194-E17-9
EM30	CTS20001222.1300.0194-E18-10
EM31	CTS20001222.1300.0194-E12-11
EM32	CTS20001222.1300.0194-E4-12
EM33	CTS20001222.1300.0194-E17-13
EM34	CTS20001222.1300.0194-E17-14
EM35	CTS20001222.1300.0194-E19-15
EM36	CTS20001222.1300.0194-E5-16
EM37	CTS20001222.1300.0194-E6-17
EM38	CTS20001222.1300.0194-E17-18
EM39	CTS20001222.1300.0194-E7-19
EM40	CTS20001222.1300.0194-E8-20
EM41	CTS20001222.1300.0194-E17-21
EM42	CTS20001222.1300.0194-E9-22
EM43	CTS20001222.1300.0194-E10-23
EM44	CTS20001222.1300.0194-E11-24
EM45	CTS20001222.1300.0194-E17-25
EM46	CTS20001222.1300.0194-E13-26
EM47	CTS20001222.1300.0194-E12-27
EM48	CTS20001222.1300.0194-E14-28
EM49	CTS20001222.1300.0194-E14-29
EM2	CTS20001222.1300.0194-E15-30
EM3	CTS20001222.1300.0194-E16-31
EM4	CTS20001222.1300.0194-E17-32
EM5	CTS20001222.1300.0194-E17-33
EM6	CTS20001222.1300.0194-E18-34
EM7	CTS20001222.1300.0194-E17-35
EM8	CTS20001222.1300.0194-E19-36
EM9	CTS20001222.1300.0194-E20-37
EM10	CTS20001222.1300.0194-E17-38
EM11	CTS20001222.1300.0194-E19-39
EM12	CTS20001222.1300.0194-E17-40
EM13	CTS20001222.1300.0194-E17-41
EM14	CTS20001222.1300.0194-E17-42
EM15	CTS20001222.1300.0194-E17-43
EM16	CTS20001222.1300.0194-E21-44
EM17	CTS20001222.1300.0194-E22-45
EM18	CTS20001222.1300.0194-E17-46
EM19	CTS20001222.1300.0194-E17-47
EM20	CTS20001222.1300.0194-E23-48
EM21	CTS20001222.1300.0194-E1-49
R1	CTS20001222.1300.0194-R1
R2	CTS20001222.1300.0194-R2
R3	CTS20001222.1300.0194-R3
R4	CTS20001222.1300.0194-R4
R5	CTS20001222.1300.0194-R5
R6	CTS20001222.1300.0194-R6
R7	CTS20001222.1300.0194-R7
R8	CTS20001222.1300.0194-R8
R9	CTS20001222.1300.0194-R9
R10	CTS20001222.1300.0194-R10
R11	CTS20001222.1300.0194-R11
RM1	CTS20001222.1300.0194-R1-1
RM2	CTS20001222.1300.0194-R2-1
RM3	CTS20001222.1300.0194-R3-1
RM4	CTS20001222.1300.0194-R1-2
RM5	CTS20001222.1300.0194-R5-1
RM6	CTS20001222.1300.0194-R6-1
RM7	CTS20001222.1300.0194-R7-1
RM8	CTS20001222.1300.0194-R8-1
RM9	CTS20001222.1300.0194-R9-1
