CE10	CNR20001019.1700.0858-CE1
CE11	CNR20001019.1700.0858-CE2
CE12	CNR20001019.1700.0858-CE3
CE13	CNR20001019.1700.0858-CE4
CE14	CNR20001019.1700.0858-CE5
CE15	CNR20001019.1700.0858-CE6
CE16	CNR20001019.1700.0858-CE7
CE17	CNR20001019.1700.0858-CE8
CE18	CNR20001019.1700.0858-CE9
CE19	CNR20001019.1700.0858-CE10
CE20	CNR20001019.1700.0858-CE11
CE21	CNR20001019.1700.0858-CE12
CE22	CNR20001019.1700.0858-CE13
CE24	CNR20001019.1700.0858-CE14
CE25	CNR20001019.1700.0858-CE15
CE1	CNR20001019.1700.0858-CE16
CE2	CNR20001019.1700.0858-CE17
CE3	CNR20001019.1700.0858-CE18
CE4	CNR20001019.1700.0858-CE19
CE5	CNR20001019.1700.0858-CE20
CE6	CNR20001019.1700.0858-CE21
CE7	CNR20001019.1700.0858-CE22
CE8	CNR20001019.1700.0858-CE23
CE9	CNR20001019.1700.0858-CE24
E15	CNR20001019.1700.0858-E1
E16	CNR20001019.1700.0858-E2
E17	CNR20001019.1700.0858-E3
E18	CNR20001019.1700.0858-E4
E19	CNR20001019.1700.0858-E5
E20	CNR20001019.1700.0858-E6
E21	CNR20001019.1700.0858-E7
E22	CNR20001019.1700.0858-E8
E23	CNR20001019.1700.0858-E9
E24	CNR20001019.1700.0858-E10
E25	CNR20001019.1700.0858-E11
E26	CNR20001019.1700.0858-E12
E28	CNR20001019.1700.0858-E13
E29	CNR20001019.1700.0858-E14
E1	CNR20001019.1700.0858-E15
E2	CNR20001019.1700.0858-E16
E3	CNR20001019.1700.0858-E17
E4	CNR20001019.1700.0858-E18
E5	CNR20001019.1700.0858-E19
E6	CNR20001019.1700.0858-E20
E7	CNR20001019.1700.0858-E21
E8	CNR20001019.1700.0858-E22
E9	CNR20001019.1700.0858-E23
E32	CNR20001019.1700.0858-E24
E33	CNR20001019.1700.0858-E25
E12	CNR20001019.1700.0858-E26
E13	CNR20001019.1700.0858-E27
E14	CNR20001019.1700.0858-E28
EM1	CNR20001019.1700.0858-E15-1
EM52	CNR20001019.1700.0858-E1-2
EM20	CNR20001019.1700.0858-E21-3
EM21	CNR20001019.1700.0858-E23-4
EM22	CNR20001019.1700.0858-E2-5
EM23	CNR20001019.1700.0858-E3-6
EM24	CNR20001019.1700.0858-E4-7
EM25	CNR20001019.1700.0858-E5-8
EM26	CNR20001019.1700.0858-E6-9
EM27	CNR20001019.1700.0858-E27-10
EM28	CNR20001019.1700.0858-E6-11
EM29	CNR20001019.1700.0858-E23-12
EM30	CNR20001019.1700.0858-E7-13
EM31	CNR20001019.1700.0858-E8-14
EM32	CNR20001019.1700.0858-E9-15
EM33	CNR20001019.1700.0858-E9-16
EM34	CNR20001019.1700.0858-E23-17
EM36	CNR20001019.1700.0858-E10-18
EM53	CNR20001019.1700.0858-E14-19
EM38	CNR20001019.1700.0858-E11-20
EM39	CNR20001019.1700.0858-E27-21
EM40	CNR20001019.1700.0858-E12-22
EM54	CNR20001019.1700.0858-E23-23
EM43	CNR20001019.1700.0858-E13-24
EM44	CNR20001019.1700.0858-E27-25
EM45	CNR20001019.1700.0858-E13-26
EM2	CNR20001019.1700.0858-E15-27
EM3	CNR20001019.1700.0858-E16-28
EM4	CNR20001019.1700.0858-E17-29
EM5	CNR20001019.1700.0858-E18-30
EM7	CNR20001019.1700.0858-E18-31
EM8	CNR20001019.1700.0858-E19-32
EM9	CNR20001019.1700.0858-E20-33
EM10	CNR20001019.1700.0858-E21-34
EM11	CNR20001019.1700.0858-E22-35
EM47	CNR20001019.1700.0858-E24-36
EM46	CNR20001019.1700.0858-E23-37
EM48	CNR20001019.1700.0858-E25-38
EM49	CNR20001019.1700.0858-E26-39
EM50	CNR20001019.1700.0858-E28-40
EM51	CNR20001019.1700.0858-E27-41
R1	CNR20001019.1700.0858-R1
R2	CNR20001019.1700.0858-R2
R3	CNR20001019.1700.0858-R3
R4	CNR20001019.1700.0858-R4
R5	CNR20001019.1700.0858-R5
R6	CNR20001019.1700.0858-R6
R7	CNR20001019.1700.0858-R7
R8	CNR20001019.1700.0858-R8
R9	CNR20001019.1700.0858-R9
R10	CNR20001019.1700.0858-R10
R11	CNR20001019.1700.0858-R11
R12	CNR20001019.1700.0858-R12
R13	CNR20001019.1700.0858-R13
R15	CNR20001019.1700.0858-R14
RM1	CNR20001019.1700.0858-R1-1
RM2	CNR20001019.1700.0858-R2-1
RM3	CNR20001019.1700.0858-R3-1
RM4	CNR20001019.1700.0858-R4-1
RM5	CNR20001019.1700.0858-R5-1
RM6	CNR20001019.1700.0858-R6-1
RM7	CNR20001019.1700.0858-R7-1
RM8	CNR20001019.1700.0858-R8-1
RM9	CNR20001019.1700.0858-R9-1
RM10	CNR20001019.1700.0858-R10-1
RM11	CNR20001019.1700.0858-R11-1
RM12	CNR20001019.1700.0858-R12-1
RM13	CNR20001019.1700.0858-R13-1
RM15	CNR20001019.1700.0858-R14-1
V1	CNR20001019.1700.0858-EV1
VM1	CNR20001019.1700.0858-EV1-1
Q1	CNR20001019.1700.0858-T1
Q2	CNR20001019.1700.0858-T2
Q3	CNR20001019.1700.0858-V1
Q4	CNR20001019.1700.0858-T3
Q5	CNR20001019.1700.0858-V2
Q6	CNR20001019.1700.0858-V3
Q7	CNR20001019.1700.0858-V4
Q8	CNR20001019.1700.0858-V5
QM3	CNR20001019.1700.0858-V1-1
QM5	CNR20001019.1700.0858-V2-1
QM6	CNR20001019.1700.0858-V3-1
QM7	CNR20001019.1700.0858-V4-1
QM8	CNR20001019.1700.0858-V5-1
