CE13	CTS20001121.1300.0621-CE1
CE14	CTS20001121.1300.0621-CE2
CE15	CTS20001121.1300.0621-CE3
CE16	CTS20001121.1300.0621-CE4
CE17	CTS20001121.1300.0621-CE5
CE18	CTS20001121.1300.0621-CE6
CE19	CTS20001121.1300.0621-CE7
CE21	CTS20001121.1300.0621-CE8
CE22	CTS20001121.1300.0621-CE9
CE23	CTS20001121.1300.0621-CE10
CE24	CTS20001121.1300.0621-CE11
CE26	CTS20001121.1300.0621-CE12
CE27	CTS20001121.1300.0621-CE13
CE28	CTS20001121.1300.0621-CE14
CE29	CTS20001121.1300.0621-CE15
CE31	CTS20001121.1300.0621-CE16
CE1	CTS20001121.1300.0621-CE17
CE2	CTS20001121.1300.0621-CE18
CE3	CTS20001121.1300.0621-CE19
CE4	CTS20001121.1300.0621-CE20
CE5	CTS20001121.1300.0621-CE21
CE6	CTS20001121.1300.0621-CE22
CE7	CTS20001121.1300.0621-CE23
CE8	CTS20001121.1300.0621-CE24
CE9	CTS20001121.1300.0621-CE25
CE10	CTS20001121.1300.0621-CE26
CE11	CTS20001121.1300.0621-CE27
E14	CTS20001121.1300.0621-E1
E15	CTS20001121.1300.0621-E2
E16	CTS20001121.1300.0621-E3
E17	CTS20001121.1300.0621-E4
E18	CTS20001121.1300.0621-E5
E19	CTS20001121.1300.0621-E6
E21	CTS20001121.1300.0621-E7
E22	CTS20001121.1300.0621-E8
E23	CTS20001121.1300.0621-E9
E24	CTS20001121.1300.0621-E10
E25	CTS20001121.1300.0621-E11
E27	CTS20001121.1300.0621-E12
E28	CTS20001121.1300.0621-E13
E29	CTS20001121.1300.0621-E14
E30	CTS20001121.1300.0621-E15
E32	CTS20001121.1300.0621-E16
E1	CTS20001121.1300.0621-E17
E2	CTS20001121.1300.0621-E18
E3	CTS20001121.1300.0621-E19
E4	CTS20001121.1300.0621-E20
E5	CTS20001121.1300.0621-E21
E6	CTS20001121.1300.0621-E22
E7	CTS20001121.1300.0621-E23
E8	CTS20001121.1300.0621-E24
E9	CTS20001121.1300.0621-E25
E10	CTS20001121.1300.0621-E26
E11	CTS20001121.1300.0621-E27
E13	CTS20001121.1300.0621-E28
EM1	CTS20001121.1300.0621-E17-1
EM15	CTS20001121.1300.0621-E1-2
EM16	CTS20001121.1300.0621-E19-3
EM17	CTS20001121.1300.0621-E2-4
EM18	CTS20001121.1300.0621-E18-5
EM19	CTS20001121.1300.0621-E21-6
EM20	CTS20001121.1300.0621-E23-7
EM21	CTS20001121.1300.0621-E3-8
EM22	CTS20001121.1300.0621-E4-9
EM23	CTS20001121.1300.0621-E5-10
EM24	CTS20001121.1300.0621-E6-11
EM25	CTS20001121.1300.0621-E22-12
EM26	CTS20001121.1300.0621-E7-13
EM27	CTS20001121.1300.0621-E8-14
EM28	CTS20001121.1300.0621-E9-15
EM29	CTS20001121.1300.0621-E10-16
EM30	CTS20001121.1300.0621-E11-17
EM31	CTS20001121.1300.0621-E22-18
EM32	CTS20001121.1300.0621-E12-19
EM33	CTS20001121.1300.0621-E13-20
EM34	CTS20001121.1300.0621-E14-21
EM35	CTS20001121.1300.0621-E15-22
EM36	CTS20001121.1300.0621-E22-23
EM37	CTS20001121.1300.0621-E16-24
EM38	CTS20001121.1300.0621-E12-25
EM2	CTS20001121.1300.0621-E18-26
EM3	CTS20001121.1300.0621-E19-27
EM4	CTS20001121.1300.0621-E20-28
EM5	CTS20001121.1300.0621-E21-29
EM6	CTS20001121.1300.0621-E22-30
EM7	CTS20001121.1300.0621-E23-31
EM8	CTS20001121.1300.0621-E24-32
EM9	CTS20001121.1300.0621-E25-33
EM10	CTS20001121.1300.0621-E26-34
EM11	CTS20001121.1300.0621-E27-35
EM13	CTS20001121.1300.0621-E27-36
EM14	CTS20001121.1300.0621-E28-37
R1	CTS20001121.1300.0621-R1
R4	CTS20001121.1300.0621-R2
R5	CTS20001121.1300.0621-R3
R6	CTS20001121.1300.0621-R4
R9	CTS20001121.1300.0621-R5
R10	CTS20001121.1300.0621-R6
R11	CTS20001121.1300.0621-R7
R12	CTS20001121.1300.0621-R8
R13	CTS20001121.1300.0621-R9
RM1	CTS20001121.1300.0621-R1-1
RM4	CTS20001121.1300.0621-R2-1
RM5	CTS20001121.1300.0621-R3-1
RM6	CTS20001121.1300.0621-R4-1
RM9	CTS20001121.1300.0621-R5-1
RM10	CTS20001121.1300.0621-R6-1
RM11	CTS20001121.1300.0621-R7-1
RM12	CTS20001121.1300.0621-R8-1
RM13	CTS20001121.1300.0621-R9-1
V1	CTS20001121.1300.0621-EV1
V2	CTS20001121.1300.0621-EV2
V3	CTS20001121.1300.0621-EV3
V4	CTS20001121.1300.0621-EV4
V5	CTS20001121.1300.0621-EV5
V6	CTS20001121.1300.0621-EV6
V7	CTS20001121.1300.0621-EV7
V8	CTS20001121.1300.0621-EV8
VM1	CTS20001121.1300.0621-EV1-1
VM2	CTS20001121.1300.0621-EV2-1
VM3	CTS20001121.1300.0621-EV1-2
VM4	CTS20001121.1300.0621-EV3-1
VM5	CTS20001121.1300.0621-EV4-1
VM6	CTS20001121.1300.0621-EV3-2
VM7	CTS20001121.1300.0621-EV5-1
VM8	CTS20001121.1300.0621-EV6-1
VM9	CTS20001121.1300.0621-EV7-1
VM10	CTS20001121.1300.0621-EV8-1
VM11	CTS20001121.1300.0621-EV6-2
Q2	CTS20001121.1300.0621-T1
Q3	CTS20001121.1300.0621-T2
Q4	CTS20001121.1300.0621-T3
