CE10	CTV20001228.1330.1196-CE1
CE11	CTV20001228.1330.1196-CE2
CE12	CTV20001228.1330.1196-CE3
CE14	CTV20001228.1330.1196-CE4
CE15	CTV20001228.1330.1196-CE5
CE16	CTV20001228.1330.1196-CE6
CE17	CTV20001228.1330.1196-CE7
CE1	CTV20001228.1330.1196-CE8
CE2	CTV20001228.1330.1196-CE9
CE3	CTV20001228.1330.1196-CE10
CE4	CTV20001228.1330.1196-CE11
CE5	CTV20001228.1330.1196-CE12
CE6	CTV20001228.1330.1196-CE13
CE7	CTV20001228.1330.1196-CE14
CE8	CTV20001228.1330.1196-CE15
CE9	CTV20001228.1330.1196-CE16
E11	CTV20001228.1330.1196-E1
E12	CTV20001228.1330.1196-E2
E13	CTV20001228.1330.1196-E3
E15	CTV20001228.1330.1196-E4
E16	CTV20001228.1330.1196-E5
E17	CTV20001228.1330.1196-E6
E18	CTV20001228.1330.1196-E7
E1	CTV20001228.1330.1196-E8
E2	CTV20001228.1330.1196-E9
E3	CTV20001228.1330.1196-E10
E4	CTV20001228.1330.1196-E11
E5	CTV20001228.1330.1196-E12
E6	CTV20001228.1330.1196-E13
E7	CTV20001228.1330.1196-E14
E8	CTV20001228.1330.1196-E15
E9	CTV20001228.1330.1196-E16
E10	CTV20001228.1330.1196-E17
EM1	CTV20001228.1330.1196-E8-1
EM19	CTV20001228.1330.1196-E1-2
EM20	CTV20001228.1330.1196-E15-3
EM21	CTV20001228.1330.1196-E15-4
EM22	CTV20001228.1330.1196-E2-5
EM23	CTV20001228.1330.1196-E3-6
EM25	CTV20001228.1330.1196-E17-7
EM26	CTV20001228.1330.1196-E1-8
EM27	CTV20001228.1330.1196-E14-9
EM28	CTV20001228.1330.1196-E9-10
EM29	CTV20001228.1330.1196-E15-11
EM30	CTV20001228.1330.1196-E12-12
EM31	CTV20001228.1330.1196-E4-13
EM32	CTV20001228.1330.1196-E5-14
EM33	CTV20001228.1330.1196-E6-15
EM34	CTV20001228.1330.1196-E7-16
EM2	CTV20001228.1330.1196-E9-17
EM3	CTV20001228.1330.1196-E10-18
EM4	CTV20001228.1330.1196-E11-19
EM5	CTV20001228.1330.1196-E12-20
EM6	CTV20001228.1330.1196-E13-21
EM7	CTV20001228.1330.1196-E12-22
EM8	CTV20001228.1330.1196-E14-23
EM9	CTV20001228.1330.1196-E15-24
EM10	CTV20001228.1330.1196-E12-25
EM11	CTV20001228.1330.1196-E16-26
EM12	CTV20001228.1330.1196-E8-27
EM13	CTV20001228.1330.1196-E16-28
EM15	CTV20001228.1330.1196-E17-29
EM14	CTV20001228.1330.1196-E17-30
EM16	CTV20001228.1330.1196-E15-31
EM17	CTV20001228.1330.1196-E12-32
EM18	CTV20001228.1330.1196-E15-33
R1	CTV20001228.1330.1196-R1
R2	CTV20001228.1330.1196-R2
R3	CTV20001228.1330.1196-R3
R4	CTV20001228.1330.1196-R4
R5	CTV20001228.1330.1196-R5
R6	CTV20001228.1330.1196-R6
RM1	CTV20001228.1330.1196-R1-1
RM2	CTV20001228.1330.1196-R2-1
RM3	CTV20001228.1330.1196-R3-1
RM4	CTV20001228.1330.1196-R4-1
RM5	CTV20001228.1330.1196-R5-1
RM6	CTV20001228.1330.1196-R6-1
V1	CTV20001228.1330.1196-EV1
V2	CTV20001228.1330.1196-EV2
V3	CTV20001228.1330.1196-EV3
VM1	CTV20001228.1330.1196-EV1-1
VM2	CTV20001228.1330.1196-EV2-1
VM3	CTV20001228.1330.1196-EV3-1
Q2	CTV20001228.1330.1196-T1
Q3	CTV20001228.1330.1196-T2
Q4	CTV20001228.1330.1196-T3
Q5	CTV20001228.1330.1196-T4
Q6	CTV20001228.1330.1196-T5
Q7	CTV20001228.1330.1196-T6
Q1	CTV20001228.1330.1196-T7
