CE7	CNR20001122.1700.0091-CE1
CE9	CNR20001122.1700.0091-CE2
CE1	CNR20001122.1700.0091-CE3
CE2	CNR20001122.1700.0091-CE4
CE3	CNR20001122.1700.0091-CE5
CE5	CNR20001122.1700.0091-CE6
CE6	CNR20001122.1700.0091-CE7
E11	CNR20001122.1700.0091-E1
E12	CNR20001122.1700.0091-E2
E14	CNR20001122.1700.0091-E3
E1	CNR20001122.1700.0091-E4
E2	CNR20001122.1700.0091-E5
E3	CNR20001122.1700.0091-E6
E4	CNR20001122.1700.0091-E7
E6	CNR20001122.1700.0091-E8
E7	CNR20001122.1700.0091-E9
E8	CNR20001122.1700.0091-E10
E9	CNR20001122.1700.0091-E11
E10	CNR20001122.1700.0091-E12
EM1	CNR20001122.1700.0091-E4-1
EM23	CNR20001122.1700.0091-E6-2
EM24	CNR20001122.1700.0091-E2-3
EM25	CNR20001122.1700.0091-E6-4
EM26	CNR20001122.1700.0091-E5-5
EM28	CNR20001122.1700.0091-E3-6
EM29	CNR20001122.1700.0091-E5-7
EM30	CNR20001122.1700.0091-E6-8
EM31	CNR20001122.1700.0091-E5-9
EM32	CNR20001122.1700.0091-E5-10
EM2	CNR20001122.1700.0091-E5-11
EM3	CNR20001122.1700.0091-E6-12
EM4	CNR20001122.1700.0091-E6-13
EM5	CNR20001122.1700.0091-E7-14
EM7	CNR20001122.1700.0091-E8-15
EM8	CNR20001122.1700.0091-E9-16
EM9	CNR20001122.1700.0091-E10-17
EM10	CNR20001122.1700.0091-E9-18
EM11	CNR20001122.1700.0091-E5-19
EM12	CNR20001122.1700.0091-E5-20
EM13	CNR20001122.1700.0091-E11-21
EM14	CNR20001122.1700.0091-E6-22
EM15	CNR20001122.1700.0091-E5-23
EM16	CNR20001122.1700.0091-E5-24
EM17	CNR20001122.1700.0091-E6-25
EM18	CNR20001122.1700.0091-E12-26
EM19	CNR20001122.1700.0091-E6-27
EM20	CNR20001122.1700.0091-E5-28
EM21	CNR20001122.1700.0091-E5-29
EM22	CNR20001122.1700.0091-E1-30
Q1	CNR20001122.1700.0091-T1
