CE10	CTS20001027.1300.1372-CE1
CE11	CTS20001027.1300.1372-CE2
CE1	CTS20001027.1300.1372-CE3
CE2	CTS20001027.1300.1372-CE4
CE3	CTS20001027.1300.1372-CE5
CE4	CTS20001027.1300.1372-CE6
CE5	CTS20001027.1300.1372-CE7
CE6	CTS20001027.1300.1372-CE8
CE7	CTS20001027.1300.1372-CE9
CE8	CTS20001027.1300.1372-CE10
CE9	CTS20001027.1300.1372-CE11
E12	CTS20001027.1300.1372-E1
E13	CTS20001027.1300.1372-E2
E1	CTS20001027.1300.1372-E3
E2	CTS20001027.1300.1372-E4
E3	CTS20001027.1300.1372-E5
E4	CTS20001027.1300.1372-E6
E5	CTS20001027.1300.1372-E7
E6	CTS20001027.1300.1372-E8
E7	CTS20001027.1300.1372-E9
E8	CTS20001027.1300.1372-E10
E9	CTS20001027.1300.1372-E11
E10	CTS20001027.1300.1372-E12
E11	CTS20001027.1300.1372-E13
EM19	CTS20001027.1300.1372-E3-1
EM20	CTS20001027.1300.1372-E1-2
EM21	CTS20001027.1300.1372-E3-3
EM11	CTS20001027.1300.1372-E2-4
EM16	CTS20001027.1300.1372-E2-5
EM1	CTS20001027.1300.1372-E3-6
EM2	CTS20001027.1300.1372-E4-7
EM3	CTS20001027.1300.1372-E5-8
EM4	CTS20001027.1300.1372-E5-9
EM5	CTS20001027.1300.1372-E6-10
EM6	CTS20001027.1300.1372-E7-11
EM7	CTS20001027.1300.1372-E7-12
EM8	CTS20001027.1300.1372-E8-13
EM9	CTS20001027.1300.1372-E9-14
EM10	CTS20001027.1300.1372-E10-15
EM12	CTS20001027.1300.1372-E11-16
EM13	CTS20001027.1300.1372-E3-17
EM14	CTS20001027.1300.1372-E12-18
EM15	CTS20001027.1300.1372-E13-19
EM17	CTS20001027.1300.1372-E5-20
EM18	CTS20001027.1300.1372-E7-21
R1	CTS20001027.1300.1372-R1
R2	CTS20001027.1300.1372-R2
R3	CTS20001027.1300.1372-R3
R4	CTS20001027.1300.1372-R4
R5	CTS20001027.1300.1372-R5
R6	CTS20001027.1300.1372-R6
R7	CTS20001027.1300.1372-R7
R8	CTS20001027.1300.1372-R8
R10	CTS20001027.1300.1372-R9
R11	CTS20001027.1300.1372-R10
RM1	CTS20001027.1300.1372-R1-1
RM2	CTS20001027.1300.1372-R2-1
RM3	CTS20001027.1300.1372-R3-1
RM4	CTS20001027.1300.1372-R4-1
RM5	CTS20001027.1300.1372-R5-1
RM6	CTS20001027.1300.1372-R6-1
RM7	CTS20001027.1300.1372-R7-1
RM8	CTS20001027.1300.1372-R8-1
RM10	CTS20001027.1300.1372-R5-2
RM11	CTS20001027.1300.1372-R6-2
V1	CTS20001027.1300.1372-EV1
VM1	CTS20001027.1300.1372-EV1-1
VM2	CTS20001027.1300.1372-EV1-2
Q3	CTS20001027.1300.1372-T1
Q4	CTS20001027.1300.1372-T2
Q1	CTS20001027.1300.1372-T3
