CE16	CNR20001003.1700.1240-CE1
CE17	CNR20001003.1700.1240-CE2
CE18	CNR20001003.1700.1240-CE3
CE20	CNR20001003.1700.1240-CE4
CE21	CNR20001003.1700.1240-CE5
CE1	CNR20001003.1700.1240-CE6
CE2	CNR20001003.1700.1240-CE7
CE3	CNR20001003.1700.1240-CE8
CE4	CNR20001003.1700.1240-CE9
CE5	CNR20001003.1700.1240-CE10
CE7	CNR20001003.1700.1240-CE11
CE10	CNR20001003.1700.1240-CE12
CE12	CNR20001003.1700.1240-CE13
CE13	CNR20001003.1700.1240-CE14
CE14	CNR20001003.1700.1240-CE15
E16	CNR20001003.1700.1240-E1
E17	CNR20001003.1700.1240-E2
E18	CNR20001003.1700.1240-E3
E19	CNR20001003.1700.1240-E4
E21	CNR20001003.1700.1240-E5
E22	CNR20001003.1700.1240-E6
E1	CNR20001003.1700.1240-E7
E2	CNR20001003.1700.1240-E8
E3	CNR20001003.1700.1240-E9
E4	CNR20001003.1700.1240-E10
E5	CNR20001003.1700.1240-E11
E7	CNR20001003.1700.1240-E12
E10	CNR20001003.1700.1240-E13
E12	CNR20001003.1700.1240-E14
E13	CNR20001003.1700.1240-E15
E14	CNR20001003.1700.1240-E16
EM1	CNR20001003.1700.1240-E7-1
EM19	CNR20001003.1700.1240-E1-2
EM20	CNR20001003.1700.1240-E16-3
EM21	CNR20001003.1700.1240-E16-4
EM22	CNR20001003.1700.1240-E16-5
EM23	CNR20001003.1700.1240-E2-6
EM24	CNR20001003.1700.1240-E3-7
EM25	CNR20001003.1700.1240-E8-8
EM26	CNR20001003.1700.1240-E8-9
EM27	CNR20001003.1700.1240-E4-10
EM28	CNR20001003.1700.1240-E11-11
EM29	CNR20001003.1700.1240-E12-12
EM30	CNR20001003.1700.1240-E8-13
EM31	CNR20001003.1700.1240-E8-14
EM32	CNR20001003.1700.1240-E11-15
EM33	CNR20001003.1700.1240-E12-16
EM35	CNR20001003.1700.1240-E8-17
EM36	CNR20001003.1700.1240-E8-18
EM37	CNR20001003.1700.1240-E5-19
EM38	CNR20001003.1700.1240-E6-20
EM3	CNR20001003.1700.1240-E9-21
EM4	CNR20001003.1700.1240-E9-22
EM5	CNR20001003.1700.1240-E10-23
EM6	CNR20001003.1700.1240-E9-24
EM7	CNR20001003.1700.1240-E11-25
EM9	CNR20001003.1700.1240-E12-26
EM12	CNR20001003.1700.1240-E13-27
EM14	CNR20001003.1700.1240-E14-28
EM15	CNR20001003.1700.1240-E15-29
EM16	CNR20001003.1700.1240-E16-30
R2	CNR20001003.1700.1240-R1
R3	CNR20001003.1700.1240-R2
R4	CNR20001003.1700.1240-R3
R5	CNR20001003.1700.1240-R4
R8	CNR20001003.1700.1240-R5
R9	CNR20001003.1700.1240-R6
R10	CNR20001003.1700.1240-R7
R11	CNR20001003.1700.1240-R8
RM2	CNR20001003.1700.1240-R1-1
RM3	CNR20001003.1700.1240-R2-1
RM4	CNR20001003.1700.1240-R3-1
RM5	CNR20001003.1700.1240-R4-1
RM8	CNR20001003.1700.1240-R5-1
RM9	CNR20001003.1700.1240-R6-1
RM10	CNR20001003.1700.1240-R5-2
RM11	CNR20001003.1700.1240-R6-2
V2	CNR20001003.1700.1240-EV1
V3	CNR20001003.1700.1240-EV2
V4	CNR20001003.1700.1240-EV3
VM2	CNR20001003.1700.1240-EV1-1
VM3	CNR20001003.1700.1240-EV2-1
VM4	CNR20001003.1700.1240-EV3-1
Q1	CNR20001003.1700.1240-T1
Q2	CNR20001003.1700.1240-T2
Q3	CNR20001003.1700.1240-T3
