CE12	CBS20001120.1000.0823-CE1
CE13	CBS20001120.1000.0823-CE2
CE14	CBS20001120.1000.0823-CE3
CE15	CBS20001120.1000.0823-CE4
CE16	CBS20001120.1000.0823-CE5
CE17	CBS20001120.1000.0823-CE6
CE18	CBS20001120.1000.0823-CE7
CE19	CBS20001120.1000.0823-CE8
CE20	CBS20001120.1000.0823-CE9
CE21	CBS20001120.1000.0823-CE10
CE22	CBS20001120.1000.0823-CE11
CE24	CBS20001120.1000.0823-CE12
CE25	CBS20001120.1000.0823-CE13
CE26	CBS20001120.1000.0823-CE14
CE2	CBS20001120.1000.0823-CE15
CE3	CBS20001120.1000.0823-CE16
CE23	CBS20001120.1000.0823-CE17
CE6	CBS20001120.1000.0823-CE18
CE7	CBS20001120.1000.0823-CE19
CE8	CBS20001120.1000.0823-CE20
CE9	CBS20001120.1000.0823-CE21
CE10	CBS20001120.1000.0823-CE22
CE11	CBS20001120.1000.0823-CE23
E12	CBS20001120.1000.0823-E1
E13	CBS20001120.1000.0823-E2
E14	CBS20001120.1000.0823-E3
E15	CBS20001120.1000.0823-E4
E16	CBS20001120.1000.0823-E5
E17	CBS20001120.1000.0823-E6
E18	CBS20001120.1000.0823-E7
E19	CBS20001120.1000.0823-E8
E20	CBS20001120.1000.0823-E9
E21	CBS20001120.1000.0823-E10
E22	CBS20001120.1000.0823-E11
E23	CBS20001120.1000.0823-E12
E24	CBS20001120.1000.0823-E13
E26	CBS20001120.1000.0823-E14
E27	CBS20001120.1000.0823-E15
E28	CBS20001120.1000.0823-E16
E2	CBS20001120.1000.0823-E17
E3	CBS20001120.1000.0823-E18
E25	CBS20001120.1000.0823-E19
E6	CBS20001120.1000.0823-E20
E7	CBS20001120.1000.0823-E21
E8	CBS20001120.1000.0823-E22
E9	CBS20001120.1000.0823-E23
E10	CBS20001120.1000.0823-E24
E11	CBS20001120.1000.0823-E25
EM50	CBS20001120.1000.0823-E19-1
EM20	CBS20001120.1000.0823-E1-2
