CE12	CTV20001123.1330.1541-CE1
CE13	CTV20001123.1330.1541-CE2
CE14	CTV20001123.1330.1541-CE3
CE15	CTV20001123.1330.1541-CE4
CE16	CTV20001123.1330.1541-CE5
CE17	CTV20001123.1330.1541-CE6
CE18	CTV20001123.1330.1541-CE7
CE20	CTV20001123.1330.1541-CE8
CE21	CTV20001123.1330.1541-CE9
CE22	CTV20001123.1330.1541-CE10
CE1	CTV20001123.1330.1541-CE11
CE2	CTV20001123.1330.1541-CE12
CE3	CTV20001123.1330.1541-CE13
CE4	CTV20001123.1330.1541-CE14
CE5	CTV20001123.1330.1541-CE15
CE6	CTV20001123.1330.1541-CE16
CE7	CTV20001123.1330.1541-CE17
CE8	CTV20001123.1330.1541-CE18
CE9	CTV20001123.1330.1541-CE19
CE10	CTV20001123.1330.1541-CE20
CE11	CTV20001123.1330.1541-CE21
E12	CTV20001123.1330.1541-E1
E13	CTV20001123.1330.1541-E2
E14	CTV20001123.1330.1541-E3
E15	CTV20001123.1330.1541-E4
E16	CTV20001123.1330.1541-E5
E17	CTV20001123.1330.1541-E6
E18	CTV20001123.1330.1541-E7
E20	CTV20001123.1330.1541-E8
E21	CTV20001123.1330.1541-E9
E22	CTV20001123.1330.1541-E10
E1	CTV20001123.1330.1541-E11
E2	CTV20001123.1330.1541-E12
E3	CTV20001123.1330.1541-E13
E4	CTV20001123.1330.1541-E14
E5	CTV20001123.1330.1541-E15
E6	CTV20001123.1330.1541-E16
E7	CTV20001123.1330.1541-E17
E8	CTV20001123.1330.1541-E18
E9	CTV20001123.1330.1541-E19
E10	CTV20001123.1330.1541-E20
E11	CTV20001123.1330.1541-E21
EM1	CTV20001123.1330.1541-E11-1
EM20	CTV20001123.1330.1541-E1-2
EM21	CTV20001123.1330.1541-E15-3
EM22	CTV20001123.1330.1541-E11-4
EM23	CTV20001123.1330.1541-E11-5
EM24	CTV20001123.1330.1541-E16-6
EM25	CTV20001123.1330.1541-E2-7
EM26	CTV20001123.1330.1541-E3-8
EM27	CTV20001123.1330.1541-E4-9
EM28	CTV20001123.1330.1541-E11-10
EM29	CTV20001123.1330.1541-E5-11
EM30	CTV20001123.1330.1541-E6-12
EM31	CTV20001123.1330.1541-E7-13
EM32	CTV20001123.1330.1541-E17-14
EM33	CTV20001123.1330.1541-E1-15
EM35	CTV20001123.1330.1541-E8-16
EM36	CTV20001123.1330.1541-E9-17
EM37	CTV20001123.1330.1541-E10-18
EM38	CTV20001123.1330.1541-E17-19
EM2	CTV20001123.1330.1541-E12-20
EM3	CTV20001123.1330.1541-E13-21
EM4	CTV20001123.1330.1541-E14-22
EM5	CTV20001123.1330.1541-E15-23
EM6	CTV20001123.1330.1541-E15-24
EM7	CTV20001123.1330.1541-E16-25
EM8	CTV20001123.1330.1541-E17-26
EM9	CTV20001123.1330.1541-E17-27
EM10	CTV20001123.1330.1541-E18-28
EM11	CTV20001123.1330.1541-E17-29
EM12	CTV20001123.1330.1541-E19-30
EM13	CTV20001123.1330.1541-E20-31
EM14	CTV20001123.1330.1541-E17-32
EM15	CTV20001123.1330.1541-E16-33
EM16	CTV20001123.1330.1541-E21-34
EM17	CTV20001123.1330.1541-E17-35
EM18	CTV20001123.1330.1541-E17-36
EM19	CTV20001123.1330.1541-E16-37
R1	CTV20001123.1330.1541-R1
R2	CTV20001123.1330.1541-R2
R3	CTV20001123.1330.1541-R3
R4	CTV20001123.1330.1541-R4
R5	CTV20001123.1330.1541-R5
R6	CTV20001123.1330.1541-R6
R7	CTV20001123.1330.1541-R7
R8	CTV20001123.1330.1541-R8
R9	CTV20001123.1330.1541-R9
RM1	CTV20001123.1330.1541-R1-1
RM2	CTV20001123.1330.1541-R2-1
RM3	CTV20001123.1330.1541-R3-1
RM4	CTV20001123.1330.1541-R1-2
RM5	CTV20001123.1330.1541-R5-1
RM6	CTV20001123.1330.1541-R6-1
RM7	CTV20001123.1330.1541-R7-1
RM8	CTV20001123.1330.1541-R8-1
RM9	CTV20001123.1330.1541-R5-2
V1	CTV20001123.1330.1541-EV1
V2	CTV20001123.1330.1541-EV2
V3	CTV20001123.1330.1541-EV3
V4	CTV20001123.1330.1541-EV4
V5	CTV20001123.1330.1541-EV5
V6	CTV20001123.1330.1541-EV6
V7	CTV20001123.1330.1541-EV7
V8	CTV20001123.1330.1541-EV8
V9	CTV20001123.1330.1541-EV9
V10	CTV20001123.1330.1541-EV10
V11	CTV20001123.1330.1541-EV11
V12	CTV20001123.1330.1541-EV12
VM1	CTV20001123.1330.1541-EV1-1
VM3	CTV20001123.1330.1541-EV2-1
VM4	CTV20001123.1330.1541-EV3-1
VM6	CTV20001123.1330.1541-EV4-1
VM7	CTV20001123.1330.1541-EV5-1
VM8	CTV20001123.1330.1541-EV6-1
VM9	CTV20001123.1330.1541-EV7-1
VM10	CTV20001123.1330.1541-EV8-1
VM11	CTV20001123.1330.1541-EV9-1
VM12	CTV20001123.1330.1541-EV10-1
VM13	CTV20001123.1330.1541-EV11-1
VM14	CTV20001123.1330.1541-EV12-1
Q1	CTV20001123.1330.1541-T1
Q2	CTV20001123.1330.1541-T2
Q3	CTV20001123.1330.1541-T3
