CE11	CTS20001117.1300.0303-CE1
CE12	CTS20001117.1300.0303-CE2
CE42	CTS20001117.1300.0303-CE3
CE13	CTS20001117.1300.0303-CE4
CE14	CTS20001117.1300.0303-CE5
CE15	CTS20001117.1300.0303-CE6
CE16	CTS20001117.1300.0303-CE7
CE17	CTS20001117.1300.0303-CE8
CE40	CTS20001117.1300.0303-CE9
CE19	CTS20001117.1300.0303-CE10
CE20	CTS20001117.1300.0303-CE11
CE21	CTS20001117.1300.0303-CE12
CE22	CTS20001117.1300.0303-CE13
CE23	CTS20001117.1300.0303-CE14
CE24	CTS20001117.1300.0303-CE15
CE25	CTS20001117.1300.0303-CE16
CE26	CTS20001117.1300.0303-CE17
CE27	CTS20001117.1300.0303-CE18
CE28	CTS20001117.1300.0303-CE19
CE29	CTS20001117.1300.0303-CE20
CE30	CTS20001117.1300.0303-CE21
CE41	CTS20001117.1300.0303-CE22
CE33	CTS20001117.1300.0303-CE23
CE34	CTS20001117.1300.0303-CE24
CE35	CTS20001117.1300.0303-CE25
CE36	CTS20001117.1300.0303-CE26
CE37	CTS20001117.1300.0303-CE27
CE2	CTS20001117.1300.0303-CE28
CE3	CTS20001117.1300.0303-CE29
CE38	CTS20001117.1300.0303-CE30
CE5	CTS20001117.1300.0303-CE31
CE39	CTS20001117.1300.0303-CE32
CE8	CTS20001117.1300.0303-CE33
CE9	CTS20001117.1300.0303-CE34
CE10	CTS20001117.1300.0303-CE35
E12	CTS20001117.1300.0303-E1
E44	CTS20001117.1300.0303-E2
E13	CTS20001117.1300.0303-E3
E14	CTS20001117.1300.0303-E4
E15	CTS20001117.1300.0303-E5
E16	CTS20001117.1300.0303-E6
E42	CTS20001117.1300.0303-E7
E17	CTS20001117.1300.0303-E8
E18	CTS20001117.1300.0303-E9
E20	CTS20001117.1300.0303-E10
E21	CTS20001117.1300.0303-E11
E22	CTS20001117.1300.0303-E12
E23	CTS20001117.1300.0303-E13
E24	CTS20001117.1300.0303-E14
E25	CTS20001117.1300.0303-E15
E26	CTS20001117.1300.0303-E16
E27	CTS20001117.1300.0303-E17
E28	CTS20001117.1300.0303-E18
E29	CTS20001117.1300.0303-E19
E30	CTS20001117.1300.0303-E20
E31	CTS20001117.1300.0303-E21
E32	CTS20001117.1300.0303-E22
E43	CTS20001117.1300.0303-E23
E35	CTS20001117.1300.0303-E24
E36	CTS20001117.1300.0303-E25
E37	CTS20001117.1300.0303-E26
E38	CTS20001117.1300.0303-E27
E39	CTS20001117.1300.0303-E28
E2	CTS20001117.1300.0303-E29
E3	CTS20001117.1300.0303-E30
E40	CTS20001117.1300.0303-E31
E5	CTS20001117.1300.0303-E32
E41	CTS20001117.1300.0303-E33
E8	CTS20001117.1300.0303-E34
E9	CTS20001117.1300.0303-E35
E10	CTS20001117.1300.0303-E36
E11	CTS20001117.1300.0303-E37
EM19	CTS20001117.1300.0303-E29-1
EM20	CTS20001117.1300.0303-E1-2
EM22	CTS20001117.1300.0303-E3-3
EM23	CTS20001117.1300.0303-E29-4
EM24	CTS20001117.1300.0303-E4-5
EM25	CTS20001117.1300.0303-E5-6
EM26	CTS20001117.1300.0303-E6-7
EM28	CTS20001117.1300.0303-E5-8
EM29	CTS20001117.1300.0303-E8-9
EM30	CTS20001117.1300.0303-E1-10
EM31	CTS20001117.1300.0303-E9-11
EM32	CTS20001117.1300.0303-E29-12
EM33	CTS20001117.1300.0303-E30-13
EM34	CTS20001117.1300.0303-E30-14
EM35	CTS20001117.1300.0303-E30-15
EM93	CTS20001117.1300.0303-E16-16
EM36	CTS20001117.1300.0303-E34-17
EM37	CTS20001117.1300.0303-E29-18
EM38	CTS20001117.1300.0303-E1-19
EM39	CTS20001117.1300.0303-E29-20
EM40	CTS20001117.1300.0303-E34-21
EM41	CTS20001117.1300.0303-E34-22
EM42	CTS20001117.1300.0303-E10-23
EM43	CTS20001117.1300.0303-E1-24
EM45	CTS20001117.1300.0303-E1-25
EM46	CTS20001117.1300.0303-E10-26
EM47	CTS20001117.1300.0303-E11-27
EM49	CTS20001117.1300.0303-E1-28
EM50	CTS20001117.1300.0303-E12-29
EM51	CTS20001117.1300.0303-E13-30
EM52	CTS20001117.1300.0303-E14-31
EM94	CTS20001117.1300.0303-E23-32
EM54	CTS20001117.1300.0303-E15-33
EM55	CTS20001117.1300.0303-E12-34
EM56	CTS20001117.1300.0303-E16-35
EM57	CTS20001117.1300.0303-E15-36
EM58	CTS20001117.1300.0303-E17-37
EM59	CTS20001117.1300.0303-E30-38
EM61	CTS20001117.1300.0303-E18-39
EM62	CTS20001117.1300.0303-E17-40
EM63	CTS20001117.1300.0303-E19-41
EM1	CTS20001117.1300.0303-E3-42
EM64	CTS20001117.1300.0303-E14-43
EM65	CTS20001117.1300.0303-E14-44
EM66	CTS20001117.1300.0303-E15-45
EM67	CTS20001117.1300.0303-E20-46
EM68	CTS20001117.1300.0303-E20-47
EM69	CTS20001117.1300.0303-E20-48
EM70	CTS20001117.1300.0303-E20-49
EM71	CTS20001117.1300.0303-E15-50
EM72	CTS20001117.1300.0303-E21-51
EM73	CTS20001117.1300.0303-E22-52
