CE11	CTV20001205.1330.1436-CE1
CE12	CTV20001205.1330.1436-CE2
CE13	CTV20001205.1330.1436-CE3
CE14	CTV20001205.1330.1436-CE4
CE15	CTV20001205.1330.1436-CE5
CE16	CTV20001205.1330.1436-CE6
CE18	CTV20001205.1330.1436-CE7
CE19	CTV20001205.1330.1436-CE8
CE1	CTV20001205.1330.1436-CE9
CE2	CTV20001205.1330.1436-CE10
CE3	CTV20001205.1330.1436-CE11
CE4	CTV20001205.1330.1436-CE12
CE5	CTV20001205.1330.1436-CE13
CE6	CTV20001205.1330.1436-CE14
CE7	CTV20001205.1330.1436-CE15
CE17	CTV20001205.1330.1436-CE16
CE9	CTV20001205.1330.1436-CE17
CE10	CTV20001205.1330.1436-CE18
E12	CTV20001205.1330.1436-E1
E13	CTV20001205.1330.1436-E2
E14	CTV20001205.1330.1436-E3
E15	CTV20001205.1330.1436-E4
E16	CTV20001205.1330.1436-E5
E17	CTV20001205.1330.1436-E6
E19	CTV20001205.1330.1436-E7
E20	CTV20001205.1330.1436-E8
E1	CTV20001205.1330.1436-E9
E2	CTV20001205.1330.1436-E10
E3	CTV20001205.1330.1436-E11
E4	CTV20001205.1330.1436-E12
E5	CTV20001205.1330.1436-E13
E6	CTV20001205.1330.1436-E14
E7	CTV20001205.1330.1436-E15
E8	CTV20001205.1330.1436-E16
E18	CTV20001205.1330.1436-E17
E10	CTV20001205.1330.1436-E18
E11	CTV20001205.1330.1436-E19
EM1	CTV20001205.1330.1436-E9-1
EM21	CTV20001205.1330.1436-E11-2
EM22	CTV20001205.1330.1436-E1-3
EM23	CTV20001205.1330.1436-E2-4
EM24	CTV20001205.1330.1436-E10-5
EM25	CTV20001205.1330.1436-E3-6
EM26	CTV20001205.1330.1436-E4-7
EM27	CTV20001205.1330.1436-E5-8
EM28	CTV20001205.1330.1436-E6-9
EM29	CTV20001205.1330.1436-E19-10
EM35	CTV20001205.1330.1436-E15-11
EM30	CTV20001205.1330.1436-E19-12
EM31	CTV20001205.1330.1436-E19-13
EM32	CTV20001205.1330.1436-E19-14
EM33	CTV20001205.1330.1436-E19-15
EM36	CTV20001205.1330.1436-E15-16
EM37	CTV20001205.1330.1436-E10-17
EM38	CTV20001205.1330.1436-E7-18
EM39	CTV20001205.1330.1436-E13-19
EM40	CTV20001205.1330.1436-E14-20
EM41	CTV20001205.1330.1436-E10-21
EM42	CTV20001205.1330.1436-E19-22
EM43	CTV20001205.1330.1436-E8-23
EM2	CTV20001205.1330.1436-E10-24
EM3	CTV20001205.1330.1436-E11-25
EM4	CTV20001205.1330.1436-E11-26
EM5	CTV20001205.1330.1436-E12-27
EM6	CTV20001205.1330.1436-E10-28
EM7	CTV20001205.1330.1436-E13-29
EM8	CTV20001205.1330.1436-E14-30
EM9	CTV20001205.1330.1436-E10-31
EM10	CTV20001205.1330.1436-E15-32
EM11	CTV20001205.1330.1436-E15-33
EM12	CTV20001205.1330.1436-E15-34
EM13	CTV20001205.1330.1436-E14-35
EM34	CTV20001205.1330.1436-E17-36
EM15	CTV20001205.1330.1436-E16-37
EM17	CTV20001205.1330.1436-E18-38
EM18	CTV20001205.1330.1436-E19-39
EM19	CTV20001205.1330.1436-E10-40
EM20	CTV20001205.1330.1436-E11-41
R1	CTV20001205.1330.1436-R1
R2	CTV20001205.1330.1436-R2
R3	CTV20001205.1330.1436-R3
R4	CTV20001205.1330.1436-R4
R6	CTV20001205.1330.1436-R5
R8	CTV20001205.1330.1436-R6
R9	CTV20001205.1330.1436-R7
R10	CTV20001205.1330.1436-R8
R11	CTV20001205.1330.1436-R9
R12	CTV20001205.1330.1436-R10
R14	CTV20001205.1330.1436-R11
R15	CTV20001205.1330.1436-R12
RM1	CTV20001205.1330.1436-R1-1
RM2	CTV20001205.1330.1436-R2-1
RM3	CTV20001205.1330.1436-R3-1
RM4	CTV20001205.1330.1436-R4-1
RM6	CTV20001205.1330.1436-R5-1
RM8	CTV20001205.1330.1436-R6-1
RM9	CTV20001205.1330.1436-R7-1
RM10	CTV20001205.1330.1436-R8-1
RM11	CTV20001205.1330.1436-R9-1
RM12	CTV20001205.1330.1436-R10-1
RM14	CTV20001205.1330.1436-R11-1
RM15	CTV20001205.1330.1436-R3-2
V1	CTV20001205.1330.1436-EV1
V2	CTV20001205.1330.1436-EV2
V3	CTV20001205.1330.1436-EV3
VM1	CTV20001205.1330.1436-EV1-1
VM2	CTV20001205.1330.1436-EV1-2
VM3	CTV20001205.1330.1436-EV1-3
VM4	CTV20001205.1330.1436-EV2-1
VM5	CTV20001205.1330.1436-EV3-1
Q1	CTV20001205.1330.1436-T1
Q2	CTV20001205.1330.1436-T2
Q3	CTV20001205.1330.1436-T3
Q4	CTV20001205.1330.1436-V1
Q5	CTV20001205.1330.1436-V2
Q6	CTV20001205.1330.1436-T4
Q7	CTV20001205.1330.1436-T5
Q8	CTV20001205.1330.1436-T6
QM4	CTV20001205.1330.1436-V1-1
QM5	CTV20001205.1330.1436-V2-1
