CE11	CBS20001227.0800.0590-CE1
CE12	CBS20001227.0800.0590-CE2
CE13	CBS20001227.0800.0590-CE3
CE14	CBS20001227.0800.0590-CE4
CE15	CBS20001227.0800.0590-CE5
CE16	CBS20001227.0800.0590-CE6
CE17	CBS20001227.0800.0590-CE7
CE18	CBS20001227.0800.0590-CE8
CE1	CBS20001227.0800.0590-CE9
CE2	CBS20001227.0800.0590-CE10
CE3	CBS20001227.0800.0590-CE11
CE4	CBS20001227.0800.0590-CE12
CE5	CBS20001227.0800.0590-CE13
CE6	CBS20001227.0800.0590-CE14
CE7	CBS20001227.0800.0590-CE15
CE8	CBS20001227.0800.0590-CE16
CE9	CBS20001227.0800.0590-CE17
CE10	CBS20001227.0800.0590-CE18
E12	CBS20001227.0800.0590-E1
E13	CBS20001227.0800.0590-E2
E14	CBS20001227.0800.0590-E3
E15	CBS20001227.0800.0590-E4
E16	CBS20001227.0800.0590-E5
E17	CBS20001227.0800.0590-E6
E18	CBS20001227.0800.0590-E7
E19	CBS20001227.0800.0590-E8
E1	CBS20001227.0800.0590-E9
E2	CBS20001227.0800.0590-E10
E3	CBS20001227.0800.0590-E11
E4	CBS20001227.0800.0590-E12
E5	CBS20001227.0800.0590-E13
E6	CBS20001227.0800.0590-E14
E7	CBS20001227.0800.0590-E15
E8	CBS20001227.0800.0590-E16
E9	CBS20001227.0800.0590-E17
E10	CBS20001227.0800.0590-E18
E11	CBS20001227.0800.0590-E19
EM1	CBS20001227.0800.0590-E9-1
EM20	CBS20001227.0800.0590-E2-2
EM21	CBS20001227.0800.0590-E10-3
EM22	CBS20001227.0800.0590-E10-4
EM23	CBS20001227.0800.0590-E15-5
EM24	CBS20001227.0800.0590-E10-6
EM25	CBS20001227.0800.0590-E3-7
EM26	CBS20001227.0800.0590-E15-8
EM27	CBS20001227.0800.0590-E10-9
EM28	CBS20001227.0800.0590-E10-10
EM29	CBS20001227.0800.0590-E9-11
EM30	CBS20001227.0800.0590-E10-12
EM31	CBS20001227.0800.0590-E13-13
EM32	CBS20001227.0800.0590-E10-14
EM33	CBS20001227.0800.0590-E13-15
EM34	CBS20001227.0800.0590-E4-16
EM35	CBS20001227.0800.0590-E5-17
EM36	CBS20001227.0800.0590-E6-18
EM37	CBS20001227.0800.0590-E7-19
EM38	CBS20001227.0800.0590-E10-20
EM39	CBS20001227.0800.0590-E4-21
EM40	CBS20001227.0800.0590-E2-22
EM41	CBS20001227.0800.0590-E8-23
EM42	CBS20001227.0800.0590-E10-24
EM2	CBS20001227.0800.0590-E10-25
EM3	CBS20001227.0800.0590-E11-26
EM4	CBS20001227.0800.0590-E10-27
EM5	CBS20001227.0800.0590-E12-28
EM6	CBS20001227.0800.0590-E13-29
EM7	CBS20001227.0800.0590-E14-30
EM8	CBS20001227.0800.0590-E15-31
EM9	CBS20001227.0800.0590-E10-32
EM10	CBS20001227.0800.0590-E10-33
EM11	CBS20001227.0800.0590-E12-34
EM12	CBS20001227.0800.0590-E16-35
EM13	CBS20001227.0800.0590-E17-36
EM14	CBS20001227.0800.0590-E10-37
EM15	CBS20001227.0800.0590-E18-38
EM16	CBS20001227.0800.0590-E15-39
EM17	CBS20001227.0800.0590-E19-40
EM18	CBS20001227.0800.0590-E14-41
EM19	CBS20001227.0800.0590-E1-42
R1	CBS20001227.0800.0590-R1
R2	CBS20001227.0800.0590-R2
R3	CBS20001227.0800.0590-R3
R4	CBS20001227.0800.0590-R4
R5	CBS20001227.0800.0590-R5
R6	CBS20001227.0800.0590-R6
R7	CBS20001227.0800.0590-R7
R8	CBS20001227.0800.0590-R8
R9	CBS20001227.0800.0590-R9
R10	CBS20001227.0800.0590-R10
R11	CBS20001227.0800.0590-R11
R12	CBS20001227.0800.0590-R12
R13	CBS20001227.0800.0590-R13
R14	CBS20001227.0800.0590-R14
R15	CBS20001227.0800.0590-R15
RM1	CBS20001227.0800.0590-R1-1
RM2	CBS20001227.0800.0590-R2-1
RM3	CBS20001227.0800.0590-R3-1
RM4	CBS20001227.0800.0590-R4-1
RM5	CBS20001227.0800.0590-R5-1
RM6	CBS20001227.0800.0590-R6-1
RM7	CBS20001227.0800.0590-R7-1
RM8	CBS20001227.0800.0590-R4-2
RM9	CBS20001227.0800.0590-R9-1
