CE12	CTS20001005.1800.0151-CE1
CE15	CTS20001005.1800.0151-CE2
CE16	CTS20001005.1800.0151-CE3
CE1	CTS20001005.1800.0151-CE4
CE2	CTS20001005.1800.0151-CE5
CE3	CTS20001005.1800.0151-CE6
CE4	CTS20001005.1800.0151-CE7
CE5	CTS20001005.1800.0151-CE8
CE6	CTS20001005.1800.0151-CE9
CE7	CTS20001005.1800.0151-CE10
CE8	CTS20001005.1800.0151-CE11
CE9	CTS20001005.1800.0151-CE12
CE10	CTS20001005.1800.0151-CE13
CE11	CTS20001005.1800.0151-CE14
E12	CTS20001005.1800.0151-E1
E16	CTS20001005.1800.0151-E2
E17	CTS20001005.1800.0151-E3
E18	CTS20001005.1800.0151-E4
E19	CTS20001005.1800.0151-E5
E1	CTS20001005.1800.0151-E6
E2	CTS20001005.1800.0151-E7
E3	CTS20001005.1800.0151-E8
E4	CTS20001005.1800.0151-E9
E5	CTS20001005.1800.0151-E10
E6	CTS20001005.1800.0151-E11
E7	CTS20001005.1800.0151-E12
E8	CTS20001005.1800.0151-E13
E9	CTS20001005.1800.0151-E14
E10	CTS20001005.1800.0151-E15
E11	CTS20001005.1800.0151-E16
EM1	CTS20001005.1800.0151-E6-1
EM22	CTS20001005.1800.0151-E1-2
EM19	CTS20001005.1800.0151-E15-3
EM20	CTS20001005.1800.0151-E15-4
EM21	CTS20001005.1800.0151-E2-5
EM23	CTS20001005.1800.0151-E1-6
EM24	CTS20001005.1800.0151-E3-7
EM25	CTS20001005.1800.0151-E3-8
EM26	CTS20001005.1800.0151-E4-9
EM27	CTS20001005.1800.0151-E1-10
EM28	CTS20001005.1800.0151-E9-11
EM29	CTS20001005.1800.0151-E1-12
EM31	CTS20001005.1800.0151-E5-13
EM2	CTS20001005.1800.0151-E7-14
EM3	CTS20001005.1800.0151-E8-15
EM4	CTS20001005.1800.0151-E8-16
EM5	CTS20001005.1800.0151-E9-17
EM6	CTS20001005.1800.0151-E10-18
EM7	CTS20001005.1800.0151-E11-19
EM8	CTS20001005.1800.0151-E12-20
EM9	CTS20001005.1800.0151-E12-21
EM10	CTS20001005.1800.0151-E13-22
EM11	CTS20001005.1800.0151-E14-23
EM12	CTS20001005.1800.0151-E15-24
EM13	CTS20001005.1800.0151-E12-25
EM14	CTS20001005.1800.0151-E7-26
EM15	CTS20001005.1800.0151-E12-27
EM16	CTS20001005.1800.0151-E12-28
EM17	CTS20001005.1800.0151-E16-29
EM18	CTS20001005.1800.0151-E1-30
R1	CTS20001005.1800.0151-R1
RM1	CTS20001005.1800.0151-R1-1
Q1	CTS20001005.1800.0151-T1
Q2	CTS20001005.1800.0151-T2
Q3	CTS20001005.1800.0151-T3
Q4	CTS20001005.1800.0151-V1
Q5	CTS20001005.1800.0151-T4
Q6	CTS20001005.1800.0151-V2
Q7	CTS20001005.1800.0151-T5
Q8	CTS20001005.1800.0151-T6
Q9	CTS20001005.1800.0151-V3
Q10	CTS20001005.1800.0151-T7
Q11	CTS20001005.1800.0151-T8
Q12	CTS20001005.1800.0151-T9
QM4	CTS20001005.1800.0151-V1-1
QM6	CTS20001005.1800.0151-V2-1
QM9	CTS20001005.1800.0151-V3-1
