CE8	CBS20001008.1000.0271-CE1
CE9	CBS20001008.1000.0271-CE2
CE10	CBS20001008.1000.0271-CE3
CE11	CBS20001008.1000.0271-CE4
CE12	CBS20001008.1000.0271-CE5
CE13	CBS20001008.1000.0271-CE6
CE14	CBS20001008.1000.0271-CE7
CE15	CBS20001008.1000.0271-CE8
CE16	CBS20001008.1000.0271-CE9
CE18	CBS20001008.1000.0271-CE10
CE19	CBS20001008.1000.0271-CE11
CE20	CBS20001008.1000.0271-CE12
CE21	CBS20001008.1000.0271-CE13
CE22	CBS20001008.1000.0271-CE14
CE1	CBS20001008.1000.0271-CE15
CE23	CBS20001008.1000.0271-CE16
CE24	CBS20001008.1000.0271-CE17
CE25	CBS20001008.1000.0271-CE18
CE26	CBS20001008.1000.0271-CE19
CE27	CBS20001008.1000.0271-CE20
CE28	CBS20001008.1000.0271-CE21
CE29	CBS20001008.1000.0271-CE22
CE2	CBS20001008.1000.0271-CE23
CE3	CBS20001008.1000.0271-CE24
CE4	CBS20001008.1000.0271-CE25
CE5	CBS20001008.1000.0271-CE26
CE6	CBS20001008.1000.0271-CE27
CE7	CBS20001008.1000.0271-CE28
E13	CBS20001008.1000.0271-E1
E14	CBS20001008.1000.0271-E2
E15	CBS20001008.1000.0271-E3
E16	CBS20001008.1000.0271-E4
E17	CBS20001008.1000.0271-E5
E18	CBS20001008.1000.0271-E6
E19	CBS20001008.1000.0271-E7
E20	CBS20001008.1000.0271-E8
E21	CBS20001008.1000.0271-E9
E22	CBS20001008.1000.0271-E10
E24	CBS20001008.1000.0271-E11
E25	CBS20001008.1000.0271-E12
E26	CBS20001008.1000.0271-E13
E1	CBS20001008.1000.0271-E14
E29	CBS20001008.1000.0271-E15
E30	CBS20001008.1000.0271-E16
E31	CBS20001008.1000.0271-E17
E32	CBS20001008.1000.0271-E18
E33	CBS20001008.1000.0271-E19
E34	CBS20001008.1000.0271-E20
E35	CBS20001008.1000.0271-E21
E36	CBS20001008.1000.0271-E22
E37	CBS20001008.1000.0271-E23
E38	CBS20001008.1000.0271-E24
E39	CBS20001008.1000.0271-E25
E40	CBS20001008.1000.0271-E26
E41	CBS20001008.1000.0271-E27
E42	CBS20001008.1000.0271-E28
E43	CBS20001008.1000.0271-E29
E45	CBS20001008.1000.0271-E30
E47	CBS20001008.1000.0271-E31
E2	CBS20001008.1000.0271-E32
E3	CBS20001008.1000.0271-E33
E4	CBS20001008.1000.0271-E34
E5	CBS20001008.1000.0271-E35
E6	CBS20001008.1000.0271-E36
E8	CBS20001008.1000.0271-E37
E9	CBS20001008.1000.0271-E38
E10	CBS20001008.1000.0271-E39
E11	CBS20001008.1000.0271-E40
E12	CBS20001008.1000.0271-E41
EM1	CBS20001008.1000.0271-E14-1
EM22	CBS20001008.1000.0271-E32-2
EM23	CBS20001008.1000.0271-E14-3
EM24	CBS20001008.1000.0271-E1-4
EM25	CBS20001008.1000.0271-E32-5
EM26	CBS20001008.1000.0271-E32-6
EM27	CBS20001008.1000.0271-E34-7
EM28	CBS20001008.1000.0271-E32-8
EM29	CBS20001008.1000.0271-E32-9
EM30	CBS20001008.1000.0271-E34-10
EM31	CBS20001008.1000.0271-E2-11
EM32	CBS20001008.1000.0271-E14-12
EM33	CBS20001008.1000.0271-E32-13
EM34	CBS20001008.1000.0271-E14-14
EM35	CBS20001008.1000.0271-E3-15
EM36	CBS20001008.1000.0271-E4-16
EM37	CBS20001008.1000.0271-E14-17
EM38	CBS20001008.1000.0271-E14-18
EM39	CBS20001008.1000.0271-E14-19
EM40	CBS20001008.1000.0271-E32-20
EM41	CBS20001008.1000.0271-E32-21
EM42	CBS20001008.1000.0271-E5-22
EM43	CBS20001008.1000.0271-E14-23
EM44	CBS20001008.1000.0271-E6-24
EM45	CBS20001008.1000.0271-E14-25
EM46	CBS20001008.1000.0271-E7-26
EM49	CBS20001008.1000.0271-E8-27
EM50	CBS20001008.1000.0271-E32-28
EM51	CBS20001008.1000.0271-E8-29
EM53	CBS20001008.1000.0271-E32-30
EM54	CBS20001008.1000.0271-E32-31
EM55	CBS20001008.1000.0271-E9-32
EM56	CBS20001008.1000.0271-E10-33
EM58	CBS20001008.1000.0271-E11-34
EM59	CBS20001008.1000.0271-E12-35
EM60	CBS20001008.1000.0271-E8-36
EM61	CBS20001008.1000.0271-E8-37
EM62	CBS20001008.1000.0271-E13-38
EM63	CBS20001008.1000.0271-E32-39
EM64	CBS20001008.1000.0271-E14-40
EM47	CBS20001008.1000.0271-E32-41
EM48	CBS20001008.1000.0271-E32-42
EM65	CBS20001008.1000.0271-E8-43
EM66	CBS20001008.1000.0271-E32-44
EM67	CBS20001008.1000.0271-E32-45
EM68	CBS20001008.1000.0271-E8-46
EM69	CBS20001008.1000.0271-E8-47
EM70	CBS20001008.1000.0271-E32-48
EM71	CBS20001008.1000.0271-E14-49
EM52	CBS20001008.1000.0271-E7-50
EM111	CBS20001008.1000.0271-E7-51
EM75	CBS20001008.1000.0271-E32-52
EM76	CBS20001008.1000.0271-E15-53
EM77	CBS20001008.1000.0271-E16-54
EM79	CBS20001008.1000.0271-E8-55
EM73	CBS20001008.1000.0271-E8-56
EM74	CBS20001008.1000.0271-E17-57
EM78	CBS20001008.1000.0271-E8-58
EM80	CBS20001008.1000.0271-E8-59
EM81	CBS20001008.1000.0271-E32-60
EM82	CBS20001008.1000.0271-E32-61
EM83	CBS20001008.1000.0271-E18-62
EM84	CBS20001008.1000.0271-E19-63
EM85	CBS20001008.1000.0271-E18-64
EM86	CBS20001008.1000.0271-E20-65
EM87	CBS20001008.1000.0271-E38-66
EM88	CBS20001008.1000.0271-E38-67
EM89	CBS20001008.1000.0271-E21-68
EM90	CBS20001008.1000.0271-E38-69
EM91	CBS20001008.1000.0271-E38-70
EM92	CBS20001008.1000.0271-E22-71
EM93	CBS20001008.1000.0271-E8-72
EM94	CBS20001008.1000.0271-E32-73
EM95	CBS20001008.1000.0271-E32-74
EM96	CBS20001008.1000.0271-E23-75
EM97	CBS20001008.1000.0271-E23-76
EM98	CBS20001008.1000.0271-E24-77
EM99	CBS20001008.1000.0271-E25-78
EM100	CBS20001008.1000.0271-E25-79
EM101	CBS20001008.1000.0271-E26-80
EM102	CBS20001008.1000.0271-E27-81
EM103	CBS20001008.1000.0271-E28-82
EM104	CBS20001008.1000.0271-E22-83
EM105	CBS20001008.1000.0271-E29-84
EM106	CBS20001008.1000.0271-E40-85
EM108	CBS20001008.1000.0271-E40-86
EM2	CBS20001008.1000.0271-E32-87
EM107	CBS20001008.1000.0271-E30-88
EM109	CBS20001008.1000.0271-E12-89
EM110	CBS20001008.1000.0271-E34-90
EM112	CBS20001008.1000.0271-E31-91
EM3	CBS20001008.1000.0271-E32-92
EM4	CBS20001008.1000.0271-E32-93
EM5	CBS20001008.1000.0271-E32-94
EM6	CBS20001008.1000.0271-E33-95
EM7	CBS20001008.1000.0271-E34-96
EM8	CBS20001008.1000.0271-E34-97
EM9	CBS20001008.1000.0271-E35-98
EM10	CBS20001008.1000.0271-E14-99
EM11	CBS20001008.1000.0271-E32-100
EM12	CBS20001008.1000.0271-E36-101
EM14	CBS20001008.1000.0271-E37-102
EM15	CBS20001008.1000.0271-E38-103
EM16	CBS20001008.1000.0271-E38-104
EM17	CBS20001008.1000.0271-E39-105
EM18	CBS20001008.1000.0271-E40-106
