CE13	CNR20001024.1700.1214-CE1
CE16	CNR20001024.1700.1214-CE2
CE1	CNR20001024.1700.1214-CE3
CE3	CNR20001024.1700.1214-CE4
CE6	CNR20001024.1700.1214-CE5
CE7	CNR20001024.1700.1214-CE6
E14	CNR20001024.1700.1214-E1
E16	CNR20001024.1700.1214-E2
E19	CNR20001024.1700.1214-E3
E1	CNR20001024.1700.1214-E4
E4	CNR20001024.1700.1214-E5
E7	CNR20001024.1700.1214-E6
E8	CNR20001024.1700.1214-E7
EM24	CNR20001024.1700.1214-E4-1
EM25	CNR20001024.1700.1214-E4-2
EM26	CNR20001024.1700.1214-E1-3
EM28	CNR20001024.1700.1214-E2-4
EM31	CNR20001024.1700.1214-E3-5
EM5	CNR20001024.1700.1214-E5-6
EM7	CNR20001024.1700.1214-E5-7
EM10	CNR20001024.1700.1214-E4-8
EM11	CNR20001024.1700.1214-E4-9
EM13	CNR20001024.1700.1214-E6-10
EM14	CNR20001024.1700.1214-E5-11
EM15	CNR20001024.1700.1214-E5-12
EM16	CNR20001024.1700.1214-E6-13
EM17	CNR20001024.1700.1214-E7-14
EM18	CNR20001024.1700.1214-E6-15
R5	CNR20001024.1700.1214-R1
R6	CNR20001024.1700.1214-R2
R7	CNR20001024.1700.1214-R3
R9	CNR20001024.1700.1214-R4
R10	CNR20001024.1700.1214-R5
RM5	CNR20001024.1700.1214-R1-1
RM6	CNR20001024.1700.1214-R1-2
RM7	CNR20001024.1700.1214-R1-3
RM9	CNR20001024.1700.1214-R4-1
RM10	CNR20001024.1700.1214-R5-1
V1	CNR20001024.1700.1214-EV1
VM1	CNR20001024.1700.1214-EV1-1
VM2	CNR20001024.1700.1214-EV1-2
Q1	CNR20001024.1700.1214-T1
Q2	CNR20001024.1700.1214-T2
Q3	CNR20001024.1700.1214-T3
