CE11	CNR20001005.1700.1087-CE1
CE12	CNR20001005.1700.1087-CE2
CE13	CNR20001005.1700.1087-CE3
CE14	CNR20001005.1700.1087-CE4
CE15	CNR20001005.1700.1087-CE5
CE17	CNR20001005.1700.1087-CE6
CE18	CNR20001005.1700.1087-CE7
CE19	CNR20001005.1700.1087-CE8
CE21	CNR20001005.1700.1087-CE9
CE22	CNR20001005.1700.1087-CE10
CE23	CNR20001005.1700.1087-CE11
CE24	CNR20001005.1700.1087-CE12
CE25	CNR20001005.1700.1087-CE13
CE26	CNR20001005.1700.1087-CE14
CE27	CNR20001005.1700.1087-CE15
CE28	CNR20001005.1700.1087-CE16
CE29	CNR20001005.1700.1087-CE17
CE30	CNR20001005.1700.1087-CE18
CE31	CNR20001005.1700.1087-CE19
CE32	CNR20001005.1700.1087-CE20
CE33	CNR20001005.1700.1087-CE21
CE34	CNR20001005.1700.1087-CE22
CE36	CNR20001005.1700.1087-CE23
CE37	CNR20001005.1700.1087-CE24
CE38	CNR20001005.1700.1087-CE25
CE39	CNR20001005.1700.1087-CE26
CE40	CNR20001005.1700.1087-CE27
CE1	CNR20001005.1700.1087-CE28
CE42	CNR20001005.1700.1087-CE29
CE2	CNR20001005.1700.1087-CE30
CE3	CNR20001005.1700.1087-CE31
CE4	CNR20001005.1700.1087-CE32
CE5	CNR20001005.1700.1087-CE33
CE6	CNR20001005.1700.1087-CE34
CE7	CNR20001005.1700.1087-CE35
CE8	CNR20001005.1700.1087-CE36
CE9	CNR20001005.1700.1087-CE37
CE10	CNR20001005.1700.1087-CE38
E15	CNR20001005.1700.1087-E1
E16	CNR20001005.1700.1087-E2
E17	CNR20001005.1700.1087-E3
E18	CNR20001005.1700.1087-E4
E19	CNR20001005.1700.1087-E5
E21	CNR20001005.1700.1087-E6
E22	CNR20001005.1700.1087-E7
E23	CNR20001005.1700.1087-E8
E24	CNR20001005.1700.1087-E9
E26	CNR20001005.1700.1087-E10
E27	CNR20001005.1700.1087-E11
E28	CNR20001005.1700.1087-E12
E29	CNR20001005.1700.1087-E13
E30	CNR20001005.1700.1087-E14
E31	CNR20001005.1700.1087-E15
E32	CNR20001005.1700.1087-E16
E33	CNR20001005.1700.1087-E17
E34	CNR20001005.1700.1087-E18
E1	CNR20001005.1700.1087-E19
E35	CNR20001005.1700.1087-E20
E36	CNR20001005.1700.1087-E21
E37	CNR20001005.1700.1087-E22
E38	CNR20001005.1700.1087-E23
E39	CNR20001005.1700.1087-E24
E41	CNR20001005.1700.1087-E25
E42	CNR20001005.1700.1087-E26
E43	CNR20001005.1700.1087-E27
E44	CNR20001005.1700.1087-E28
E45	CNR20001005.1700.1087-E29
E47	CNR20001005.1700.1087-E30
E2	CNR20001005.1700.1087-E31
E3	CNR20001005.1700.1087-E32
E4	CNR20001005.1700.1087-E33
E5	CNR20001005.1700.1087-E34
E6	CNR20001005.1700.1087-E35
E7	CNR20001005.1700.1087-E36
E8	CNR20001005.1700.1087-E37
E9	CNR20001005.1700.1087-E38
E10	CNR20001005.1700.1087-E39
E11	CNR20001005.1700.1087-E40
E12	CNR20001005.1700.1087-E41
E13	CNR20001005.1700.1087-E42
E14	CNR20001005.1700.1087-E43
EM1	CNR20001005.1700.1087-E19-1
EM20	CNR20001005.1700.1087-E1-2
EM21	CNR20001005.1700.1087-E2-3
EM22	CNR20001005.1700.1087-E3-4
EM23	CNR20001005.1700.1087-E4-5
EM24	CNR20001005.1700.1087-E5-6
EM25	CNR20001005.1700.1087-E31-7
EM26	CNR20001005.1700.1087-E32-8
EM27	CNR20001005.1700.1087-E33-9
EM28	CNR20001005.1700.1087-E38-10
EM29	CNR20001005.1700.1087-E39-11
EM30	CNR20001005.1700.1087-E31-12
EM31	CNR20001005.1700.1087-E33-13
EM33	CNR20001005.1700.1087-E33-14
EM34	CNR20001005.1700.1087-E31-15
EM35	CNR20001005.1700.1087-E33-16
EM37	CNR20001005.1700.1087-E6-17
EM38	CNR20001005.1700.1087-E7-18
EM39	CNR20001005.1700.1087-E8-19
EM40	CNR20001005.1700.1087-E8-20
EM41	CNR20001005.1700.1087-E9-21
EM43	CNR20001005.1700.1087-E10-22
EM44	CNR20001005.1700.1087-E7-23
EM45	CNR20001005.1700.1087-E33-24
EM46	CNR20001005.1700.1087-E11-25
EM47	CNR20001005.1700.1087-E31-26
EM48	CNR20001005.1700.1087-E12-27
EM49	CNR20001005.1700.1087-E10-28
EM50	CNR20001005.1700.1087-E7-29
EM51	CNR20001005.1700.1087-E33-30
EM52	CNR20001005.1700.1087-E33-31
EM53	CNR20001005.1700.1087-E13-32
EM54	CNR20001005.1700.1087-E14-33
EM55	CNR20001005.1700.1087-E15-34
EM56	CNR20001005.1700.1087-E16-35
EM57	CNR20001005.1700.1087-E17-36
EM59	CNR20001005.1700.1087-E14-37
EM60	CNR20001005.1700.1087-E18-38
EM61	CNR20001005.1700.1087-E33-39
EM62	CNR20001005.1700.1087-E14-40
EM63	CNR20001005.1700.1087-E20-41
EM64	CNR20001005.1700.1087-E21-42
EM65	CNR20001005.1700.1087-E10-43
EM66	CNR20001005.1700.1087-E7-44
EM67	CNR20001005.1700.1087-E33-45
EM68	CNR20001005.1700.1087-E22-46
EM69	CNR20001005.1700.1087-E23-47
EM70	CNR20001005.1700.1087-E24-48
EM71	CNR20001005.1700.1087-E33-49
EM73	CNR20001005.1700.1087-E25-50
EM74	CNR20001005.1700.1087-E26-51
EM75	CNR20001005.1700.1087-E27-52
EM76	CNR20001005.1700.1087-E28-53
EM77	CNR20001005.1700.1087-E29-54
EM79	CNR20001005.1700.1087-E30-55
EM82	CNR20001005.1700.1087-E33-56
EM84	CNR20001005.1700.1087-E33-57
EM85	CNR20001005.1700.1087-E14-58
EM86	CNR20001005.1700.1087-E5-59
EM2	CNR20001005.1700.1087-E31-60
EM3	CNR20001005.1700.1087-E32-61
EM4	CNR20001005.1700.1087-E33-62
EM5	CNR20001005.1700.1087-E34-63
