CE8	CTV20001026.1530.0802-CE1
CE9	CTV20001026.1530.0802-CE2
CE10	CTV20001026.1530.0802-CE3
CE12	CTV20001026.1530.0802-CE4
CE13	CTV20001026.1530.0802-CE5
CE25	CTV20001026.1530.0802-CE6
CE15	CTV20001026.1530.0802-CE7
CE16	CTV20001026.1530.0802-CE8
CE17	CTV20001026.1530.0802-CE9
CE18	CTV20001026.1530.0802-CE10
CE19	CTV20001026.1530.0802-CE11
CE21	CTV20001026.1530.0802-CE12
CE22	CTV20001026.1530.0802-CE13
CE23	CTV20001026.1530.0802-CE14
CE24	CTV20001026.1530.0802-CE15
CE1	CTV20001026.1530.0802-CE16
CE2	CTV20001026.1530.0802-CE17
CE3	CTV20001026.1530.0802-CE18
CE4	CTV20001026.1530.0802-CE19
CE5	CTV20001026.1530.0802-CE20
CE6	CTV20001026.1530.0802-CE21
CE7	CTV20001026.1530.0802-CE22
E11	CTV20001026.1530.0802-E1
E12	CTV20001026.1530.0802-E2
E13	CTV20001026.1530.0802-E3
E14	CTV20001026.1530.0802-E4
E16	CTV20001026.1530.0802-E5
E17	CTV20001026.1530.0802-E6
E29	CTV20001026.1530.0802-E7
E19	CTV20001026.1530.0802-E8
E20	CTV20001026.1530.0802-E9
E21	CTV20001026.1530.0802-E10
E22	CTV20001026.1530.0802-E11
E23	CTV20001026.1530.0802-E12
E25	CTV20001026.1530.0802-E13
E26	CTV20001026.1530.0802-E14
E27	CTV20001026.1530.0802-E15
E1	CTV20001026.1530.0802-E16
E28	CTV20001026.1530.0802-E17
E2	CTV20001026.1530.0802-E18
E4	CTV20001026.1530.0802-E19
E5	CTV20001026.1530.0802-E20
E6	CTV20001026.1530.0802-E21
E7	CTV20001026.1530.0802-E22
E8	CTV20001026.1530.0802-E23
E9	CTV20001026.1530.0802-E24
E10	CTV20001026.1530.0802-E25
EM1	CTV20001026.1530.0802-E16-1
EM23	CTV20001026.1530.0802-E21-2
EM24	CTV20001026.1530.0802-E16-3
EM25	CTV20001026.1530.0802-E18-4
EM26	CTV20001026.1530.0802-E18-5
EM27	CTV20001026.1530.0802-E1-6
EM28	CTV20001026.1530.0802-E20-7
EM29	CTV20001026.1530.0802-E16-8
EM30	CTV20001026.1530.0802-E16-9
EM31	CTV20001026.1530.0802-E21-10
EM32	CTV20001026.1530.0802-E18-11
EM33	CTV20001026.1530.0802-E21-12
EM34	CTV20001026.1530.0802-E23-13
EM35	CTV20001026.1530.0802-E2-14
EM36	CTV20001026.1530.0802-E23-15
EM37	CTV20001026.1530.0802-E3-16
EM38	CTV20001026.1530.0802-E4-17
EM40	CTV20001026.1530.0802-E5-18
EM41	CTV20001026.1530.0802-E6-19
EM43	CTV20001026.1530.0802-E8-20
EM44	CTV20001026.1530.0802-E9-21
EM45	CTV20001026.1530.0802-E10-22
EM46	CTV20001026.1530.0802-E11-23
EM47	CTV20001026.1530.0802-E16-24
EM48	CTV20001026.1530.0802-E3-25
EM49	CTV20001026.1530.0802-E21-26
EM50	CTV20001026.1530.0802-E16-27
EM51	CTV20001026.1530.0802-E16-28
EM52	CTV20001026.1530.0802-E23-29
EM53	CTV20001026.1530.0802-E16-30
EM54	CTV20001026.1530.0802-E12-31
EM55	CTV20001026.1530.0802-E11-32
