CE1	CNR20001021.1700.1137-CE1
CE2	CNR20001021.1700.1137-CE2
CE3	CNR20001021.1700.1137-CE3
CE4	CNR20001021.1700.1137-CE4
CE5	CNR20001021.1700.1137-CE5
CE6	CNR20001021.1700.1137-CE6
CE7	CNR20001021.1700.1137-CE7
CE8	CNR20001021.1700.1137-CE8
CE9	CNR20001021.1700.1137-CE9
CE10	CNR20001021.1700.1137-CE10
CE11	CNR20001021.1700.1137-CE11
CE12	CNR20001021.1700.1137-CE12
CE13	CNR20001021.1700.1137-CE13
E1	CNR20001021.1700.1137-E1
E2	CNR20001021.1700.1137-E2
E3	CNR20001021.1700.1137-E3
E4	CNR20001021.1700.1137-E4
E5	CNR20001021.1700.1137-E5
E6	CNR20001021.1700.1137-E6
E7	CNR20001021.1700.1137-E7
E8	CNR20001021.1700.1137-E8
E9	CNR20001021.1700.1137-E9
E10	CNR20001021.1700.1137-E10
E11	CNR20001021.1700.1137-E11
E12	CNR20001021.1700.1137-E12
E13	CNR20001021.1700.1137-E13
EM1	CNR20001021.1700.1137-E1-1
EM2	CNR20001021.1700.1137-E2-2
EM3	CNR20001021.1700.1137-E3-3
EM4	CNR20001021.1700.1137-E4-4
EM5	CNR20001021.1700.1137-E5-5
EM6	CNR20001021.1700.1137-E6-6
EM7	CNR20001021.1700.1137-E7-7
EM8	CNR20001021.1700.1137-E8-8
EM9	CNR20001021.1700.1137-E8-9
EM10	CNR20001021.1700.1137-E9-10
EM11	CNR20001021.1700.1137-E10-11
EM12	CNR20001021.1700.1137-E11-12
EM13	CNR20001021.1700.1137-E12-13
EM14	CNR20001021.1700.1137-E13-14
R1	CNR20001021.1700.1137-R1
R2	CNR20001021.1700.1137-R2
R3	CNR20001021.1700.1137-R3
R4	CNR20001021.1700.1137-R4
R5	CNR20001021.1700.1137-R5
R6	CNR20001021.1700.1137-R6
R7	CNR20001021.1700.1137-R7
RM2	CNR20001021.1700.1137-R2-1
RM3	CNR20001021.1700.1137-R3-1
RM4	CNR20001021.1700.1137-R4-1
RM5	CNR20001021.1700.1137-R5-1
RM6	CNR20001021.1700.1137-R6-1
RM7	CNR20001021.1700.1137-R7-1
RM1	CNR20001021.1700.1137-R1-1
Q1	CNR20001021.1700.1137-T1
Q2	CNR20001021.1700.1137-T2
