CE14	CNR20001127.1700.0591-CE1
CE15	CNR20001127.1700.0591-CE2
CE16	CNR20001127.1700.0591-CE3
CE17	CNR20001127.1700.0591-CE4
CE18	CNR20001127.1700.0591-CE5
CE19	CNR20001127.1700.0591-CE6
CE20	CNR20001127.1700.0591-CE7
CE21	CNR20001127.1700.0591-CE8
CE22	CNR20001127.1700.0591-CE9
CE23	CNR20001127.1700.0591-CE10
CE24	CNR20001127.1700.0591-CE11
CE25	CNR20001127.1700.0591-CE12
CE26	CNR20001127.1700.0591-CE13
CE27	CNR20001127.1700.0591-CE14
CE28	CNR20001127.1700.0591-CE15
CE29	CNR20001127.1700.0591-CE16
CE30	CNR20001127.1700.0591-CE17
CE31	CNR20001127.1700.0591-CE18
CE32	CNR20001127.1700.0591-CE19
CE34	CNR20001127.1700.0591-CE20
CE35	CNR20001127.1700.0591-CE21
CE37	CNR20001127.1700.0591-CE22
CE38	CNR20001127.1700.0591-CE23
CE39	CNR20001127.1700.0591-CE24
CE1	CNR20001127.1700.0591-CE25
CE40	CNR20001127.1700.0591-CE26
CE42	CNR20001127.1700.0591-CE27
CE43	CNR20001127.1700.0591-CE28
CE44	CNR20001127.1700.0591-CE29
CE45	CNR20001127.1700.0591-CE30
CE46	CNR20001127.1700.0591-CE31
CE47	CNR20001127.1700.0591-CE32
CE48	CNR20001127.1700.0591-CE33
CE49	CNR20001127.1700.0591-CE34
CE50	CNR20001127.1700.0591-CE35
CE51	CNR20001127.1700.0591-CE36
CE52	CNR20001127.1700.0591-CE37
CE53	CNR20001127.1700.0591-CE38
CE54	CNR20001127.1700.0591-CE39
CE55	CNR20001127.1700.0591-CE40
CE56	CNR20001127.1700.0591-CE41
CE57	CNR20001127.1700.0591-CE42
CE58	CNR20001127.1700.0591-CE43
CE59	CNR20001127.1700.0591-CE44
CE60	CNR20001127.1700.0591-CE45
CE61	CNR20001127.1700.0591-CE46
CE62	CNR20001127.1700.0591-CE47
CE63	CNR20001127.1700.0591-CE48
CE64	CNR20001127.1700.0591-CE49
CE2	CNR20001127.1700.0591-CE50
CE66	CNR20001127.1700.0591-CE51
CE67	CNR20001127.1700.0591-CE52
CE3	CNR20001127.1700.0591-CE53
CE4	CNR20001127.1700.0591-CE54
CE5	CNR20001127.1700.0591-CE55
CE6	CNR20001127.1700.0591-CE56
CE7	CNR20001127.1700.0591-CE57
CE8	CNR20001127.1700.0591-CE58
CE9	CNR20001127.1700.0591-CE59
CE10	CNR20001127.1700.0591-CE60
CE11	CNR20001127.1700.0591-CE61
CE12	CNR20001127.1700.0591-CE62
CE13	CNR20001127.1700.0591-CE63
E15	CNR20001127.1700.0591-E1
E16	CNR20001127.1700.0591-E2
E17	CNR20001127.1700.0591-E3
E18	CNR20001127.1700.0591-E4
E19	CNR20001127.1700.0591-E5
E20	CNR20001127.1700.0591-E6
E21	CNR20001127.1700.0591-E7
E22	CNR20001127.1700.0591-E8
E23	CNR20001127.1700.0591-E9
E24	CNR20001127.1700.0591-E10
E25	CNR20001127.1700.0591-E11
E26	CNR20001127.1700.0591-E12
E27	CNR20001127.1700.0591-E13
E28	CNR20001127.1700.0591-E14
E30	CNR20001127.1700.0591-E15
E31	CNR20001127.1700.0591-E16
E32	CNR20001127.1700.0591-E17
E33	CNR20001127.1700.0591-E18
E34	CNR20001127.1700.0591-E19
E1	CNR20001127.1700.0591-E20
E36	CNR20001127.1700.0591-E21
E38	CNR20001127.1700.0591-E22
E39	CNR20001127.1700.0591-E23
E41	CNR20001127.1700.0591-E24
E42	CNR20001127.1700.0591-E25
E43	CNR20001127.1700.0591-E26
E44	CNR20001127.1700.0591-E27
E45	CNR20001127.1700.0591-E28
E46	CNR20001127.1700.0591-E29
E48	CNR20001127.1700.0591-E30
E49	CNR20001127.1700.0591-E31
E50	CNR20001127.1700.0591-E32
E51	CNR20001127.1700.0591-E33
E52	CNR20001127.1700.0591-E34
E53	CNR20001127.1700.0591-E35
E54	CNR20001127.1700.0591-E36
E55	CNR20001127.1700.0591-E37
E56	CNR20001127.1700.0591-E38
E57	CNR20001127.1700.0591-E39
E58	CNR20001127.1700.0591-E40
E59	CNR20001127.1700.0591-E41
E60	CNR20001127.1700.0591-E42
E61	CNR20001127.1700.0591-E43
E62	CNR20001127.1700.0591-E44
E63	CNR20001127.1700.0591-E45
E64	CNR20001127.1700.0591-E46
E65	CNR20001127.1700.0591-E47
E66	CNR20001127.1700.0591-E48
E67	CNR20001127.1700.0591-E49
E68	CNR20001127.1700.0591-E50
E69	CNR20001127.1700.0591-E51
E70	CNR20001127.1700.0591-E52
E71	CNR20001127.1700.0591-E53
E72	CNR20001127.1700.0591-E54
E73	CNR20001127.1700.0591-E55
E2	CNR20001127.1700.0591-E56
E74	CNR20001127.1700.0591-E57
E76	CNR20001127.1700.0591-E58
E77	CNR20001127.1700.0591-E59
E78	CNR20001127.1700.0591-E60
E3	CNR20001127.1700.0591-E61
E4	CNR20001127.1700.0591-E62
E5	CNR20001127.1700.0591-E63
E6	CNR20001127.1700.0591-E64
E7	CNR20001127.1700.0591-E65
E8	CNR20001127.1700.0591-E66
E9	CNR20001127.1700.0591-E67
E10	CNR20001127.1700.0591-E68
E11	CNR20001127.1700.0591-E69
E12	CNR20001127.1700.0591-E70
E13	CNR20001127.1700.0591-E71
E14	CNR20001127.1700.0591-E72
EM17	CNR20001127.1700.0591-E67-1
EM18	CNR20001127.1700.0591-E1-2
EM19	CNR20001127.1700.0591-E67-3
EM20	CNR20001127.1700.0591-E2-4
EM21	CNR20001127.1700.0591-E3-5
EM22	CNR20001127.1700.0591-E4-6
EM23	CNR20001127.1700.0591-E5-7
EM24	CNR20001127.1700.0591-E20-8
EM25	CNR20001127.1700.0591-E6-9
EM26	CNR20001127.1700.0591-E7-10
EM27	CNR20001127.1700.0591-E8-11
EM28	CNR20001127.1700.0591-E8-12
EM30	CNR20001127.1700.0591-E9-13
EM31	CNR20001127.1700.0591-E20-14
EM32	CNR20001127.1700.0591-E10-15
EM34	CNR20001127.1700.0591-E11-16
EM35	CNR20001127.1700.0591-E12-17
EM36	CNR20001127.1700.0591-E67-18
EM37	CNR20001127.1700.0591-E13-19
EM38	CNR20001127.1700.0591-E14-20
EM40	CNR20001127.1700.0591-E15-21
EM41	CNR20001127.1700.0591-E20-22
EM42	CNR20001127.1700.0591-E67-23
EM43	CNR20001127.1700.0591-E15-24
EM44	CNR20001127.1700.0591-E16-25
EM46	CNR20001127.1700.0591-E67-26
EM47	CNR20001127.1700.0591-E16-27
EM48	CNR20001127.1700.0591-E17-28
