CE1	CBS20001217.1000.0515-CE1
CE2	CBS20001217.1000.0515-CE2
CE3	CBS20001217.1000.0515-CE3
CE4	CBS20001217.1000.0515-CE4
CE5	CBS20001217.1000.0515-CE5
CE6	CBS20001217.1000.0515-CE6
CE7	CBS20001217.1000.0515-CE7
CE8	CBS20001217.1000.0515-CE8
CE9	CBS20001217.1000.0515-CE9
CE10	CBS20001217.1000.0515-CE10
CE11	CBS20001217.1000.0515-CE11
E13	CBS20001217.1000.0515-E1
E1	CBS20001217.1000.0515-E2
E2	CBS20001217.1000.0515-E3
E3	CBS20001217.1000.0515-E4
E4	CBS20001217.1000.0515-E5
E5	CBS20001217.1000.0515-E6
E6	CBS20001217.1000.0515-E7
E7	CBS20001217.1000.0515-E8
E8	CBS20001217.1000.0515-E9
E9	CBS20001217.1000.0515-E10
E10	CBS20001217.1000.0515-E11
E11	CBS20001217.1000.0515-E12
E12	CBS20001217.1000.0515-E13
EM1	CBS20001217.1000.0515-E2-1
EM20	CBS20001217.1000.0515-E1-2
EM21	CBS20001217.1000.0515-E4-3
EM22	CBS20001217.1000.0515-E13-4
EM23	CBS20001217.1000.0515-E4-5
EM24	CBS20001217.1000.0515-E4-6
EM25	CBS20001217.1000.0515-E5-7
EM2	CBS20001217.1000.0515-E3-8
EM3	CBS20001217.1000.0515-E4-9
EM4	CBS20001217.1000.0515-E5-10
EM5	CBS20001217.1000.0515-E6-11
EM6	CBS20001217.1000.0515-E2-12
EM7	CBS20001217.1000.0515-E7-13
EM8	CBS20001217.1000.0515-E8-14
EM9	CBS20001217.1000.0515-E9-15
EM10	CBS20001217.1000.0515-E6-16
EM11	CBS20001217.1000.0515-E10-17
EM12	CBS20001217.1000.0515-E3-18
EM13	CBS20001217.1000.0515-E4-19
EM14	CBS20001217.1000.0515-E4-20
EM15	CBS20001217.1000.0515-E11-21
EM16	CBS20001217.1000.0515-E12-22
EM18	CBS20001217.1000.0515-E13-23
EM19	CBS20001217.1000.0515-E13-24
R1	CBS20001217.1000.0515-R1
R2	CBS20001217.1000.0515-R2
R3	CBS20001217.1000.0515-R3
R4	CBS20001217.1000.0515-R4
R5	CBS20001217.1000.0515-R5
R6	CBS20001217.1000.0515-R6
R7	CBS20001217.1000.0515-R7
RM1	CBS20001217.1000.0515-R1-1
RM2	CBS20001217.1000.0515-R2-1
RM3	CBS20001217.1000.0515-R3-1
RM4	CBS20001217.1000.0515-R4-1
RM5	CBS20001217.1000.0515-R1-2
RM6	CBS20001217.1000.0515-R6-1
RM7	CBS20001217.1000.0515-R7-1
V1	CBS20001217.1000.0515-EV1
V2	CBS20001217.1000.0515-EV2
VM1	CBS20001217.1000.0515-EV1-1
VM2	CBS20001217.1000.0515-EV1-2
VM3	CBS20001217.1000.0515-EV1-3
VM4	CBS20001217.1000.0515-EV2-1
VM5	CBS20001217.1000.0515-EV2-2
Q1	CBS20001217.1000.0515-T1
Q2	CBS20001217.1000.0515-T2
Q3	CBS20001217.1000.0515-T3
Q4	CBS20001217.1000.0515-T4
Q5	CBS20001217.1000.0515-T5
Q6	CBS20001217.1000.0515-T6
