CE10	CNR20001201.1700.0558-CE1
CE12	CNR20001201.1700.0558-CE2
CE13	CNR20001201.1700.0558-CE3
CE14	CNR20001201.1700.0558-CE4
CE15	CNR20001201.1700.0558-CE5
CE16	CNR20001201.1700.0558-CE6
CE19	CNR20001201.1700.0558-CE7
CE20	CNR20001201.1700.0558-CE8
CE22	CNR20001201.1700.0558-CE9
CE23	CNR20001201.1700.0558-CE10
CE25	CNR20001201.1700.0558-CE11
CE1	CNR20001201.1700.0558-CE12
CE2	CNR20001201.1700.0558-CE13
CE4	CNR20001201.1700.0558-CE14
CE6	CNR20001201.1700.0558-CE15
CE7	CNR20001201.1700.0558-CE16
CE9	CNR20001201.1700.0558-CE17
E16	CNR20001201.1700.0558-E1
E17	CNR20001201.1700.0558-E2
E19	CNR20001201.1700.0558-E3
E20	CNR20001201.1700.0558-E4
E21	CNR20001201.1700.0558-E5
E22	CNR20001201.1700.0558-E6
E23	CNR20001201.1700.0558-E7
E26	CNR20001201.1700.0558-E8
E27	CNR20001201.1700.0558-E9
E29	CNR20001201.1700.0558-E10
E30	CNR20001201.1700.0558-E11
E32	CNR20001201.1700.0558-E12
E1	CNR20001201.1700.0558-E13
E2	CNR20001201.1700.0558-E14
E3	CNR20001201.1700.0558-E15
E5	CNR20001201.1700.0558-E16
E7	CNR20001201.1700.0558-E17
E8	CNR20001201.1700.0558-E18
E10	CNR20001201.1700.0558-E19
E12	CNR20001201.1700.0558-E20
E15	CNR20001201.1700.0558-E21
EM1	CNR20001201.1700.0558-E13-1
EM22	CNR20001201.1700.0558-E1-2
EM23	CNR20001201.1700.0558-E2-3
EM25	CNR20001201.1700.0558-E3-4
EM27	CNR20001201.1700.0558-E4-5
EM28	CNR20001201.1700.0558-E5-6
EM29	CNR20001201.1700.0558-E20-7
EM31	CNR20001201.1700.0558-E6-8
EM32	CNR20001201.1700.0558-E7-9
EM34	CNR20001201.1700.0558-E16-10
EM35	CNR20001201.1700.0558-E16-11
EM37	CNR20001201.1700.0558-E16-12
EM38	CNR20001201.1700.0558-E20-13
EM42	CNR20001201.1700.0558-E8-14
EM43	CNR20001201.1700.0558-E9-15
EM44	CNR20001201.1700.0558-E16-16
EM47	CNR20001201.1700.0558-E16-17
EM49	CNR20001201.1700.0558-E16-18
EM50	CNR20001201.1700.0558-E16-19
EM51	CNR20001201.1700.0558-E10-20
EM52	CNR20001201.1700.0558-E11-21
EM56	CNR20001201.1700.0558-E16-22
EM58	CNR20001201.1700.0558-E9-23
EM59	CNR20001201.1700.0558-E7-24
EM62	CNR20001201.1700.0558-E16-25
EM64	CNR20001201.1700.0558-E12-26
EM48	CNR20001201.1700.0558-E16-27
EM57	CNR20001201.1700.0558-E16-28
EM65	CNR20001201.1700.0558-E16-29
EM66	CNR20001201.1700.0558-E16-30
EM2	CNR20001201.1700.0558-E13-31
EM3	CNR20001201.1700.0558-E14-32
EM4	CNR20001201.1700.0558-E15-33
EM6	CNR20001201.1700.0558-E16-34
EM8	CNR20001201.1700.0558-E17-35
EM9	CNR20001201.1700.0558-E18-36
EM10	CNR20001201.1700.0558-E18-37
EM13	CNR20001201.1700.0558-E19-38
EM15	CNR20001201.1700.0558-E20-39
EM16	CNR20001201.1700.0558-E20-40
EM20	CNR20001201.1700.0558-E21-41
R1	CNR20001201.1700.0558-R1
R2	CNR20001201.1700.0558-R2
R3	CNR20001201.1700.0558-R3
R4	CNR20001201.1700.0558-R4
R5	CNR20001201.1700.0558-R5
R6	CNR20001201.1700.0558-R6
R7	CNR20001201.1700.0558-R7
R8	CNR20001201.1700.0558-R8
R9	CNR20001201.1700.0558-R9
R10	CNR20001201.1700.0558-R10
R11	CNR20001201.1700.0558-R11
RM1	CNR20001201.1700.0558-R1-1
RM2	CNR20001201.1700.0558-R2-1
RM3	CNR20001201.1700.0558-R3-1
RM4	CNR20001201.1700.0558-R4-1
RM5	CNR20001201.1700.0558-R5-1
RM6	CNR20001201.1700.0558-R6-1
RM7	CNR20001201.1700.0558-R7-1
RM8	CNR20001201.1700.0558-R8-1
RM9	CNR20001201.1700.0558-R9-1
RM10	CNR20001201.1700.0558-R10-1
RM11	CNR20001201.1700.0558-R7-2
V1	CNR20001201.1700.0558-EV1
VM1	CNR20001201.1700.0558-EV1-1
Q1	CNR20001201.1700.0558-T1
Q2	CNR20001201.1700.0558-T2
Q3	CNR20001201.1700.0558-T3
Q4	CNR20001201.1700.0558-T4
Q5	CNR20001201.1700.0558-T5
Q6	CNR20001201.1700.0558-T6
