CE1	CNR20001008.1700.1195-CE1
CE2	CNR20001008.1700.1195-CE2
CE3	CNR20001008.1700.1195-CE3
CE4	CNR20001008.1700.1195-CE4
CE5	CNR20001008.1700.1195-CE5
CE6	CNR20001008.1700.1195-CE6
CE7	CNR20001008.1700.1195-CE7
CE8	CNR20001008.1700.1195-CE8
E1	CNR20001008.1700.1195-E1
E2	CNR20001008.1700.1195-E2
E3	CNR20001008.1700.1195-E3
E4	CNR20001008.1700.1195-E4
E5	CNR20001008.1700.1195-E5
E6	CNR20001008.1700.1195-E6
E7	CNR20001008.1700.1195-E7
E8	CNR20001008.1700.1195-E8
EM1	CNR20001008.1700.1195-E1-1
EM2	CNR20001008.1700.1195-E2-2
EM3	CNR20001008.1700.1195-E3-3
EM4	CNR20001008.1700.1195-E4-4
EM5	CNR20001008.1700.1195-E3-5
EM6	CNR20001008.1700.1195-E5-6
EM7	CNR20001008.1700.1195-E2-7
EM8	CNR20001008.1700.1195-E6-8
EM9	CNR20001008.1700.1195-E7-9
EM10	CNR20001008.1700.1195-E7-10
EM11	CNR20001008.1700.1195-E8-11
R2	CNR20001008.1700.1195-R1
R3	CNR20001008.1700.1195-R2
R4	CNR20001008.1700.1195-R3
RM2	CNR20001008.1700.1195-R1-1
RM3	CNR20001008.1700.1195-R2-1
RM4	CNR20001008.1700.1195-R3-1
Q1	CNR20001008.1700.1195-T1
Q2	CNR20001008.1700.1195-T2
Q3	CNR20001008.1700.1195-V1
QM3	CNR20001008.1700.1195-V1-1
