CE12	CTV20001223.1530.0428-CE1
CE13	CTV20001223.1530.0428-CE2
CE14	CTV20001223.1530.0428-CE3
CE15	CTV20001223.1530.0428-CE4
CE16	CTV20001223.1530.0428-CE5
CE1	CTV20001223.1530.0428-CE6
CE2	CTV20001223.1530.0428-CE7
CE3	CTV20001223.1530.0428-CE8
CE4	CTV20001223.1530.0428-CE9
CE5	CTV20001223.1530.0428-CE10
CE6	CTV20001223.1530.0428-CE11
CE7	CTV20001223.1530.0428-CE12
CE8	CTV20001223.1530.0428-CE13
CE9	CTV20001223.1530.0428-CE14
CE10	CTV20001223.1530.0428-CE15
CE11	CTV20001223.1530.0428-CE16
E12	CTV20001223.1530.0428-E1
E13	CTV20001223.1530.0428-E2
E14	CTV20001223.1530.0428-E3
E15	CTV20001223.1530.0428-E4
E16	CTV20001223.1530.0428-E5
E1	CTV20001223.1530.0428-E6
E2	CTV20001223.1530.0428-E7
E3	CTV20001223.1530.0428-E8
E4	CTV20001223.1530.0428-E9
E5	CTV20001223.1530.0428-E10
E6	CTV20001223.1530.0428-E11
E7	CTV20001223.1530.0428-E12
E8	CTV20001223.1530.0428-E13
E9	CTV20001223.1530.0428-E14
E10	CTV20001223.1530.0428-E15
E11	CTV20001223.1530.0428-E16
EM1	CTV20001223.1530.0428-E6-1
EM20	CTV20001223.1530.0428-E2-2
EM21	CTV20001223.1530.0428-E10-3
EM22	CTV20001223.1530.0428-E3-4
EM23	CTV20001223.1530.0428-E3-5
EM24	CTV20001223.1530.0428-E3-6
EM25	CTV20001223.1530.0428-E10-7
EM26	CTV20001223.1530.0428-E11-8
EM27	CTV20001223.1530.0428-E7-9
EM28	CTV20001223.1530.0428-E4-10
EM29	CTV20001223.1530.0428-E5-11
EM2	CTV20001223.1530.0428-E7-12
EM3	CTV20001223.1530.0428-E8-13
EM4	CTV20001223.1530.0428-E9-14
EM5	CTV20001223.1530.0428-E8-15
EM6	CTV20001223.1530.0428-E9-16
EM7	CTV20001223.1530.0428-E10-17
EM8	CTV20001223.1530.0428-E11-18
EM9	CTV20001223.1530.0428-E12-19
EM10	CTV20001223.1530.0428-E13-20
EM11	CTV20001223.1530.0428-E10-21
EM12	CTV20001223.1530.0428-E14-22
EM14	CTV20001223.1530.0428-E15-23
EM15	CTV20001223.1530.0428-E11-24
EM16	CTV20001223.1530.0428-E11-25
EM17	CTV20001223.1530.0428-E16-26
EM18	CTV20001223.1530.0428-E11-27
EM19	CTV20001223.1530.0428-E1-28
R1	CTV20001223.1530.0428-R1
R2	CTV20001223.1530.0428-R2
R3	CTV20001223.1530.0428-R3
R4	CTV20001223.1530.0428-R4
R5	CTV20001223.1530.0428-R5
R6	CTV20001223.1530.0428-R6
R7	CTV20001223.1530.0428-R7
RM1	CTV20001223.1530.0428-R1-1
RM2	CTV20001223.1530.0428-R2-1
RM3	CTV20001223.1530.0428-R3-1
RM4	CTV20001223.1530.0428-R4-1
RM5	CTV20001223.1530.0428-R5-1
RM6	CTV20001223.1530.0428-R6-1
RM7	CTV20001223.1530.0428-R7-1
Q1	CTV20001223.1530.0428-T1
Q2	CTV20001223.1530.0428-T2
Q3	CTV20001223.1530.0428-T3
Q4	CTV20001223.1530.0428-T4
Q5	CTV20001223.1530.0428-T5
Q6	CTV20001223.1530.0428-T6
