CE10	CTV20001110.1330.1507-CE1
CE1	CTV20001110.1330.1507-CE2
CE2	CTV20001110.1330.1507-CE3
CE3	CTV20001110.1330.1507-CE4
CE4	CTV20001110.1330.1507-CE5
CE5	CTV20001110.1330.1507-CE6
CE6	CTV20001110.1330.1507-CE7
CE7	CTV20001110.1330.1507-CE8
CE8	CTV20001110.1330.1507-CE9
CE9	CTV20001110.1330.1507-CE10
E12	CTV20001110.1330.1507-E1
E1	CTV20001110.1330.1507-E2
E2	CTV20001110.1330.1507-E3
E3	CTV20001110.1330.1507-E4
E4	CTV20001110.1330.1507-E5
E5	CTV20001110.1330.1507-E6
E6	CTV20001110.1330.1507-E7
E7	CTV20001110.1330.1507-E8
E8	CTV20001110.1330.1507-E9
E9	CTV20001110.1330.1507-E10
E10	CTV20001110.1330.1507-E11
E11	CTV20001110.1330.1507-E12
EM1	CTV20001110.1330.1507-E2-1
EM22	CTV20001110.1330.1507-E2-2
EM23	CTV20001110.1330.1507-E3-3
EM24	CTV20001110.1330.1507-E3-4
EM21	CTV20001110.1330.1507-E4-5
EM2	CTV20001110.1330.1507-E3-6
EM3	CTV20001110.1330.1507-E4-7
EM4	CTV20001110.1330.1507-E5-8
EM5	CTV20001110.1330.1507-E6-9
EM6	CTV20001110.1330.1507-E3-10
EM7	CTV20001110.1330.1507-E4-11
EM8	CTV20001110.1330.1507-E7-12
EM9	CTV20001110.1330.1507-E8-13
EM10	CTV20001110.1330.1507-E2-14
EM11	CTV20001110.1330.1507-E9-15
EM12	CTV20001110.1330.1507-E7-16
EM13	CTV20001110.1330.1507-E3-17
EM14	CTV20001110.1330.1507-E10-18
EM15	CTV20001110.1330.1507-E4-19
EM16	CTV20001110.1330.1507-E4-20
EM17	CTV20001110.1330.1507-E11-21
EM18	CTV20001110.1330.1507-E12-22
EM19	CTV20001110.1330.1507-E8-23
EM20	CTV20001110.1330.1507-E1-24
R1	CTV20001110.1330.1507-R1
R2	CTV20001110.1330.1507-R2
R3	CTV20001110.1330.1507-R3
R6	CTV20001110.1330.1507-R4
R7	CTV20001110.1330.1507-R5
R9	CTV20001110.1330.1507-R6
R10	CTV20001110.1330.1507-R7
R11	CTV20001110.1330.1507-R8
R13	CTV20001110.1330.1507-R9
RM1	CTV20001110.1330.1507-R1-1
RM2	CTV20001110.1330.1507-R2-1
RM4	CTV20001110.1330.1507-R3-1
RM8	CTV20001110.1330.1507-R4-1
RM9	CTV20001110.1330.1507-R5-1
RM11	CTV20001110.1330.1507-R6-1
RM12	CTV20001110.1330.1507-R7-1
RM13	CTV20001110.1330.1507-R4-2
RM15	CTV20001110.1330.1507-R9-1
V1	CTV20001110.1330.1507-EV1
V2	CTV20001110.1330.1507-EV2
VM2	CTV20001110.1330.1507-EV1-1
VM1	CTV20001110.1330.1507-EV1-2
VM3	CTV20001110.1330.1507-EV1-3
VM4	CTV20001110.1330.1507-EV2-1
Q1	CTV20001110.1330.1507-T1
Q2	CTV20001110.1330.1507-T2
Q3	CTV20001110.1330.1507-T3
