CE12	CBS20001106.1000.0036-CE1
CE13	CBS20001106.1000.0036-CE2
CE14	CBS20001106.1000.0036-CE3
CE15	CBS20001106.1000.0036-CE4
CE18	CBS20001106.1000.0036-CE5
CE19	CBS20001106.1000.0036-CE6
CE20	CBS20001106.1000.0036-CE7
CE21	CBS20001106.1000.0036-CE8
CE22	CBS20001106.1000.0036-CE9
CE23	CBS20001106.1000.0036-CE10
CE24	CBS20001106.1000.0036-CE11
CE1	CBS20001106.1000.0036-CE12
CE2	CBS20001106.1000.0036-CE13
CE4	CBS20001106.1000.0036-CE14
CE5	CBS20001106.1000.0036-CE15
CE6	CBS20001106.1000.0036-CE16
CE7	CBS20001106.1000.0036-CE17
CE8	CBS20001106.1000.0036-CE18
CE9	CBS20001106.1000.0036-CE19
CE10	CBS20001106.1000.0036-CE20
CE11	CBS20001106.1000.0036-CE21
E13	CBS20001106.1000.0036-E1
E14	CBS20001106.1000.0036-E2
E15	CBS20001106.1000.0036-E3
E16	CBS20001106.1000.0036-E4
E17	CBS20001106.1000.0036-E5
E18	CBS20001106.1000.0036-E6
E20	CBS20001106.1000.0036-E7
E22	CBS20001106.1000.0036-E8
E23	CBS20001106.1000.0036-E9
E24	CBS20001106.1000.0036-E10
E25	CBS20001106.1000.0036-E11
E26	CBS20001106.1000.0036-E12
E27	CBS20001106.1000.0036-E13
E1	CBS20001106.1000.0036-E14
E28	CBS20001106.1000.0036-E15
E29	CBS20001106.1000.0036-E16
E30	CBS20001106.1000.0036-E17
E2	CBS20001106.1000.0036-E18
E4	CBS20001106.1000.0036-E19
E5	CBS20001106.1000.0036-E20
E6	CBS20001106.1000.0036-E21
E7	CBS20001106.1000.0036-E22
E8	CBS20001106.1000.0036-E23
E9	CBS20001106.1000.0036-E24
E10	CBS20001106.1000.0036-E25
E11	CBS20001106.1000.0036-E26
E12	CBS20001106.1000.0036-E27
EM1	CBS20001106.1000.0036-E14-1
EM20	CBS20001106.1000.0036-E1-2
EM21	CBS20001106.1000.0036-E2-3
EM22	CBS20001106.1000.0036-E22-4
EM23	CBS20001106.1000.0036-E3-5
EM24	CBS20001106.1000.0036-E4-6
EM25	CBS20001106.1000.0036-E20-7
EM26	CBS20001106.1000.0036-E21-8
EM27	CBS20001106.1000.0036-E5-9
EM28	CBS20001106.1000.0036-E6-10
EM29	CBS20001106.1000.0036-E14-11
EM30	CBS20001106.1000.0036-E18-12
EM31	CBS20001106.1000.0036-E20-13
EM32	CBS20001106.1000.0036-E21-14
EM33	CBS20001106.1000.0036-E25-15
EM36	CBS20001106.1000.0036-E18-16
EM37	CBS20001106.1000.0036-E18-17
EM38	CBS20001106.1000.0036-E23-18
EM39	CBS20001106.1000.0036-E23-19
EM40	CBS20001106.1000.0036-E7-20
EM41	CBS20001106.1000.0036-E25-21
EM44	CBS20001106.1000.0036-E8-22
EM45	CBS20001106.1000.0036-E18-23
EM46	CBS20001106.1000.0036-E25-24
EM47	CBS20001106.1000.0036-E6-25
EM48	CBS20001106.1000.0036-E9-26
EM49	CBS20001106.1000.0036-E10-27
EM50	CBS20001106.1000.0036-E18-28
EM51	CBS20001106.1000.0036-E21-29
EM52	CBS20001106.1000.0036-E9-30
EM53	CBS20001106.1000.0036-E27-31
EM54	CBS20001106.1000.0036-E23-32
EM55	CBS20001106.1000.0036-E23-33
EM56	CBS20001106.1000.0036-E27-34
EM57	CBS20001106.1000.0036-E11-35
EM58	CBS20001106.1000.0036-E11-36
EM59	CBS20001106.1000.0036-E23-37
EM60	CBS20001106.1000.0036-E12-38
EM61	CBS20001106.1000.0036-E18-39
EM62	CBS20001106.1000.0036-E27-40
EM63	CBS20001106.1000.0036-E18-41
EM64	CBS20001106.1000.0036-E27-42
EM65	CBS20001106.1000.0036-E11-43
EM66	CBS20001106.1000.0036-E13-44
EM67	CBS20001106.1000.0036-E15-45
EM68	CBS20001106.1000.0036-E1-46
EM69	CBS20001106.1000.0036-E1-47
EM70	CBS20001106.1000.0036-E16-48
EM71	CBS20001106.1000.0036-E17-49
EM2	CBS20001106.1000.0036-E18-50
EM4	CBS20001106.1000.0036-E19-51
EM5	CBS20001106.1000.0036-E20-52
EM6	CBS20001106.1000.0036-E21-53
EM7	CBS20001106.1000.0036-E22-54
EM8	CBS20001106.1000.0036-E22-55
EM9	CBS20001106.1000.0036-E23-56
EM10	CBS20001106.1000.0036-E23-57
EM11	CBS20001106.1000.0036-E24-58
EM12	CBS20001106.1000.0036-E25-59
EM13	CBS20001106.1000.0036-E26-60
EM14	CBS20001106.1000.0036-E27-61
EM15	CBS20001106.1000.0036-E18-62
EM16	CBS20001106.1000.0036-E25-63
EM17	CBS20001106.1000.0036-E27-64
EM19	CBS20001106.1000.0036-E1-65
R1	CBS20001106.1000.0036-R1
R2	CBS20001106.1000.0036-R2
R3	CBS20001106.1000.0036-R3
R4	CBS20001106.1000.0036-R4
R5	CBS20001106.1000.0036-R5
R7	CBS20001106.1000.0036-R6
R8	CBS20001106.1000.0036-R7
R9	CBS20001106.1000.0036-R8
R10	CBS20001106.1000.0036-R9
R11	CBS20001106.1000.0036-R10
R12	CBS20001106.1000.0036-R11
RM1	CBS20001106.1000.0036-R1-1
RM2	CBS20001106.1000.0036-R2-1
RM3	CBS20001106.1000.0036-R3-1
RM4	CBS20001106.1000.0036-R4-1
RM5	CBS20001106.1000.0036-R5-1
RM7	CBS20001106.1000.0036-R6-1
RM8	CBS20001106.1000.0036-R7-1
RM9	CBS20001106.1000.0036-R8-1
RM10	CBS20001106.1000.0036-R9-1
RM11	CBS20001106.1000.0036-R10-1
RM12	CBS20001106.1000.0036-R11-1
V2	CBS20001106.1000.0036-EV1
V4	CBS20001106.1000.0036-EV2
VM2	CBS20001106.1000.0036-EV1-1
VM4	CBS20001106.1000.0036-EV2-1
VM5	CBS20001106.1000.0036-EV1-2
VM6	CBS20001106.1000.0036-EV1-3
VM7	CBS20001106.1000.0036-EV1-4
VM8	CBS20001106.1000.0036-EV2-2
Q1	CBS20001106.1000.0036-T1
Q2	CBS20001106.1000.0036-T2
Q3	CBS20001106.1000.0036-T3
Q4	CBS20001106.1000.0036-T4
Q5	CBS20001106.1000.0036-T5
Q6	CBS20001106.1000.0036-T6
Q7	CBS20001106.1000.0036-V1
Q8	CBS20001106.1000.0036-V2
QM7	CBS20001106.1000.0036-V1-1
