CE10	CBS20001008.1000.0742-CE1
CE11	CBS20001008.1000.0742-CE2
CE12	CBS20001008.1000.0742-CE3
CE13	CBS20001008.1000.0742-CE4
CE14	CBS20001008.1000.0742-CE5
CE15	CBS20001008.1000.0742-CE6
CE16	CBS20001008.1000.0742-CE7
CE17	CBS20001008.1000.0742-CE8
CE18	CBS20001008.1000.0742-CE9
CE19	CBS20001008.1000.0742-CE10
CE20	CBS20001008.1000.0742-CE11
CE21	CBS20001008.1000.0742-CE12
CE22	CBS20001008.1000.0742-CE13
CE23	CBS20001008.1000.0742-CE14
CE24	CBS20001008.1000.0742-CE15
CE1	CBS20001008.1000.0742-CE16
CE2	CBS20001008.1000.0742-CE17
CE3	CBS20001008.1000.0742-CE18
CE4	CBS20001008.1000.0742-CE19
CE5	CBS20001008.1000.0742-CE20
CE6	CBS20001008.1000.0742-CE21
CE7	CBS20001008.1000.0742-CE22
CE8	CBS20001008.1000.0742-CE23
CE9	CBS20001008.1000.0742-CE24
E12	CBS20001008.1000.0742-E1
E13	CBS20001008.1000.0742-E2
E14	CBS20001008.1000.0742-E3
E15	CBS20001008.1000.0742-E4
E16	CBS20001008.1000.0742-E5
E17	CBS20001008.1000.0742-E6
E18	CBS20001008.1000.0742-E7
E19	CBS20001008.1000.0742-E8
E20	CBS20001008.1000.0742-E9
E21	CBS20001008.1000.0742-E10
E22	CBS20001008.1000.0742-E11
E23	CBS20001008.1000.0742-E12
E24	CBS20001008.1000.0742-E13
E25	CBS20001008.1000.0742-E14
E26	CBS20001008.1000.0742-E15
E1	CBS20001008.1000.0742-E16
E2	CBS20001008.1000.0742-E17
E3	CBS20001008.1000.0742-E18
E4	CBS20001008.1000.0742-E19
E5	CBS20001008.1000.0742-E20
E6	CBS20001008.1000.0742-E21
E7	CBS20001008.1000.0742-E22
E8	CBS20001008.1000.0742-E23
E9	CBS20001008.1000.0742-E24
E10	CBS20001008.1000.0742-E25
E11	CBS20001008.1000.0742-E26
EM1	CBS20001008.1000.0742-E16-1
EM21	CBS20001008.1000.0742-E20-2
EM22	CBS20001008.1000.0742-E1-3
EM23	CBS20001008.1000.0742-E2-4
EM24	CBS20001008.1000.0742-E17-5
EM25	CBS20001008.1000.0742-E16-6
EM26	CBS20001008.1000.0742-E22-7
EM27	CBS20001008.1000.0742-E3-8
EM28	CBS20001008.1000.0742-E22-9
EM29	CBS20001008.1000.0742-E4-10
EM30	CBS20001008.1000.0742-E22-11
EM31	CBS20001008.1000.0742-E20-12
EM32	CBS20001008.1000.0742-E5-13
EM33	CBS20001008.1000.0742-E6-14
EM34	CBS20001008.1000.0742-E26-15
EM35	CBS20001008.1000.0742-E7-16
EM36	CBS20001008.1000.0742-E8-17
EM37	CBS20001008.1000.0742-E18-18
EM38	CBS20001008.1000.0742-E9-19
EM39	CBS20001008.1000.0742-E10-20
EM40	CBS20001008.1000.0742-E11-21
EM41	CBS20001008.1000.0742-E22-22
EM42	CBS20001008.1000.0742-E12-23
EM43	CBS20001008.1000.0742-E22-24
EM44	CBS20001008.1000.0742-E13-25
EM45	CBS20001008.1000.0742-E22-26
EM46	CBS20001008.1000.0742-E14-27
EM47	CBS20001008.1000.0742-E17-28
EM48	CBS20001008.1000.0742-E15-29
EM49	CBS20001008.1000.0742-E22-30
EM3	CBS20001008.1000.0742-E17-31
EM4	CBS20001008.1000.0742-E17-32
EM5	CBS20001008.1000.0742-E18-33
EM6	CBS20001008.1000.0742-E18-34
EM7	CBS20001008.1000.0742-E19-35
EM8	CBS20001008.1000.0742-E20-36
EM9	CBS20001008.1000.0742-E21-37
EM10	CBS20001008.1000.0742-E17-38
EM11	CBS20001008.1000.0742-E17-39
EM12	CBS20001008.1000.0742-E22-40
EM13	CBS20001008.1000.0742-E23-41
EM14	CBS20001008.1000.0742-E17-42
EM15	CBS20001008.1000.0742-E24-43
EM16	CBS20001008.1000.0742-E25-44
EM17	CBS20001008.1000.0742-E23-45
EM18	CBS20001008.1000.0742-E22-46
EM19	CBS20001008.1000.0742-E17-47
EM20	CBS20001008.1000.0742-E26-48
R1	CBS20001008.1000.0742-R1
R2	CBS20001008.1000.0742-R2
R3	CBS20001008.1000.0742-R3
R4	CBS20001008.1000.0742-R4
