CE12	CTV20001217.1430.0263-CE1
CE13	CTV20001217.1430.0263-CE2
CE14	CTV20001217.1430.0263-CE3
CE15	CTV20001217.1430.0263-CE4
CE16	CTV20001217.1430.0263-CE5
CE17	CTV20001217.1430.0263-CE6
CE18	CTV20001217.1430.0263-CE7
CE19	CTV20001217.1430.0263-CE8
CE20	CTV20001217.1430.0263-CE9
CE21	CTV20001217.1430.0263-CE10
CE22	CTV20001217.1430.0263-CE11
CE23	CTV20001217.1430.0263-CE12
CE24	CTV20001217.1430.0263-CE13
CE25	CTV20001217.1430.0263-CE14
CE26	CTV20001217.1430.0263-CE15
CE27	CTV20001217.1430.0263-CE16
CE28	CTV20001217.1430.0263-CE17
CE29	CTV20001217.1430.0263-CE18
CE30	CTV20001217.1430.0263-CE19
CE31	CTV20001217.1430.0263-CE20
CE32	CTV20001217.1430.0263-CE21
CE33	CTV20001217.1430.0263-CE22
CE34	CTV20001217.1430.0263-CE23
CE35	CTV20001217.1430.0263-CE24
CE36	CTV20001217.1430.0263-CE25
CE37	CTV20001217.1430.0263-CE26
CE38	CTV20001217.1430.0263-CE27
CE1	CTV20001217.1430.0263-CE28
CE40	CTV20001217.1430.0263-CE29
CE41	CTV20001217.1430.0263-CE30
CE42	CTV20001217.1430.0263-CE31
CE43	CTV20001217.1430.0263-CE32
CE44	CTV20001217.1430.0263-CE33
CE45	CTV20001217.1430.0263-CE34
CE46	CTV20001217.1430.0263-CE35
CE47	CTV20001217.1430.0263-CE36
CE48	CTV20001217.1430.0263-CE37
CE49	CTV20001217.1430.0263-CE38
CE50	CTV20001217.1430.0263-CE39
CE51	CTV20001217.1430.0263-CE40
CE2	CTV20001217.1430.0263-CE41
CE3	CTV20001217.1430.0263-CE42
CE4	CTV20001217.1430.0263-CE43
CE5	CTV20001217.1430.0263-CE44
CE6	CTV20001217.1430.0263-CE45
CE7	CTV20001217.1430.0263-CE46
CE8	CTV20001217.1430.0263-CE47
CE9	CTV20001217.1430.0263-CE48
CE10	CTV20001217.1430.0263-CE49
CE11	CTV20001217.1430.0263-CE50
E12	CTV20001217.1430.0263-E1
E13	CTV20001217.1430.0263-E2
E14	CTV20001217.1430.0263-E3
E15	CTV20001217.1430.0263-E4
E16	CTV20001217.1430.0263-E5
E17	CTV20001217.1430.0263-E6
E18	CTV20001217.1430.0263-E7
E19	CTV20001217.1430.0263-E8
E20	CTV20001217.1430.0263-E9
E21	CTV20001217.1430.0263-E10
E22	CTV20001217.1430.0263-E11
E23	CTV20001217.1430.0263-E12
E24	CTV20001217.1430.0263-E13
E25	CTV20001217.1430.0263-E14
E26	CTV20001217.1430.0263-E15
E27	CTV20001217.1430.0263-E16
E28	CTV20001217.1430.0263-E17
E29	CTV20001217.1430.0263-E18
E30	CTV20001217.1430.0263-E19
E31	CTV20001217.1430.0263-E20
E1	CTV20001217.1430.0263-E21
E32	CTV20001217.1430.0263-E22
E33	CTV20001217.1430.0263-E23
E34	CTV20001217.1430.0263-E24
E35	CTV20001217.1430.0263-E25
E36	CTV20001217.1430.0263-E26
E37	CTV20001217.1430.0263-E27
E38	CTV20001217.1430.0263-E28
E40	CTV20001217.1430.0263-E29
E41	CTV20001217.1430.0263-E30
E42	CTV20001217.1430.0263-E31
E43	CTV20001217.1430.0263-E32
E44	CTV20001217.1430.0263-E33
E45	CTV20001217.1430.0263-E34
E46	CTV20001217.1430.0263-E35
E47	CTV20001217.1430.0263-E36
E48	CTV20001217.1430.0263-E37
E49	CTV20001217.1430.0263-E38
E50	CTV20001217.1430.0263-E39
E51	CTV20001217.1430.0263-E40
E52	CTV20001217.1430.0263-E41
E2	CTV20001217.1430.0263-E42
E3	CTV20001217.1430.0263-E43
E4	CTV20001217.1430.0263-E44
E5	CTV20001217.1430.0263-E45
E6	CTV20001217.1430.0263-E46
E7	CTV20001217.1430.0263-E47
E8	CTV20001217.1430.0263-E48
E9	CTV20001217.1430.0263-E49
E10	CTV20001217.1430.0263-E50
E11	CTV20001217.1430.0263-E51
EM1	CTV20001217.1430.0263-E21-1
EM20	CTV20001217.1430.0263-E44-2
EM21	CTV20001217.1430.0263-E42-3
EM22	CTV20001217.1430.0263-E1-4
EM23	CTV20001217.1430.0263-E2-5
EM24	CTV20001217.1430.0263-E42-6
EM25	CTV20001217.1430.0263-E3-7
EM26	CTV20001217.1430.0263-E4-8
EM27	CTV20001217.1430.0263-E44-9
EM28	CTV20001217.1430.0263-E2-10
EM29	CTV20001217.1430.0263-E4-11
EM30	CTV20001217.1430.0263-E44-12
EM31	CTV20001217.1430.0263-E5-13
EM32	CTV20001217.1430.0263-E6-14
EM33	CTV20001217.1430.0263-E42-15
EM34	CTV20001217.1430.0263-E7-16
EM35	CTV20001217.1430.0263-E8-17
EM36	CTV20001217.1430.0263-E9-18
EM37	CTV20001217.1430.0263-E43-19
EM38	CTV20001217.1430.0263-E42-20
EM39	CTV20001217.1430.0263-E10-21
EM40	CTV20001217.1430.0263-E42-22
EM41	CTV20001217.1430.0263-E11-23
EM42	CTV20001217.1430.0263-E12-24
EM43	CTV20001217.1430.0263-E42-25
EM44	CTV20001217.1430.0263-E13-26
EM45	CTV20001217.1430.0263-E12-27
EM46	CTV20001217.1430.0263-E14-28
EM47	CTV20001217.1430.0263-E42-29
EM48	CTV20001217.1430.0263-E15-30
EM49	CTV20001217.1430.0263-E11-31
EM50	CTV20001217.1430.0263-E16-32
EM51	CTV20001217.1430.0263-E17-33
EM52	CTV20001217.1430.0263-E13-34
EM53	CTV20001217.1430.0263-E12-35
EM55	CTV20001217.1430.0263-E42-36
EM56	CTV20001217.1430.0263-E18-37
EM57	CTV20001217.1430.0263-E8-38
EM58	CTV20001217.1430.0263-E19-39
EM59	CTV20001217.1430.0263-E20-40
EM60	CTV20001217.1430.0263-E42-41
EM61	CTV20001217.1430.0263-E22-42
EM62	CTV20001217.1430.0263-E23-43
EM63	CTV20001217.1430.0263-E42-44
EM64	CTV20001217.1430.0263-E24-45
EM65	CTV20001217.1430.0263-E25-46
EM66	CTV20001217.1430.0263-E26-47
EM67	CTV20001217.1430.0263-E43-48
EM68	CTV20001217.1430.0263-E42-49
EM69	CTV20001217.1430.0263-E42-50
EM70	CTV20001217.1430.0263-E42-51
EM71	CTV20001217.1430.0263-E42-52
EM72	CTV20001217.1430.0263-E43-53
EM73	CTV20001217.1430.0263-E27-54
EM74	CTV20001217.1430.0263-E27-55
EM75	CTV20001217.1430.0263-E42-56
EM76	CTV20001217.1430.0263-E27-57
EM77	CTV20001217.1430.0263-E28-58
EM78	CTV20001217.1430.0263-E42-59
EM79	CTV20001217.1430.0263-E42-60
EM81	CTV20001217.1430.0263-E42-61
EM82	CTV20001217.1430.0263-E42-62
EM83	CTV20001217.1430.0263-E43-63
EM84	CTV20001217.1430.0263-E42-64
EM85	CTV20001217.1430.0263-E29-65
EM86	CTV20001217.1430.0263-E30-66
EM87	CTV20001217.1430.0263-E29-67
EM88	CTV20001217.1430.0263-E31-68
EM89	CTV20001217.1430.0263-E32-69
EM90	CTV20001217.1430.0263-E33-70
EM91	CTV20001217.1430.0263-E34-71
EM92	CTV20001217.1430.0263-E35-72
EM93	CTV20001217.1430.0263-E36-73
EM94	CTV20001217.1430.0263-E12-74
EM95	CTV20001217.1430.0263-E37-75
EM96	CTV20001217.1430.0263-E38-76
EM97	CTV20001217.1430.0263-E42-77
EM98	CTV20001217.1430.0263-E39-78
EM99	CTV20001217.1430.0263-E40-79
EM100	CTV20001217.1430.0263-E42-80
EM101	CTV20001217.1430.0263-E27-81
EM2	CTV20001217.1430.0263-E42-82
EM102	CTV20001217.1430.0263-E43-83
EM103	CTV20001217.1430.0263-E42-84
EM104	CTV20001217.1430.0263-E41-85
EM105	CTV20001217.1430.0263-E42-86
EM106	CTV20001217.1430.0263-E44-87
EM108	CTV20001217.1430.0263-E42-88
EM109	CTV20001217.1430.0263-E42-89
EM3	CTV20001217.1430.0263-E43-90
EM4	CTV20001217.1430.0263-E42-91
EM5	CTV20001217.1430.0263-E44-92
EM6	CTV20001217.1430.0263-E45-93
EM7	CTV20001217.1430.0263-E42-94
EM8	CTV20001217.1430.0263-E46-95
EM9	CTV20001217.1430.0263-E42-96
EM10	CTV20001217.1430.0263-E46-97
EM11	CTV20001217.1430.0263-E42-98
EM12	CTV20001217.1430.0263-E42-99
EM13	CTV20001217.1430.0263-E47-100
EM14	CTV20001217.1430.0263-E48-101
EM15	CTV20001217.1430.0263-E49-102
EM16	CTV20001217.1430.0263-E50-103
EM17	CTV20001217.1430.0263-E51-104
EM18	CTV20001217.1430.0263-E51-105
R1	CTV20001217.1430.0263-R1
R2	CTV20001217.1430.0263-R2
R3	CTV20001217.1430.0263-R3
R4	CTV20001217.1430.0263-R4
R5	CTV20001217.1430.0263-R5
R6	CTV20001217.1430.0263-R6
R7	CTV20001217.1430.0263-R7
R8	CTV20001217.1430.0263-R8
R9	CTV20001217.1430.0263-R9
R10	CTV20001217.1430.0263-R10
R11	CTV20001217.1430.0263-R11
R12	CTV20001217.1430.0263-R12
R13	CTV20001217.1430.0263-R13
R14	CTV20001217.1430.0263-R14
R15	CTV20001217.1430.0263-R15
R16	CTV20001217.1430.0263-R16
R17	CTV20001217.1430.0263-R17
R18	CTV20001217.1430.0263-R18
R19	CTV20001217.1430.0263-R19
R20	CTV20001217.1430.0263-R20
R21	CTV20001217.1430.0263-R21
R22	CTV20001217.1430.0263-R22
R23	CTV20001217.1430.0263-R23
R24	CTV20001217.1430.0263-R24
R25	CTV20001217.1430.0263-R25
R26	CTV20001217.1430.0263-R26
R27	CTV20001217.1430.0263-R27
R28	CTV20001217.1430.0263-R28
R29	CTV20001217.1430.0263-R29
R30	CTV20001217.1430.0263-R30
R31	CTV20001217.1430.0263-R31
R32	CTV20001217.1430.0263-R32
R33	CTV20001217.1430.0263-R33
R34	CTV20001217.1430.0263-R34
RM2	CTV20001217.1430.0263-R2-1
RM3	CTV20001217.1430.0263-R3-1
