CE9	CTV20001114.1330.0505-CE1
CE10	CTV20001114.1330.0505-CE2
CE11	CTV20001114.1330.0505-CE3
CE12	CTV20001114.1330.0505-CE4
CE13	CTV20001114.1330.0505-CE5
CE14	CTV20001114.1330.0505-CE6
CE15	CTV20001114.1330.0505-CE7
CE16	CTV20001114.1330.0505-CE8
CE17	CTV20001114.1330.0505-CE9
CE18	CTV20001114.1330.0505-CE10
CE19	CTV20001114.1330.0505-CE11
CE20	CTV20001114.1330.0505-CE12
CE21	CTV20001114.1330.0505-CE13
CE22	CTV20001114.1330.0505-CE14
CE23	CTV20001114.1330.0505-CE15
CE24	CTV20001114.1330.0505-CE16
CE25	CTV20001114.1330.0505-CE17
CE26	CTV20001114.1330.0505-CE18
CE27	CTV20001114.1330.0505-CE19
CE1	CTV20001114.1330.0505-CE20
CE2	CTV20001114.1330.0505-CE21
CE3	CTV20001114.1330.0505-CE22
CE4	CTV20001114.1330.0505-CE23
CE5	CTV20001114.1330.0505-CE24
CE6	CTV20001114.1330.0505-CE25
CE7	CTV20001114.1330.0505-CE26
CE8	CTV20001114.1330.0505-CE27
E10	CTV20001114.1330.0505-E1
E11	CTV20001114.1330.0505-E2
E12	CTV20001114.1330.0505-E3
E13	CTV20001114.1330.0505-E4
E14	CTV20001114.1330.0505-E5
E15	CTV20001114.1330.0505-E6
E16	CTV20001114.1330.0505-E7
E17	CTV20001114.1330.0505-E8
E18	CTV20001114.1330.0505-E9
E19	CTV20001114.1330.0505-E10
E20	CTV20001114.1330.0505-E11
E21	CTV20001114.1330.0505-E12
E22	CTV20001114.1330.0505-E13
E23	CTV20001114.1330.0505-E14
E24	CTV20001114.1330.0505-E15
E25	CTV20001114.1330.0505-E16
E26	CTV20001114.1330.0505-E17
E1	CTV20001114.1330.0505-E18
E27	CTV20001114.1330.0505-E19
E28	CTV20001114.1330.0505-E20
E2	CTV20001114.1330.0505-E21
E3	CTV20001114.1330.0505-E22
E4	CTV20001114.1330.0505-E23
E5	CTV20001114.1330.0505-E24
E6	CTV20001114.1330.0505-E25
E7	CTV20001114.1330.0505-E26
E8	CTV20001114.1330.0505-E27
E9	CTV20001114.1330.0505-E28
EM1	CTV20001114.1330.0505-E18-1
EM22	CTV20001114.1330.0505-E18-2
EM23	CTV20001114.1330.0505-E25-3
EM24	CTV20001114.1330.0505-E18-4
EM25	CTV20001114.1330.0505-E25-5
EM26	CTV20001114.1330.0505-E25-6
EM27	CTV20001114.1330.0505-E18-7
EM28	CTV20001114.1330.0505-E25-8
EM29	CTV20001114.1330.0505-E1-9
EM30	CTV20001114.1330.0505-E2-10
EM31	CTV20001114.1330.0505-E1-11
EM33	CTV20001114.1330.0505-E3-12
EM34	CTV20001114.1330.0505-E4-13
EM35	CTV20001114.1330.0505-E5-14
EM36	CTV20001114.1330.0505-E6-15
EM37	CTV20001114.1330.0505-E7-16
EM38	CTV20001114.1330.0505-E8-17
EM39	CTV20001114.1330.0505-E9-18
EM40	CTV20001114.1330.0505-E18-19
EM41	CTV20001114.1330.0505-E25-20
EM43	CTV20001114.1330.0505-E10-21
EM44	CTV20001114.1330.0505-E2-22
EM45	CTV20001114.1330.0505-E18-23
EM46	CTV20001114.1330.0505-E11-24
EM47	CTV20001114.1330.0505-E2-25
EM48	CTV20001114.1330.0505-E12-26
EM49	CTV20001114.1330.0505-E25-27
EM50	CTV20001114.1330.0505-E25-28
EM51	CTV20001114.1330.0505-E13-29
EM52	CTV20001114.1330.0505-E28-30
EM53	CTV20001114.1330.0505-E13-31
EM54	CTV20001114.1330.0505-E25-32
EM55	CTV20001114.1330.0505-E28-33
EM56	CTV20001114.1330.0505-E13-34
EM57	CTV20001114.1330.0505-E25-35
EM58	CTV20001114.1330.0505-E14-36
EM59	CTV20001114.1330.0505-E25-37
EM60	CTV20001114.1330.0505-E14-38
EM61	CTV20001114.1330.0505-E28-39
EM62	CTV20001114.1330.0505-E15-40
EM63	CTV20001114.1330.0505-E25-41
EM64	CTV20001114.1330.0505-E16-42
EM65	CTV20001114.1330.0505-E17-43
EM66	CTV20001114.1330.0505-E16-44
EM67	CTV20001114.1330.0505-E25-45
EM68	CTV20001114.1330.0505-E19-46
EM69	CTV20001114.1330.0505-E20-47
EM2	CTV20001114.1330.0505-E18-48
EM3	CTV20001114.1330.0505-E21-49
EM4	CTV20001114.1330.0505-E22-50
EM5	CTV20001114.1330.0505-E23-51
EM6	CTV20001114.1330.0505-E24-52
EM7	CTV20001114.1330.0505-E25-53
EM8	CTV20001114.1330.0505-E25-54
EM9	CTV20001114.1330.0505-E26-55
EM10	CTV20001114.1330.0505-E26-56
EM11	CTV20001114.1330.0505-E26-57
EM12	CTV20001114.1330.0505-E27-58
EM13	CTV20001114.1330.0505-E25-59
EM14	CTV20001114.1330.0505-E18-60
EM15	CTV20001114.1330.0505-E25-61
EM16	CTV20001114.1330.0505-E28-62
EM17	CTV20001114.1330.0505-E26-63
EM18	CTV20001114.1330.0505-E28-64
EM19	CTV20001114.1330.0505-E26-65
EM20	CTV20001114.1330.0505-E25-66
EM21	CTV20001114.1330.0505-E28-67
R1	CTV20001114.1330.0505-R1
R2	CTV20001114.1330.0505-R2
R3	CTV20001114.1330.0505-R3
