CE10	CTS20001108.1300.0504-CE1
CE11	CTS20001108.1300.0504-CE2
CE12	CTS20001108.1300.0504-CE3
CE13	CTS20001108.1300.0504-CE4
CE14	CTS20001108.1300.0504-CE5
CE15	CTS20001108.1300.0504-CE6
CE16	CTS20001108.1300.0504-CE7
CE17	CTS20001108.1300.0504-CE8
CE1	CTS20001108.1300.0504-CE9
CE2	CTS20001108.1300.0504-CE10
CE3	CTS20001108.1300.0504-CE11
CE4	CTS20001108.1300.0504-CE12
CE5	CTS20001108.1300.0504-CE13
CE6	CTS20001108.1300.0504-CE14
CE8	CTS20001108.1300.0504-CE15
CE9	CTS20001108.1300.0504-CE16
E11	CTS20001108.1300.0504-E1
E12	CTS20001108.1300.0504-E2
E13	CTS20001108.1300.0504-E3
E14	CTS20001108.1300.0504-E4
E15	CTS20001108.1300.0504-E5
E16	CTS20001108.1300.0504-E6
E17	CTS20001108.1300.0504-E7
E18	CTS20001108.1300.0504-E8
E1	CTS20001108.1300.0504-E9
E2	CTS20001108.1300.0504-E10
E3	CTS20001108.1300.0504-E11
E4	CTS20001108.1300.0504-E12
E5	CTS20001108.1300.0504-E13
E6	CTS20001108.1300.0504-E14
E8	CTS20001108.1300.0504-E15
E9	CTS20001108.1300.0504-E16
E10	CTS20001108.1300.0504-E17
EM23	CTS20001108.1300.0504-E1-1
EM24	CTS20001108.1300.0504-E12-2
EM25	CTS20001108.1300.0504-E12-3
EM26	CTS20001108.1300.0504-E2-4
EM27	CTS20001108.1300.0504-E3-5
EM28	CTS20001108.1300.0504-E4-6
EM29	CTS20001108.1300.0504-E5-7
EM30	CTS20001108.1300.0504-E6-8
EM31	CTS20001108.1300.0504-E5-9
EM32	CTS20001108.1300.0504-E6-10
EM33	CTS20001108.1300.0504-E7-11
EM34	CTS20001108.1300.0504-E6-12
EM35	CTS20001108.1300.0504-E7-13
EM6	CTS20001108.1300.0504-E8-14
EM21	CTS20001108.1300.0504-E8-15
EM1	CTS20001108.1300.0504-E9-16
EM2	CTS20001108.1300.0504-E10-17
EM3	CTS20001108.1300.0504-E11-18
EM4	CTS20001108.1300.0504-E12-19
EM5	CTS20001108.1300.0504-E12-20
EM7	CTS20001108.1300.0504-E13-21
EM8	CTS20001108.1300.0504-E14-22
EM10	CTS20001108.1300.0504-E15-23
EM11	CTS20001108.1300.0504-E15-24
EM12	CTS20001108.1300.0504-E16-25
EM13	CTS20001108.1300.0504-E14-26
EM14	CTS20001108.1300.0504-E10-27
EM15	CTS20001108.1300.0504-E11-28
EM16	CTS20001108.1300.0504-E15-29
EM17	CTS20001108.1300.0504-E14-30
EM18	CTS20001108.1300.0504-E12-31
EM19	CTS20001108.1300.0504-E17-32
EM20	CTS20001108.1300.0504-E9-33
R1	CTS20001108.1300.0504-R1
R2	CTS20001108.1300.0504-R2
R3	CTS20001108.1300.0504-R3
R4	CTS20001108.1300.0504-R4
R5	CTS20001108.1300.0504-R5
R6	CTS20001108.1300.0504-R6
R8	CTS20001108.1300.0504-R7
R11	CTS20001108.1300.0504-R8
R12	CTS20001108.1300.0504-R9
R13	CTS20001108.1300.0504-R10
R14	CTS20001108.1300.0504-R11
RM1	CTS20001108.1300.0504-R1-1
RM2	CTS20001108.1300.0504-R2-1
RM3	CTS20001108.1300.0504-R4-1
RM4	CTS20001108.1300.0504-R5-1
RM5	CTS20001108.1300.0504-R2-2
RM7	CTS20001108.1300.0504-R7-1
RM10	CTS20001108.1300.0504-R2-3
RM11	CTS20001108.1300.0504-R9-1
RM12	CTS20001108.1300.0504-R9-2
RM13	CTS20001108.1300.0504-R11-1
V1	CTS20001108.1300.0504-EV1
V3	CTS20001108.1300.0504-EV2
VM1	CTS20001108.1300.0504-EV1-1
VM2	CTS20001108.1300.0504-EV1-2
VM4	CTS20001108.1300.0504-EV2-1
Q2	CTS20001108.1300.0504-T1
Q3	CTS20001108.1300.0504-T2
Q4	CTS20001108.1300.0504-T3
Q5	CTS20001108.1300.0504-T4
Q1	CTS20001108.1300.0504-T5
