CE9	CTS20001107.0900.0790-CE1
CE10	CTS20001107.0900.0790-CE2
CE11	CTS20001107.0900.0790-CE3
CE12	CTS20001107.0900.0790-CE4
CE13	CTS20001107.0900.0790-CE5
CE14	CTS20001107.0900.0790-CE6
CE15	CTS20001107.0900.0790-CE7
CE1	CTS20001107.0900.0790-CE8
CE2	CTS20001107.0900.0790-CE9
CE3	CTS20001107.0900.0790-CE10
CE4	CTS20001107.0900.0790-CE11
CE5	CTS20001107.0900.0790-CE12
CE6	CTS20001107.0900.0790-CE13
CE7	CTS20001107.0900.0790-CE14
CE8	CTS20001107.0900.0790-CE15
E11	CTS20001107.0900.0790-E1
E12	CTS20001107.0900.0790-E2
E13	CTS20001107.0900.0790-E3
E14	CTS20001107.0900.0790-E4
E15	CTS20001107.0900.0790-E5
E16	CTS20001107.0900.0790-E6
E17	CTS20001107.0900.0790-E7
E18	CTS20001107.0900.0790-E8
E1	CTS20001107.0900.0790-E9
E2	CTS20001107.0900.0790-E10
E3	CTS20001107.0900.0790-E11
E4	CTS20001107.0900.0790-E12
E5	CTS20001107.0900.0790-E13
E6	CTS20001107.0900.0790-E14
E7	CTS20001107.0900.0790-E15
E8	CTS20001107.0900.0790-E16
E9	CTS20001107.0900.0790-E17
E10	CTS20001107.0900.0790-E18
EM1	CTS20001107.0900.0790-E9-1
EM17	CTS20001107.0900.0790-E1-2
EM18	CTS20001107.0900.0790-E16-3
EM19	CTS20001107.0900.0790-E13-4
EM20	CTS20001107.0900.0790-E12-5
EM21	CTS20001107.0900.0790-E13-6
EM22	CTS20001107.0900.0790-E2-7
EM23	CTS20001107.0900.0790-E10-8
EM24	CTS20001107.0900.0790-E10-9
EM25	CTS20001107.0900.0790-E3-10
EM26	CTS20001107.0900.0790-E4-11
EM27	CTS20001107.0900.0790-E4-12
EM28	CTS20001107.0900.0790-E14-13
EM29	CTS20001107.0900.0790-E14-14
EM30	CTS20001107.0900.0790-E5-15
EM31	CTS20001107.0900.0790-E16-16
EM32	CTS20001107.0900.0790-E10-17
EM33	CTS20001107.0900.0790-E10-18
EM34	CTS20001107.0900.0790-E13-19
EM35	CTS20001107.0900.0790-E6-20
EM36	CTS20001107.0900.0790-E6-21
EM37	CTS20001107.0900.0790-E14-22
EM38	CTS20001107.0900.0790-E12-23
EM39	CTS20001107.0900.0790-E16-24
EM40	CTS20001107.0900.0790-E13-25
EM41	CTS20001107.0900.0790-E7-26
EM42	CTS20001107.0900.0790-E7-27
EM43	CTS20001107.0900.0790-E8-28
EM44	CTS20001107.0900.0790-E16-29
EM45	CTS20001107.0900.0790-E13-30
EM46	CTS20001107.0900.0790-E10-31
EM47	CTS20001107.0900.0790-E10-32
EM2	CTS20001107.0900.0790-E10-33
EM4	CTS20001107.0900.0790-E10-34
EM5	CTS20001107.0900.0790-E11-35
EM6	CTS20001107.0900.0790-E12-36
EM7	CTS20001107.0900.0790-E13-37
EM8	CTS20001107.0900.0790-E14-38
EM9	CTS20001107.0900.0790-E14-39
EM10	CTS20001107.0900.0790-E15-40
EM11	CTS20001107.0900.0790-E16-41
EM12	CTS20001107.0900.0790-E17-42
EM13	CTS20001107.0900.0790-E13-43
EM14	CTS20001107.0900.0790-E18-44
EM15	CTS20001107.0900.0790-E13-45
EM16	CTS20001107.0900.0790-E12-46
R1	CTS20001107.0900.0790-R1
R3	CTS20001107.0900.0790-R2
R4	CTS20001107.0900.0790-R3
R5	CTS20001107.0900.0790-R4
RM1	CTS20001107.0900.0790-R1-1
RM3	CTS20001107.0900.0790-R2-1
RM4	CTS20001107.0900.0790-R3-1
RM5	CTS20001107.0900.0790-R4-1
V1	CTS20001107.0900.0790-EV1
V4	CTS20001107.0900.0790-EV2
V5	CTS20001107.0900.0790-EV3
VM1	CTS20001107.0900.0790-EV1-1
VM4	CTS20001107.0900.0790-EV2-1
VM5	CTS20001107.0900.0790-EV3-1
Q6	CTS20001107.0900.0790-V1
Q1	CTS20001107.0900.0790-T1
Q2	CTS20001107.0900.0790-T2
Q3	CTS20001107.0900.0790-T3
Q4	CTS20001107.0900.0790-T4
Q5	CTS20001107.0900.0790-T5
QM6	CTS20001107.0900.0790-V1-1
