CE10	DIGRESSING_20041107.0106-CE1
CE12	DIGRESSING_20041107.0106-CE2
CE13	DIGRESSING_20041107.0106-CE3
CE14	DIGRESSING_20041107.0106-CE4
CE15	DIGRESSING_20041107.0106-CE5
CE16	DIGRESSING_20041107.0106-CE6
CE17	DIGRESSING_20041107.0106-CE7
CE18	DIGRESSING_20041107.0106-CE8
CE19	DIGRESSING_20041107.0106-CE9
CE20	DIGRESSING_20041107.0106-CE10
CE21	DIGRESSING_20041107.0106-CE11
CE22	DIGRESSING_20041107.0106-CE12
CE23	DIGRESSING_20041107.0106-CE13
CE24	DIGRESSING_20041107.0106-CE14
CE25	DIGRESSING_20041107.0106-CE15
CE26	DIGRESSING_20041107.0106-CE16
CE27	DIGRESSING_20041107.0106-CE17
CE1	DIGRESSING_20041107.0106-CE18
CE28	DIGRESSING_20041107.0106-CE19
CE29	DIGRESSING_20041107.0106-CE20
CE30	DIGRESSING_20041107.0106-CE21
CE31	DIGRESSING_20041107.0106-CE22
CE32	DIGRESSING_20041107.0106-CE23
CE33	DIGRESSING_20041107.0106-CE24
CE34	DIGRESSING_20041107.0106-CE25
CE35	DIGRESSING_20041107.0106-CE26
CE36	DIGRESSING_20041107.0106-CE27
CE37	DIGRESSING_20041107.0106-CE28
CE38	DIGRESSING_20041107.0106-CE29
CE39	DIGRESSING_20041107.0106-CE30
CE40	DIGRESSING_20041107.0106-CE31
CE41	DIGRESSING_20041107.0106-CE32
CE42	DIGRESSING_20041107.0106-CE33
CE43	DIGRESSING_20041107.0106-CE34
CE44	DIGRESSING_20041107.0106-CE35
CE45	DIGRESSING_20041107.0106-CE36
CE46	DIGRESSING_20041107.0106-CE37
CE47	DIGRESSING_20041107.0106-CE38
CE48	DIGRESSING_20041107.0106-CE39
CE49	DIGRESSING_20041107.0106-CE40
CE50	DIGRESSING_20041107.0106-CE41
CE51	DIGRESSING_20041107.0106-CE42
CE52	DIGRESSING_20041107.0106-CE43
CE53	DIGRESSING_20041107.0106-CE44
CE54	DIGRESSING_20041107.0106-CE45
CE55	DIGRESSING_20041107.0106-CE46
CE56	DIGRESSING_20041107.0106-CE47
CE57	DIGRESSING_20041107.0106-CE48
CE58	DIGRESSING_20041107.0106-CE49
CE2	DIGRESSING_20041107.0106-CE50
CE3	DIGRESSING_20041107.0106-CE51
CE4	DIGRESSING_20041107.0106-CE52
CE5	DIGRESSING_20041107.0106-CE53
CE6	DIGRESSING_20041107.0106-CE54
CE7	DIGRESSING_20041107.0106-CE55
CE8	DIGRESSING_20041107.0106-CE56
CE9	DIGRESSING_20041107.0106-CE57
E14	DIGRESSING_20041107.0106-E1
E1	DIGRESSING_20041107.0106-E2
E16	DIGRESSING_20041107.0106-E3
E17	DIGRESSING_20041107.0106-E4
E18	DIGRESSING_20041107.0106-E5
E19	DIGRESSING_20041107.0106-E6
E20	DIGRESSING_20041107.0106-E7
E21	DIGRESSING_20041107.0106-E8
E22	DIGRESSING_20041107.0106-E9
E23	DIGRESSING_20041107.0106-E10
E25	DIGRESSING_20041107.0106-E11
E27	DIGRESSING_20041107.0106-E12
E28	DIGRESSING_20041107.0106-E13
E29	DIGRESSING_20041107.0106-E14
E30	DIGRESSING_20041107.0106-E15
E31	DIGRESSING_20041107.0106-E16
E32	DIGRESSING_20041107.0106-E17
E33	DIGRESSING_20041107.0106-E18
E34	DIGRESSING_20041107.0106-E19
E35	DIGRESSING_20041107.0106-E20
E36	DIGRESSING_20041107.0106-E21
E1	DIGRESSING_20041107.0106-E22
E37	DIGRESSING_20041107.0106-E23
E38	DIGRESSING_20041107.0106-E24
E39	DIGRESSING_20041107.0106-E25
E40	DIGRESSING_20041107.0106-E26
E41	DIGRESSING_20041107.0106-E27
E42	DIGRESSING_20041107.0106-E28
E43	DIGRESSING_20041107.0106-E29
E45	DIGRESSING_20041107.0106-E30
E46	DIGRESSING_20041107.0106-E31
E47	DIGRESSING_20041107.0106-E32
E48	DIGRESSING_20041107.0106-E33
E49	DIGRESSING_20041107.0106-E34
E50	DIGRESSING_20041107.0106-E35
E51	DIGRESSING_20041107.0106-E36
E52	DIGRESSING_20041107.0106-E37
E53	DIGRESSING_20041107.0106-E38
E54	DIGRESSING_20041107.0106-E39
E55	DIGRESSING_20041107.0106-E40
E56	DIGRESSING_20041107.0106-E41
E57	DIGRESSING_20041107.0106-E42
E58	DIGRESSING_20041107.0106-E43
E59	DIGRESSING_20041107.0106-E44
E60	DIGRESSING_20041107.0106-E45
E61	DIGRESSING_20041107.0106-E46
E62	DIGRESSING_20041107.0106-E47
E63	DIGRESSING_20041107.0106-E48
E64	DIGRESSING_20041107.0106-E49
E66	DIGRESSING_20041107.0106-E50
E67	DIGRESSING_20041107.0106-E51
E68	DIGRESSING_20041107.0106-E52
E69	DIGRESSING_20041107.0106-E53
E70	DIGRESSING_20041107.0106-E54
E71	DIGRESSING_20041107.0106-E55
E72	DIGRESSING_20041107.0106-E56
E73	DIGRESSING_20041107.0106-E57
E74	DIGRESSING_20041107.0106-E58
E75	DIGRESSING_20041107.0106-E59
E76	DIGRESSING_20041107.0106-E60
E77	DIGRESSING_20041107.0106-E61
E2	DIGRESSING_20041107.0106-E62
E78	DIGRESSING_20041107.0106-E63
E79	DIGRESSING_20041107.0106-E64
E80	DIGRESSING_20041107.0106-E65
E81	DIGRESSING_20041107.0106-E66
E82	DIGRESSING_20041107.0106-E67
E83	DIGRESSING_20041107.0106-E68
E84	DIGRESSING_20041107.0106-E69
E86	DIGRESSING_20041107.0106-E70
E3	DIGRESSING_20041107.0106-E71
E85	DIGRESSING_20041107.0106-E72
E4	DIGRESSING_20041107.0106-E73
E5	DIGRESSING_20041107.0106-E74
E6	DIGRESSING_20041107.0106-E75
E7	DIGRESSING_20041107.0106-E76
E8	DIGRESSING_20041107.0106-E77
E9	DIGRESSING_20041107.0106-E78
E10	DIGRESSING_20041107.0106-E79
E11	DIGRESSING_20041107.0106-E80
E12	DIGRESSING_20041107.0106-E81
E13	DIGRESSING_20041107.0106-E82
EM1	DIGRESSING_20041107.0106-E22-1
EM20	DIGRESSING_20041107.0106-E1-2
EM21	DIGRESSING_20041107.0106-E1-3
EM23	DIGRESSING_20041107.0106-E3-4
EM24	DIGRESSING_20041107.0106-E4-5
EM25	DIGRESSING_20041107.0106-E22-6
EM26	DIGRESSING_20041107.0106-E22-7
EM27	DIGRESSING_20041107.0106-E5-8
EM28	DIGRESSING_20041107.0106-E73-9
EM29	DIGRESSING_20041107.0106-E6-10
EM30	DIGRESSING_20041107.0106-E71-11
EM31	DIGRESSING_20041107.0106-E22-12
EM32	DIGRESSING_20041107.0106-E78-13
EM33	DIGRESSING_20041107.0106-E7-14
EM34	DIGRESSING_20041107.0106-E75-15
EM35	DIGRESSING_20041107.0106-E22-16
EM37	DIGRESSING_20041107.0106-E8-17
EM38	DIGRESSING_20041107.0106-E9-18
EM39	DIGRESSING_20041107.0106-E8-19
EM40	DIGRESSING_20041107.0106-E10-20
EM41	DIGRESSING_20041107.0106-E22-21
EM42	DIGRESSING_20041107.0106-E10-22
EM43	DIGRESSING_20041107.0106-E10-23
EM231	DIGRESSING_20041107.0106-E70-24
EM44	DIGRESSING_20041107.0106-E11-25
EM45	DIGRESSING_20041107.0106-E11-26
EM46	DIGRESSING_20041107.0106-E11-27
EM47	DIGRESSING_20041107.0106-E11-28
EM48	DIGRESSING_20041107.0106-E12-29
EM49	DIGRESSING_20041107.0106-E13-30
EM50	DIGRESSING_20041107.0106-E13-31
EM51	DIGRESSING_20041107.0106-E14-32
EM52	DIGRESSING_20041107.0106-E13-33
EM53	DIGRESSING_20041107.0106-E15-34
EM54	DIGRESSING_20041107.0106-E16-35
EM55	DIGRESSING_20041107.0106-E17-36
EM56	DIGRESSING_20041107.0106-E18-37
EM57	DIGRESSING_20041107.0106-E19-38
EM58	DIGRESSING_20041107.0106-E20-39
EM59	DIGRESSING_20041107.0106-E21-40
EM60	DIGRESSING_20041107.0106-E23-41
EM61	DIGRESSING_20041107.0106-E13-42
EM62	DIGRESSING_20041107.0106-E13-43
EM63	DIGRESSING_20041107.0106-E13-44
EM64	DIGRESSING_20041107.0106-E13-45
EM65	DIGRESSING_20041107.0106-E24-46
EM79	DIGRESSING_20041107.0106-E22-47
EM67	DIGRESSING_20041107.0106-E10-48
EM68	DIGRESSING_20041107.0106-E22-49
EM70	DIGRESSING_20041107.0106-E25-50
EM71	DIGRESSING_20041107.0106-E11-51
EM72	DIGRESSING_20041107.0106-E11-52
EM73	DIGRESSING_20041107.0106-E11-53
EM74	DIGRESSING_20041107.0106-E26-54
EM75	DIGRESSING_20041107.0106-E28-55
EM76	DIGRESSING_20041107.0106-E27-56
EM77	DIGRESSING_20041107.0106-E29-57
EM80	DIGRESSING_20041107.0106-E22-58
EM90	DIGRESSING_20041107.0106-E21-59
EM81	DIGRESSING_20041107.0106-E10-60
EM82	DIGRESSING_20041107.0106-E30-61
EM83	DIGRESSING_20041107.0106-E11-62
EM84	DIGRESSING_20041107.0106-E11-63
EM85	DIGRESSING_20041107.0106-E31-64
EM86	DIGRESSING_20041107.0106-E10-65
EM87	DIGRESSING_20041107.0106-E32-66
EM88	DIGRESSING_20041107.0106-E21-67
EM91	DIGRESSING_20041107.0106-E21-68
EM92	DIGRESSING_20041107.0106-E33-69
EM93	DIGRESSING_20041107.0106-E11-70
EM94	DIGRESSING_20041107.0106-E34-71
EM95	DIGRESSING_20041107.0106-E35-72
EM96	DIGRESSING_20041107.0106-E35-73
EM97	DIGRESSING_20041107.0106-E35-74
EM98	DIGRESSING_20041107.0106-E35-75
EM99	DIGRESSING_20041107.0106-E36-76
EM100	DIGRESSING_20041107.0106-E37-77
EM101	DIGRESSING_20041107.0106-E36-78
EM102	DIGRESSING_20041107.0106-E38-79
EM103	DIGRESSING_20041107.0106-E10-80
EM104	DIGRESSING_20041107.0106-E22-81
EM105	DIGRESSING_20041107.0106-E21-82
EM230	DIGRESSING_20041107.0106-E22-83
EM106	DIGRESSING_20041107.0106-E39-84
EM107	DIGRESSING_20041107.0106-E13-85
EM108	DIGRESSING_20041107.0106-E40-86
EM109	DIGRESSING_20041107.0106-E13-87
EM110	DIGRESSING_20041107.0106-E10-88
EM111	DIGRESSING_20041107.0106-E10-89
EM112	DIGRESSING_20041107.0106-E41-90
EM113	DIGRESSING_20041107.0106-E42-91
EM114	DIGRESSING_20041107.0106-E13-92
EM115	DIGRESSING_20041107.0106-E10-93
EM116	DIGRESSING_20041107.0106-E10-94
EM117	DIGRESSING_20041107.0106-E10-95
EM118	DIGRESSING_20041107.0106-E10-96
EM119	DIGRESSING_20041107.0106-E43-97
EM120	DIGRESSING_20041107.0106-E43-98
EM121	DIGRESSING_20041107.0106-E44-99
EM122	DIGRESSING_20041107.0106-E13-100
EM123	DIGRESSING_20041107.0106-E11-101
EM124	DIGRESSING_20041107.0106-E13-102
EM125	DIGRESSING_20041107.0106-E45-103
EM126	DIGRESSING_20041107.0106-E46-104
EM127	DIGRESSING_20041107.0106-E47-105
EM128	DIGRESSING_20041107.0106-E48-106
EM129	DIGRESSING_20041107.0106-E49-107
EM130	DIGRESSING_20041107.0106-E50-108
EM131	DIGRESSING_20041107.0106-E51-109
EM132	DIGRESSING_20041107.0106-E51-110
EM133	DIGRESSING_20041107.0106-E52-111
EM134	DIGRESSING_20041107.0106-E52-112
EM135	DIGRESSING_20041107.0106-E53-113
EM136	DIGRESSING_20041107.0106-E52-114
EM137	DIGRESSING_20041107.0106-E52-115
EM138	DIGRESSING_20041107.0106-E54-116
EM139	DIGRESSING_20041107.0106-E55-117
EM140	DIGRESSING_20041107.0106-E55-118
EM141	DIGRESSING_20041107.0106-E55-119
EM142	DIGRESSING_20041107.0106-E55-120
EM143	DIGRESSING_20041107.0106-E56-121
EM144	DIGRESSING_20041107.0106-E78-122
EM145	DIGRESSING_20041107.0106-E22-123
EM146	DIGRESSING_20041107.0106-E73-124
EM147	DIGRESSING_20041107.0106-E9-125
EM3	DIGRESSING_20041107.0106-E62-126
EM148	DIGRESSING_20041107.0106-E2-127
EM149	DIGRESSING_20041107.0106-E11-128
EM150	DIGRESSING_20041107.0106-E13-129
