CE11	DIGRESSING_20050217.1534-CE1
CE12	DIGRESSING_20050217.1534-CE2
CE13	DIGRESSING_20050217.1534-CE3
CE14	DIGRESSING_20050217.1534-CE4
CE15	DIGRESSING_20050217.1534-CE5
CE17	DIGRESSING_20050217.1534-CE6
CE18	DIGRESSING_20050217.1534-CE7
CE19	DIGRESSING_20050217.1534-CE8
CE20	DIGRESSING_20050217.1534-CE9
CE21	DIGRESSING_20050217.1534-CE10
CE22	DIGRESSING_20050217.1534-CE11
CE23	DIGRESSING_20050217.1534-CE12
CE24	DIGRESSING_20050217.1534-CE13
CE25	DIGRESSING_20050217.1534-CE14
CE26	DIGRESSING_20050217.1534-CE15
CE27	DIGRESSING_20050217.1534-CE16
CE28	DIGRESSING_20050217.1534-CE17
CE29	DIGRESSING_20050217.1534-CE18
CE30	DIGRESSING_20050217.1534-CE19
CE31	DIGRESSING_20050217.1534-CE20
CE32	DIGRESSING_20050217.1534-CE21
CE33	DIGRESSING_20050217.1534-CE22
CE34	DIGRESSING_20050217.1534-CE23
CE35	DIGRESSING_20050217.1534-CE24
CE36	DIGRESSING_20050217.1534-CE25
CE37	DIGRESSING_20050217.1534-CE26
CE38	DIGRESSING_20050217.1534-CE27
CE39	DIGRESSING_20050217.1534-CE28
CE40	DIGRESSING_20050217.1534-CE29
CE41	DIGRESSING_20050217.1534-CE30
CE42	DIGRESSING_20050217.1534-CE31
CE43	DIGRESSING_20050217.1534-CE32
CE44	DIGRESSING_20050217.1534-CE33
CE45	DIGRESSING_20050217.1534-CE34
CE46	DIGRESSING_20050217.1534-CE35
CE47	DIGRESSING_20050217.1534-CE36
CE48	DIGRESSING_20050217.1534-CE37
CE49	DIGRESSING_20050217.1534-CE38
CE2	DIGRESSING_20050217.1534-CE39
CE50	DIGRESSING_20050217.1534-CE40
CE51	DIGRESSING_20050217.1534-CE41
CE54	DIGRESSING_20050217.1534-CE42
CE3	DIGRESSING_20050217.1534-CE43
CE4	DIGRESSING_20050217.1534-CE44
CE5	DIGRESSING_20050217.1534-CE45
CE6	DIGRESSING_20050217.1534-CE46
CE55	DIGRESSING_20050217.1534-CE47
CE7	DIGRESSING_20050217.1534-CE48
CE8	DIGRESSING_20050217.1534-CE49
CE9	DIGRESSING_20050217.1534-CE50
CE10	DIGRESSING_20050217.1534-CE51
E13	DIGRESSING_20050217.1534-E1
E14	DIGRESSING_20050217.1534-E2
E15	DIGRESSING_20050217.1534-E3
E16	DIGRESSING_20050217.1534-E4
E17	DIGRESSING_20050217.1534-E5
E19	DIGRESSING_20050217.1534-E6
E20	DIGRESSING_20050217.1534-E7
E21	DIGRESSING_20050217.1534-E8
E22	DIGRESSING_20050217.1534-E9
E23	DIGRESSING_20050217.1534-E10
E24	DIGRESSING_20050217.1534-E11
E25	DIGRESSING_20050217.1534-E12
E26	DIGRESSING_20050217.1534-E13
E27	DIGRESSING_20050217.1534-E14
E28	DIGRESSING_20050217.1534-E15
E29	DIGRESSING_20050217.1534-E16
E30	DIGRESSING_20050217.1534-E17
E31	DIGRESSING_20050217.1534-E18
E32	DIGRESSING_20050217.1534-E19
E33	DIGRESSING_20050217.1534-E20
E34	DIGRESSING_20050217.1534-E21
E35	DIGRESSING_20050217.1534-E22
E36	DIGRESSING_20050217.1534-E23
E37	DIGRESSING_20050217.1534-E24
E38	DIGRESSING_20050217.1534-E25
E39	DIGRESSING_20050217.1534-E26
E40	DIGRESSING_20050217.1534-E27
E41	DIGRESSING_20050217.1534-E28
E42	DIGRESSING_20050217.1534-E29
E43	DIGRESSING_20050217.1534-E30
E44	DIGRESSING_20050217.1534-E31
E45	DIGRESSING_20050217.1534-E32
E46	DIGRESSING_20050217.1534-E33
E47	DIGRESSING_20050217.1534-E34
E48	DIGRESSING_20050217.1534-E35
E49	DIGRESSING_20050217.1534-E36
E50	DIGRESSING_20050217.1534-E37
E51	DIGRESSING_20050217.1534-E38
E52	DIGRESSING_20050217.1534-E39
E54	DIGRESSING_20050217.1534-E40
E55	DIGRESSING_20050217.1534-E41
E2	DIGRESSING_20050217.1534-E42
E56	DIGRESSING_20050217.1534-E43
E57	DIGRESSING_20050217.1534-E44
E58	DIGRESSING_20050217.1534-E45
E59	DIGRESSING_20050217.1534-E46
E60	DIGRESSING_20050217.1534-E47
E61	DIGRESSING_20050217.1534-E48
E62	DIGRESSING_20050217.1534-E49
E63	DIGRESSING_20050217.1534-E50
E64	DIGRESSING_20050217.1534-E51
E65	DIGRESSING_20050217.1534-E52
E66	DIGRESSING_20050217.1534-E53
E67	DIGRESSING_20050217.1534-E54
E68	DIGRESSING_20050217.1534-E55
E69	DIGRESSING_20050217.1534-E56
E70	DIGRESSING_20050217.1534-E57
E73	DIGRESSING_20050217.1534-E58
E74	DIGRESSING_20050217.1534-E59
E3	DIGRESSING_20050217.1534-E60
E4	DIGRESSING_20050217.1534-E61
E5	DIGRESSING_20050217.1534-E62
E6	DIGRESSING_20050217.1534-E63
E7	DIGRESSING_20050217.1534-E64
E75	DIGRESSING_20050217.1534-E65
E8	DIGRESSING_20050217.1534-E66
E9	DIGRESSING_20050217.1534-E67
E10	DIGRESSING_20050217.1534-E68
E11	DIGRESSING_20050217.1534-E69
E12	DIGRESSING_20050217.1534-E70
EM20	DIGRESSING_20050217.1534-E70-1
EM21	DIGRESSING_20050217.1534-E64-2
EM22	DIGRESSING_20050217.1534-E62-3
EM7	DIGRESSING_20050217.1534-E62-4
EM24	DIGRESSING_20050217.1534-E70-5
EM25	DIGRESSING_20050217.1534-E70-6
EM26	DIGRESSING_20050217.1534-E70-7
EM27	DIGRESSING_20050217.1534-E1-8
EM28	DIGRESSING_20050217.1534-E2-9
EM29	DIGRESSING_20050217.1534-E2-10
EM30	DIGRESSING_20050217.1534-E3-11
EM31	DIGRESSING_20050217.1534-E2-12
EM32	DIGRESSING_20050217.1534-E2-13
EM33	DIGRESSING_20050217.1534-E2-14
EM34	DIGRESSING_20050217.1534-E70-15
EM35	DIGRESSING_20050217.1534-E70-16
EM36	DIGRESSING_20050217.1534-E70-17
EM37	DIGRESSING_20050217.1534-E4-18
EM38	DIGRESSING_20050217.1534-E5-19
EM39	DIGRESSING_20050217.1534-E70-20
EM169	DIGRESSING_20050217.1534-E41-21
EM130	DIGRESSING_20050217.1534-E65-22
EM41	DIGRESSING_20050217.1534-E6-23
EM42	DIGRESSING_20050217.1534-E7-24
EM132	DIGRESSING_20050217.1534-E65-25
EM43	DIGRESSING_20050217.1534-E8-26
EM44	DIGRESSING_20050217.1534-E8-27
EM45	DIGRESSING_20050217.1534-E9-28
EM46	DIGRESSING_20050217.1534-E10-29
EM48	DIGRESSING_20050217.1534-E11-30
EM49	DIGRESSING_20050217.1534-E11-31
