CE13	DIGRESSING_20050123.1900-CE1
CE14	DIGRESSING_20050123.1900-CE2
CE15	DIGRESSING_20050123.1900-CE3
CE16	DIGRESSING_20050123.1900-CE4
CE17	DIGRESSING_20050123.1900-CE5
CE18	DIGRESSING_20050123.1900-CE6
CE19	DIGRESSING_20050123.1900-CE7
CE20	DIGRESSING_20050123.1900-CE8
CE21	DIGRESSING_20050123.1900-CE9
CE23	DIGRESSING_20050123.1900-CE10
CE22	DIGRESSING_20050123.1900-CE11
CE24	DIGRESSING_20050123.1900-CE12
CE25	DIGRESSING_20050123.1900-CE13
CE26	DIGRESSING_20050123.1900-CE14
CE27	DIGRESSING_20050123.1900-CE15
CE28	DIGRESSING_20050123.1900-CE16
CE2	DIGRESSING_20050123.1900-CE17
CE3	DIGRESSING_20050123.1900-CE18
CE4	DIGRESSING_20050123.1900-CE19
CE5	DIGRESSING_20050123.1900-CE20
CE6	DIGRESSING_20050123.1900-CE21
CE7	DIGRESSING_20050123.1900-CE22
CE8	DIGRESSING_20050123.1900-CE23
CE9	DIGRESSING_20050123.1900-CE24
CE10	DIGRESSING_20050123.1900-CE25
CE11	DIGRESSING_20050123.1900-CE26
CE12	DIGRESSING_20050123.1900-CE27
E14	DIGRESSING_20050123.1900-E1
E15	DIGRESSING_20050123.1900-E2
E16	DIGRESSING_20050123.1900-E3
E17	DIGRESSING_20050123.1900-E4
E18	DIGRESSING_20050123.1900-E5
E19	DIGRESSING_20050123.1900-E6
E20	DIGRESSING_20050123.1900-E7
E21	DIGRESSING_20050123.1900-E8
E22	DIGRESSING_20050123.1900-E9
E23	DIGRESSING_20050123.1900-E10
E25	DIGRESSING_20050123.1900-E11
E26	DIGRESSING_20050123.1900-E12
E24	DIGRESSING_20050123.1900-E13
E27	DIGRESSING_20050123.1900-E14
E28	DIGRESSING_20050123.1900-E15
E29	DIGRESSING_20050123.1900-E16
E30	DIGRESSING_20050123.1900-E17
E2	DIGRESSING_20050123.1900-E18
E3	DIGRESSING_20050123.1900-E19
E4	DIGRESSING_20050123.1900-E20
E5	DIGRESSING_20050123.1900-E21
E6	DIGRESSING_20050123.1900-E22
E7	DIGRESSING_20050123.1900-E23
E8	DIGRESSING_20050123.1900-E24
E9	DIGRESSING_20050123.1900-E25
E10	DIGRESSING_20050123.1900-E26
E11	DIGRESSING_20050123.1900-E27
E12	DIGRESSING_20050123.1900-E28
E13	DIGRESSING_20050123.1900-E29
EM18	DIGRESSING_20050123.1900-E27-1
EM19	DIGRESSING_20050123.1900-E1-2
EM20	DIGRESSING_20050123.1900-E1-3
EM21	DIGRESSING_20050123.1900-E2-4
EM22	DIGRESSING_20050123.1900-E3-5
EM23	DIGRESSING_20050123.1900-E3-6
EM24	DIGRESSING_20050123.1900-E3-7
EM25	DIGRESSING_20050123.1900-E3-8
EM26	DIGRESSING_20050123.1900-E3-9
EM27	DIGRESSING_20050123.1900-E4-10
EM28	DIGRESSING_20050123.1900-E20-11
EM29	DIGRESSING_20050123.1900-E5-12
EM30	DIGRESSING_20050123.1900-E20-13
EM31	DIGRESSING_20050123.1900-E20-14
EM32	DIGRESSING_20050123.1900-E18-15
EM33	DIGRESSING_20050123.1900-E6-16
EM34	DIGRESSING_20050123.1900-E2-17
EM35	DIGRESSING_20050123.1900-E18-18
EM36	DIGRESSING_20050123.1900-E7-19
EM37	DIGRESSING_20050123.1900-E8-20
EM38	DIGRESSING_20050123.1900-E8-21
EM39	DIGRESSING_20050123.1900-E8-22
EM40	DIGRESSING_20050123.1900-E9-23
EM41	DIGRESSING_20050123.1900-E10-24
EM42	DIGRESSING_20050123.1900-E18-25
EM43	DIGRESSING_20050123.1900-E10-26
EM44	DIGRESSING_20050123.1900-E18-27
EM48	DIGRESSING_20050123.1900-E11-28
EM49	DIGRESSING_20050123.1900-E12-29
EM45	DIGRESSING_20050123.1900-E13-30
EM46	DIGRESSING_20050123.1900-E13-31
EM47	DIGRESSING_20050123.1900-E13-32
EM50	DIGRESSING_20050123.1900-E12-33
EM8	DIGRESSING_20050123.1900-E12-34
EM9	DIGRESSING_20050123.1900-E12-35
EM51	DIGRESSING_20050123.1900-E14-36
EM52	DIGRESSING_20050123.1900-E27-37
EM53	DIGRESSING_20050123.1900-E27-38
EM54	DIGRESSING_20050123.1900-E15-39
