CE12	DIGRESSING_20050202.0153-CE1
CE13	DIGRESSING_20050202.0153-CE2
CE14	DIGRESSING_20050202.0153-CE3
CE15	DIGRESSING_20050202.0153-CE4
CE16	DIGRESSING_20050202.0153-CE5
CE17	DIGRESSING_20050202.0153-CE6
CE18	DIGRESSING_20050202.0153-CE7
CE19	DIGRESSING_20050202.0153-CE8
CE20	DIGRESSING_20050202.0153-CE9
CE21	DIGRESSING_20050202.0153-CE10
CE22	DIGRESSING_20050202.0153-CE11
CE23	DIGRESSING_20050202.0153-CE12
CE24	DIGRESSING_20050202.0153-CE13
CE25	DIGRESSING_20050202.0153-CE14
CE26	DIGRESSING_20050202.0153-CE15
CE27	DIGRESSING_20050202.0153-CE16
CE28	DIGRESSING_20050202.0153-CE17
CE1	DIGRESSING_20050202.0153-CE18
CE29	DIGRESSING_20050202.0153-CE19
CE30	DIGRESSING_20050202.0153-CE20
CE31	DIGRESSING_20050202.0153-CE21
CE32	DIGRESSING_20050202.0153-CE22
CE33	DIGRESSING_20050202.0153-CE23
CE34	DIGRESSING_20050202.0153-CE24
CE35	DIGRESSING_20050202.0153-CE25
CE36	DIGRESSING_20050202.0153-CE26
CE37	DIGRESSING_20050202.0153-CE27
CE38	DIGRESSING_20050202.0153-CE28
CE39	DIGRESSING_20050202.0153-CE29
CE40	DIGRESSING_20050202.0153-CE30
CE41	DIGRESSING_20050202.0153-CE31
CE42	DIGRESSING_20050202.0153-CE32
CE43	DIGRESSING_20050202.0153-CE33
CE44	DIGRESSING_20050202.0153-CE34
CE45	DIGRESSING_20050202.0153-CE35
CE46	DIGRESSING_20050202.0153-CE36
CE47	DIGRESSING_20050202.0153-CE37
CE48	DIGRESSING_20050202.0153-CE38
CE49	DIGRESSING_20050202.0153-CE39
CE50	DIGRESSING_20050202.0153-CE40
CE51	DIGRESSING_20050202.0153-CE41
CE2	DIGRESSING_20050202.0153-CE42
CE3	DIGRESSING_20050202.0153-CE43
CE4	DIGRESSING_20050202.0153-CE44
CE5	DIGRESSING_20050202.0153-CE45
CE6	DIGRESSING_20050202.0153-CE46
CE7	DIGRESSING_20050202.0153-CE47
CE8	DIGRESSING_20050202.0153-CE48
CE9	DIGRESSING_20050202.0153-CE49
CE10	DIGRESSING_20050202.0153-CE50
CE11	DIGRESSING_20050202.0153-CE51
E12	DIGRESSING_20050202.0153-E1
E13	DIGRESSING_20050202.0153-E2
E14	DIGRESSING_20050202.0153-E3
E15	DIGRESSING_20050202.0153-E4
E16	DIGRESSING_20050202.0153-E5
E17	DIGRESSING_20050202.0153-E6
E18	DIGRESSING_20050202.0153-E7
E19	DIGRESSING_20050202.0153-E8
E20	DIGRESSING_20050202.0153-E9
E21	DIGRESSING_20050202.0153-E10
E1	DIGRESSING_20050202.0153-E11
E22	DIGRESSING_20050202.0153-E12
E23	DIGRESSING_20050202.0153-E13
E24	DIGRESSING_20050202.0153-E14
E25	DIGRESSING_20050202.0153-E15
E26	DIGRESSING_20050202.0153-E16
E27	DIGRESSING_20050202.0153-E17
E28	DIGRESSING_20050202.0153-E18
E29	DIGRESSING_20050202.0153-E19
E30	DIGRESSING_20050202.0153-E20
E31	DIGRESSING_20050202.0153-E21
E32	DIGRESSING_20050202.0153-E22
E33	DIGRESSING_20050202.0153-E23
E34	DIGRESSING_20050202.0153-E24
E35	DIGRESSING_20050202.0153-E25
E36	DIGRESSING_20050202.0153-E26
E37	DIGRESSING_20050202.0153-E27
E38	DIGRESSING_20050202.0153-E28
E39	DIGRESSING_20050202.0153-E29
E40	DIGRESSING_20050202.0153-E30
E41	DIGRESSING_20050202.0153-E31
E42	DIGRESSING_20050202.0153-E32
E43	DIGRESSING_20050202.0153-E33
E44	DIGRESSING_20050202.0153-E34
E45	DIGRESSING_20050202.0153-E35
E46	DIGRESSING_20050202.0153-E36
E47	DIGRESSING_20050202.0153-E37
E48	DIGRESSING_20050202.0153-E38
E49	DIGRESSING_20050202.0153-E39
E50	DIGRESSING_20050202.0153-E40
E51	DIGRESSING_20050202.0153-E41
E52	DIGRESSING_20050202.0153-E42
E53	DIGRESSING_20050202.0153-E43
E54	DIGRESSING_20050202.0153-E44
E55	DIGRESSING_20050202.0153-E45
E56	DIGRESSING_20050202.0153-E46
E57	DIGRESSING_20050202.0153-E47
E58	DIGRESSING_20050202.0153-E48
E59	DIGRESSING_20050202.0153-E49
E60	DIGRESSING_20050202.0153-E50
E61	DIGRESSING_20050202.0153-E51
E2	DIGRESSING_20050202.0153-E52
E3	DIGRESSING_20050202.0153-E53
E4	DIGRESSING_20050202.0153-E54
E5	DIGRESSING_20050202.0153-E55
E6	DIGRESSING_20050202.0153-E56
