CE9	DIGRESSING_20050107.0236-CE1
CE10	DIGRESSING_20050107.0236-CE2
CE11	DIGRESSING_20050107.0236-CE3
CE12	DIGRESSING_20050107.0236-CE4
CE13	DIGRESSING_20050107.0236-CE5
CE14	DIGRESSING_20050107.0236-CE6
CE15	DIGRESSING_20050107.0236-CE7
CE16	DIGRESSING_20050107.0236-CE8
CE17	DIGRESSING_20050107.0236-CE9
CE18	DIGRESSING_20050107.0236-CE10
CE19	DIGRESSING_20050107.0236-CE11
CE20	DIGRESSING_20050107.0236-CE12
CE21	DIGRESSING_20050107.0236-CE13
CE22	DIGRESSING_20050107.0236-CE14
CE23	DIGRESSING_20050107.0236-CE15
CE24	DIGRESSING_20050107.0236-CE16
CE66	DIGRESSING_20050107.0236-CE17
CE25	DIGRESSING_20050107.0236-CE18
CE67	DIGRESSING_20050107.0236-CE19
CE28	DIGRESSING_20050107.0236-CE20
CE29	DIGRESSING_20050107.0236-CE21
CE30	DIGRESSING_20050107.0236-CE22
CE1	DIGRESSING_20050107.0236-CE23
CE31	DIGRESSING_20050107.0236-CE24
CE32	DIGRESSING_20050107.0236-CE25
CE33	DIGRESSING_20050107.0236-CE26
CE35	DIGRESSING_20050107.0236-CE27
CE36	DIGRESSING_20050107.0236-CE28
CE37	DIGRESSING_20050107.0236-CE29
CE38	DIGRESSING_20050107.0236-CE30
CE39	DIGRESSING_20050107.0236-CE31
CE40	DIGRESSING_20050107.0236-CE32
CE41	DIGRESSING_20050107.0236-CE33
CE42	DIGRESSING_20050107.0236-CE34
CE43	DIGRESSING_20050107.0236-CE35
CE44	DIGRESSING_20050107.0236-CE36
CE45	DIGRESSING_20050107.0236-CE37
CE46	DIGRESSING_20050107.0236-CE38
CE47	DIGRESSING_20050107.0236-CE39
CE49	DIGRESSING_20050107.0236-CE40
CE50	DIGRESSING_20050107.0236-CE41
CE51	DIGRESSING_20050107.0236-CE42
CE52	DIGRESSING_20050107.0236-CE43
CE68	DIGRESSING_20050107.0236-CE44
CE53	DIGRESSING_20050107.0236-CE45
CE54	DIGRESSING_20050107.0236-CE46
CE55	DIGRESSING_20050107.0236-CE47
CE56	DIGRESSING_20050107.0236-CE48
CE57	DIGRESSING_20050107.0236-CE49
CE58	DIGRESSING_20050107.0236-CE50
CE59	DIGRESSING_20050107.0236-CE51
CE60	DIGRESSING_20050107.0236-CE52
CE61	DIGRESSING_20050107.0236-CE53
CE62	DIGRESSING_20050107.0236-CE54
CE63	DIGRESSING_20050107.0236-CE55
CE64	DIGRESSING_20050107.0236-CE56
CE69	DIGRESSING_20050107.0236-CE57
CE65	DIGRESSING_20050107.0236-CE58
CE70	DIGRESSING_20050107.0236-CE59
CE71	DIGRESSING_20050107.0236-CE60
CE72	DIGRESSING_20050107.0236-CE61
CE2	DIGRESSING_20050107.0236-CE62
CE3	DIGRESSING_20050107.0236-CE63
CE4	DIGRESSING_20050107.0236-CE64
CE5	DIGRESSING_20050107.0236-CE65
CE6	DIGRESSING_20050107.0236-CE66
CE7	DIGRESSING_20050107.0236-CE67
