CE7	DIGRESSING_20041115.1932-CE1
CE8	DIGRESSING_20041115.1932-CE2
CE9	DIGRESSING_20041115.1932-CE3
CE10	DIGRESSING_20041115.1932-CE4
CE11	DIGRESSING_20041115.1932-CE5
CE12	DIGRESSING_20041115.1932-CE6
CE13	DIGRESSING_20041115.1932-CE7
CE14	DIGRESSING_20041115.1932-CE8
CE15	DIGRESSING_20041115.1932-CE9
CE16	DIGRESSING_20041115.1932-CE10
CE17	DIGRESSING_20041115.1932-CE11
CE18	DIGRESSING_20041115.1932-CE12
CE19	DIGRESSING_20041115.1932-CE13
CE20	DIGRESSING_20041115.1932-CE14
CE22	DIGRESSING_20041115.1932-CE15
CE21	DIGRESSING_20041115.1932-CE16
CE1	DIGRESSING_20041115.1932-CE17
CE2	DIGRESSING_20041115.1932-CE18
CE3	DIGRESSING_20041115.1932-CE19
CE4	DIGRESSING_20041115.1932-CE20
CE5	DIGRESSING_20041115.1932-CE21
CE6	DIGRESSING_20041115.1932-CE22
E8	DIGRESSING_20041115.1932-E1
E9	DIGRESSING_20041115.1932-E2
E10	DIGRESSING_20041115.1932-E3
E11	DIGRESSING_20041115.1932-E4
E12	DIGRESSING_20041115.1932-E5
E13	DIGRESSING_20041115.1932-E6
E14	DIGRESSING_20041115.1932-E7
E15	DIGRESSING_20041115.1932-E8
E16	DIGRESSING_20041115.1932-E9
E17	DIGRESSING_20041115.1932-E10
E18	DIGRESSING_20041115.1932-E11
E19	DIGRESSING_20041115.1932-E12
E1	DIGRESSING_20041115.1932-E13
E20	DIGRESSING_20041115.1932-E14
E23	DIGRESSING_20041115.1932-E15
E21	DIGRESSING_20041115.1932-E16
E22	DIGRESSING_20041115.1932-E17
E2	DIGRESSING_20041115.1932-E18
E3	DIGRESSING_20041115.1932-E19
E4	DIGRESSING_20041115.1932-E20
E6	DIGRESSING_20041115.1932-E21
E7	DIGRESSING_20041115.1932-E22
EM1	DIGRESSING_20041115.1932-E13-1
EM24	DIGRESSING_20041115.1932-E1-2
EM25	DIGRESSING_20041115.1932-E1-3
EM26	DIGRESSING_20041115.1932-E22-4
EM27	DIGRESSING_20041115.1932-E22-5
EM28	DIGRESSING_20041115.1932-E2-6
EM29	DIGRESSING_20041115.1932-E22-7
EM30	DIGRESSING_20041115.1932-E13-8
EM31	DIGRESSING_20041115.1932-E3-9
EM32	DIGRESSING_20041115.1932-E3-10
EM33	DIGRESSING_20041115.1932-E1-11
EM35	DIGRESSING_20041115.1932-E4-12
EM36	DIGRESSING_20041115.1932-E3-13
EM37	DIGRESSING_20041115.1932-E1-14
EM38	DIGRESSING_20041115.1932-E3-15
EM39	DIGRESSING_20041115.1932-E3-16
EM40	DIGRESSING_20041115.1932-E13-17
EM41	DIGRESSING_20041115.1932-E13-18
EM42	DIGRESSING_20041115.1932-E5-19
EM43	DIGRESSING_20041115.1932-E6-20
EM44	DIGRESSING_20041115.1932-E6-21
EM45	DIGRESSING_20041115.1932-E6-22
EM46	DIGRESSING_20041115.1932-E20-23
EM47	DIGRESSING_20041115.1932-E22-24
EM48	DIGRESSING_20041115.1932-E13-25
EM49	DIGRESSING_20041115.1932-E13-26
EM50	DIGRESSING_20041115.1932-E13-27
EM51	DIGRESSING_20041115.1932-E13-28
EM52	DIGRESSING_20041115.1932-E13-29
EM53	DIGRESSING_20041115.1932-E13-30
EM54	DIGRESSING_20041115.1932-E13-31
EM55	DIGRESSING_20041115.1932-E13-32
EM56	DIGRESSING_20041115.1932-E7-33
EM57	DIGRESSING_20041115.1932-E7-34
EM58	DIGRESSING_20041115.1932-E13-35
EM59	DIGRESSING_20041115.1932-E13-36
EM60	DIGRESSING_20041115.1932-E8-37
EM61	DIGRESSING_20041115.1932-E8-38
EM62	DIGRESSING_20041115.1932-E9-39
EM64	DIGRESSING_20041115.1932-E9-40
EM65	DIGRESSING_20041115.1932-E10-41
EM66	DIGRESSING_20041115.1932-E10-42
EM67	DIGRESSING_20041115.1932-E10-43
EM68	DIGRESSING_20041115.1932-E10-44
EM69	DIGRESSING_20041115.1932-E11-45
EM70	DIGRESSING_20041115.1932-E12-46
EM71	DIGRESSING_20041115.1932-E13-47
EM72	DIGRESSING_20041115.1932-E13-48
EM73	DIGRESSING_20041115.1932-E7-49
EM74	DIGRESSING_20041115.1932-E13-50
EM75	DIGRESSING_20041115.1932-E13-51
EM76	DIGRESSING_20041115.1932-E8-52
EM77	DIGRESSING_20041115.1932-E8-53
EM78	DIGRESSING_20041115.1932-E8-54
EM79	DIGRESSING_20041115.1932-E8-55
EM80	DIGRESSING_20041115.1932-E8-56
EM81	DIGRESSING_20041115.1932-E8-57
EM82	DIGRESSING_20041115.1932-E8-58
EM83	DIGRESSING_20041115.1932-E8-59
EM84	DIGRESSING_20041115.1932-E8-60
EM85	DIGRESSING_20041115.1932-E8-61
EM86	DIGRESSING_20041115.1932-E14-62
EM87	DIGRESSING_20041115.1932-E13-63
EM89	DIGRESSING_20041115.1932-E7-64
EM90	DIGRESSING_20041115.1932-E7-65
EM105	DIGRESSING_20041115.1932-E15-66
EM93	DIGRESSING_20041115.1932-E13-67
EM94	DIGRESSING_20041115.1932-E13-68
EM95	DIGRESSING_20041115.1932-E13-69
EM96	DIGRESSING_20041115.1932-E13-70
EM97	DIGRESSING_20041115.1932-E16-71
EM99	DIGRESSING_20041115.1932-E4-72
EM100	DIGRESSING_20041115.1932-E17-73
EM102	DIGRESSING_20041115.1932-E17-74
EM103	DIGRESSING_20041115.1932-E17-75
EM2	DIGRESSING_20041115.1932-E13-76
EM3	DIGRESSING_20041115.1932-E13-77
EM4	DIGRESSING_20041115.1932-E18-78
EM5	DIGRESSING_20041115.1932-E13-79
EM6	DIGRESSING_20041115.1932-E19-80
EM7	DIGRESSING_20041115.1932-E13-81
EM8	DIGRESSING_20041115.1932-E13-82
EM9	DIGRESSING_20041115.1932-E13-83
EM10	DIGRESSING_20041115.1932-E13-84
EM11	DIGRESSING_20041115.1932-E13-85
EM12	DIGRESSING_20041115.1932-E20-86
EM13	DIGRESSING_20041115.1932-E20-87
EM14	DIGRESSING_20041115.1932-E20-88
EM15	DIGRESSING_20041115.1932-E20-89
EM16	DIGRESSING_20041115.1932-E20-90
EM17	DIGRESSING_20041115.1932-E20-91
EM18	DIGRESSING_20041115.1932-E13-92
EM19	DIGRESSING_20041115.1932-E21-93
EM104	DIGRESSING_20041115.1932-E13-94
EM20	DIGRESSING_20041115.1932-E20-95
EM21	DIGRESSING_20041115.1932-E20-96
EM22	DIGRESSING_20041115.1932-E20-97
EM23	DIGRESSING_20041115.1932-E22-98
R1	DIGRESSING_20041115.1932-R1
R2	DIGRESSING_20041115.1932-R2
R3	DIGRESSING_20041115.1932-R3
R4	DIGRESSING_20041115.1932-R4
R5	DIGRESSING_20041115.1932-R5
R6	DIGRESSING_20041115.1932-R6
R7	DIGRESSING_20041115.1932-R7
R8	DIGRESSING_20041115.1932-R8
RM1	DIGRESSING_20041115.1932-R1-1
RM2	DIGRESSING_20041115.1932-R2-1
RM3	DIGRESSING_20041115.1932-R3-1
RM4	DIGRESSING_20041115.1932-R4-1
RM5	DIGRESSING_20041115.1932-R5-1
RM6	DIGRESSING_20041115.1932-R6-1
RM7	DIGRESSING_20041115.1932-R7-1
RM8	DIGRESSING_20041115.1932-R8-1
Q1	DIGRESSING_20041115.1932-T1
Q2	DIGRESSING_20041115.1932-T2
Q3	DIGRESSING_20041115.1932-T3
