CE5	DIGRESSING_20041101.1921-CE1
CE6	DIGRESSING_20041101.1921-CE2
CE7	DIGRESSING_20041101.1921-CE3
CE8	DIGRESSING_20041101.1921-CE4
CE9	DIGRESSING_20041101.1921-CE5
CE10	DIGRESSING_20041101.1921-CE6
CE11	DIGRESSING_20041101.1921-CE7
CE12	DIGRESSING_20041101.1921-CE8
CE13	DIGRESSING_20041101.1921-CE9
CE14	DIGRESSING_20041101.1921-CE10
CE15	DIGRESSING_20041101.1921-CE11
CE16	DIGRESSING_20041101.1921-CE12
CE17	DIGRESSING_20041101.1921-CE13
CE18	DIGRESSING_20041101.1921-CE14
CE19	DIGRESSING_20041101.1921-CE15
CE20	DIGRESSING_20041101.1921-CE16
CE21	DIGRESSING_20041101.1921-CE17
CE22	DIGRESSING_20041101.1921-CE18
CE23	DIGRESSING_20041101.1921-CE19
CE24	DIGRESSING_20041101.1921-CE20
CE25	DIGRESSING_20041101.1921-CE21
CE1	DIGRESSING_20041101.1921-CE22
CE26	DIGRESSING_20041101.1921-CE23
CE27	DIGRESSING_20041101.1921-CE24
CE28	DIGRESSING_20041101.1921-CE25
CE29	DIGRESSING_20041101.1921-CE26
CE30	DIGRESSING_20041101.1921-CE27
CE31	DIGRESSING_20041101.1921-CE28
CE32	DIGRESSING_20041101.1921-CE29
CE33	DIGRESSING_20041101.1921-CE30
CE34	DIGRESSING_20041101.1921-CE31
CE35	DIGRESSING_20041101.1921-CE32
CE36	DIGRESSING_20041101.1921-CE33
CE37	DIGRESSING_20041101.1921-CE34
CE38	DIGRESSING_20041101.1921-CE35
CE39	DIGRESSING_20041101.1921-CE36
CE2	DIGRESSING_20041101.1921-CE37
CE3	DIGRESSING_20041101.1921-CE38
CE4	DIGRESSING_20041101.1921-CE39
E5	DIGRESSING_20041101.1921-E1
E6	DIGRESSING_20041101.1921-E2
E7	DIGRESSING_20041101.1921-E3
E8	DIGRESSING_20041101.1921-E4
E9	DIGRESSING_20041101.1921-E5
E10	DIGRESSING_20041101.1921-E6
E11	DIGRESSING_20041101.1921-E7
E13	DIGRESSING_20041101.1921-E8
E14	DIGRESSING_20041101.1921-E9
E15	DIGRESSING_20041101.1921-E10
E16	DIGRESSING_20041101.1921-E11
E17	DIGRESSING_20041101.1921-E12
E18	DIGRESSING_20041101.1921-E13
E19	DIGRESSING_20041101.1921-E14
E20	DIGRESSING_20041101.1921-E15
E21	DIGRESSING_20041101.1921-E16
E22	DIGRESSING_20041101.1921-E17
E1	DIGRESSING_20041101.1921-E18
E24	DIGRESSING_20041101.1921-E19
E25	DIGRESSING_20041101.1921-E20
E26	DIGRESSING_20041101.1921-E21
E27	DIGRESSING_20041101.1921-E22
E28	DIGRESSING_20041101.1921-E23
E29	DIGRESSING_20041101.1921-E24
E30	DIGRESSING_20041101.1921-E25
E31	DIGRESSING_20041101.1921-E26
E32	DIGRESSING_20041101.1921-E27
E33	DIGRESSING_20041101.1921-E28
E34	DIGRESSING_20041101.1921-E29
E35	DIGRESSING_20041101.1921-E30
E36	DIGRESSING_20041101.1921-E31
E37	DIGRESSING_20041101.1921-E32
E38	DIGRESSING_20041101.1921-E33
E39	DIGRESSING_20041101.1921-E34
E40	DIGRESSING_20041101.1921-E35
E41	DIGRESSING_20041101.1921-E36
E42	DIGRESSING_20041101.1921-E37
E43	DIGRESSING_20041101.1921-E38
E44	DIGRESSING_20041101.1921-E39
E2	DIGRESSING_20041101.1921-E40
E3	DIGRESSING_20041101.1921-E41
E4	DIGRESSING_20041101.1921-E42
EM1	DIGRESSING_20041101.1921-E18-1
EM27	DIGRESSING_20041101.1921-E41-2
EM48	DIGRESSING_20041101.1921-E5-3
EM29	DIGRESSING_20041101.1921-E41-4
EM30	DIGRESSING_20041101.1921-E40-5
EM31	DIGRESSING_20041101.1921-E40-6
EM32	DIGRESSING_20041101.1921-E40-7
EM33	DIGRESSING_20041101.1921-E40-8
EM34	DIGRESSING_20041101.1921-E1-9
EM35	DIGRESSING_20041101.1921-E40-10
EM36	DIGRESSING_20041101.1921-E40-11
EM37	DIGRESSING_20041101.1921-E2-12
EM38	DIGRESSING_20041101.1921-E3-13
EM39	DIGRESSING_20041101.1921-E4-14
EM40	DIGRESSING_20041101.1921-E5-15
EM41	DIGRESSING_20041101.1921-E5-16
EM42	DIGRESSING_20041101.1921-E6-17
EM43	DIGRESSING_20041101.1921-E5-18
EM44	DIGRESSING_20041101.1921-E5-19
EM45	DIGRESSING_20041101.1921-E5-20
EM46	DIGRESSING_20041101.1921-E5-21
EM49	DIGRESSING_20041101.1921-E5-22
EM69	DIGRESSING_20041101.1921-E15-23
EM51	DIGRESSING_20041101.1921-E7-24
EM52	DIGRESSING_20041101.1921-E8-25
EM53	DIGRESSING_20041101.1921-E9-26
EM54	DIGRESSING_20041101.1921-E10-27
EM55	DIGRESSING_20041101.1921-E5-28
EM56	DIGRESSING_20041101.1921-E5-29
EM57	DIGRESSING_20041101.1921-E5-30
EM58	DIGRESSING_20041101.1921-E5-31
EM59	DIGRESSING_20041101.1921-E11-32
EM60	DIGRESSING_20041101.1921-E9-33
EM61	DIGRESSING_20041101.1921-E12-34
EM62	DIGRESSING_20041101.1921-E12-35
EM63	DIGRESSING_20041101.1921-E13-36
EM64	DIGRESSING_20041101.1921-E7-37
EM65	DIGRESSING_20041101.1921-E14-38
EM67	DIGRESSING_20041101.1921-E14-39
EM70	DIGRESSING_20041101.1921-E14-40
EM71	DIGRESSING_20041101.1921-E14-41
EM72	DIGRESSING_20041101.1921-E16-42
EM73	DIGRESSING_20041101.1921-E17-43
EM74	DIGRESSING_20041101.1921-E17-44
EM75	DIGRESSING_20041101.1921-E7-45
EM76	DIGRESSING_20041101.1921-E19-46
EM77	DIGRESSING_20041101.1921-E20-47
EM78	DIGRESSING_20041101.1921-E20-48
EM79	DIGRESSING_20041101.1921-E21-49
EM80	DIGRESSING_20041101.1921-E21-50
EM81	DIGRESSING_20041101.1921-E22-51
EM82	DIGRESSING_20041101.1921-E7-52
EM83	DIGRESSING_20041101.1921-E23-53
EM84	DIGRESSING_20041101.1921-E20-54
EM85	DIGRESSING_20041101.1921-E20-55
EM86	DIGRESSING_20041101.1921-E20-56
EM87	DIGRESSING_20041101.1921-E7-57
EM88	DIGRESSING_20041101.1921-E7-58
EM89	DIGRESSING_20041101.1921-E20-59
EM90	DIGRESSING_20041101.1921-E7-60
EM91	DIGRESSING_20041101.1921-E20-61
EM92	DIGRESSING_20041101.1921-E21-62
EM93	DIGRESSING_20041101.1921-E21-63
EM94	DIGRESSING_20041101.1921-E22-64
EM95	DIGRESSING_20041101.1921-E21-65
EM96	DIGRESSING_20041101.1921-E24-66
EM97	DIGRESSING_20041101.1921-E24-67
EM98	DIGRESSING_20041101.1921-E25-68
EM99	DIGRESSING_20041101.1921-E26-69
EM100	DIGRESSING_20041101.1921-E22-70
EM101	DIGRESSING_20041101.1921-E22-71
EM102	DIGRESSING_20041101.1921-E27-72
EM103	DIGRESSING_20041101.1921-E28-73
EM104	DIGRESSING_20041101.1921-E21-74
EM105	DIGRESSING_20041101.1921-E22-75
EM106	DIGRESSING_20041101.1921-E29-76
EM107	DIGRESSING_20041101.1921-E29-77
EM108	DIGRESSING_20041101.1921-E30-78
EM109	DIGRESSING_20041101.1921-E30-79
EM110	DIGRESSING_20041101.1921-E22-80
EM111	DIGRESSING_20041101.1921-E31-81
EM141	DIGRESSING_20041101.1921-E24-82
EM113	DIGRESSING_20041101.1921-E32-83
EM114	DIGRESSING_20041101.1921-E32-84
EM115	DIGRESSING_20041101.1921-E33-85
EM116	DIGRESSING_20041101.1921-E34-86
EM117	DIGRESSING_20041101.1921-E33-87
EM2	DIGRESSING_20041101.1921-E40-88
EM118	DIGRESSING_20041101.1921-E33-89
EM119	DIGRESSING_20041101.1921-E17-90
EM120	DIGRESSING_20041101.1921-E17-91
EM121	DIGRESSING_20041101.1921-E17-92
EM122	DIGRESSING_20041101.1921-E17-93
EM123	DIGRESSING_20041101.1921-E22-94
EM124	DIGRESSING_20041101.1921-E27-95
EM125	DIGRESSING_20041101.1921-E21-96
EM126	DIGRESSING_20041101.1921-E21-97
EM127	DIGRESSING_20041101.1921-E35-98
EM128	DIGRESSING_20041101.1921-E36-99
EM129	DIGRESSING_20041101.1921-E27-100
EM130	DIGRESSING_20041101.1921-E32-101
EM131	DIGRESSING_20041101.1921-E37-102
EM132	DIGRESSING_20041101.1921-E32-103
EM133	DIGRESSING_20041101.1921-E37-104
EM134	DIGRESSING_20041101.1921-E32-105
EM135	DIGRESSING_20041101.1921-E7-106
EM142	DIGRESSING_20041101.1921-E14-107
EM138	DIGRESSING_20041101.1921-E37-108
EM139	DIGRESSING_20041101.1921-E38-109
EM140	DIGRESSING_20041101.1921-E39-110
EM136	DIGRESSING_20041101.1921-E32-111
EM137	DIGRESSING_20041101.1921-E32-112
EM144	DIGRESSING_20041101.1921-E12-113
EM143	DIGRESSING_20041101.1921-E12-114
EM145	DIGRESSING_20041101.1921-E12-115
EM146	DIGRESSING_20041101.1921-E5-116
EM147	DIGRESSING_20041101.1921-E5-117
EM148	DIGRESSING_20041101.1921-E5-118
EM3	DIGRESSING_20041101.1921-E18-119
EM4	DIGRESSING_20041101.1921-E18-120
EM5	DIGRESSING_20041101.1921-E40-121
EM6	DIGRESSING_20041101.1921-E41-122
EM7	DIGRESSING_20041101.1921-E41-123
EM8	DIGRESSING_20041101.1921-E40-124
EM9	DIGRESSING_20041101.1921-E40-125
EM10	DIGRESSING_20041101.1921-E18-126
EM11	DIGRESSING_20041101.1921-E18-127
EM12	DIGRESSING_20041101.1921-E40-128
EM13	DIGRESSING_20041101.1921-E18-129
EM14	DIGRESSING_20041101.1921-E42-130
EM15	DIGRESSING_20041101.1921-E18-131
EM16	DIGRESSING_20041101.1921-E40-132
EM17	DIGRESSING_20041101.1921-E40-133
EM18	DIGRESSING_20041101.1921-E18-134
EM19	DIGRESSING_20041101.1921-E40-135
EM20	DIGRESSING_20041101.1921-E18-136
EM21	DIGRESSING_20041101.1921-E40-137
EM22	DIGRESSING_20041101.1921-E40-138
EM23	DIGRESSING_20041101.1921-E40-139
EM24	DIGRESSING_20041101.1921-E40-140
EM25	DIGRESSING_20041101.1921-E41-141
EM26	DIGRESSING_20041101.1921-E41-142
Q8	DIGRESSING_20041101.1921-T1
Q1	DIGRESSING_20041101.1921-T2
Q2	DIGRESSING_20041101.1921-T3
Q3	DIGRESSING_20041101.1921-T4
Q4	DIGRESSING_20041101.1921-T5
Q5	DIGRESSING_20041101.1921-T6
Q6	DIGRESSING_20041101.1921-T7
Q7	DIGRESSING_20041101.1921-T8
Q9	DIGRESSING_20041101.1921-T9
