CE9	DIGRESSING_20041109.1126-CE1
CE10	DIGRESSING_20041109.1126-CE2
CE11	DIGRESSING_20041109.1126-CE3
CE12	DIGRESSING_20041109.1126-CE4
CE13	DIGRESSING_20041109.1126-CE5
CE14	DIGRESSING_20041109.1126-CE6
CE15	DIGRESSING_20041109.1126-CE7
CE16	DIGRESSING_20041109.1126-CE8
CE17	DIGRESSING_20041109.1126-CE9
CE18	DIGRESSING_20041109.1126-CE10
CE19	DIGRESSING_20041109.1126-CE11
CE1	DIGRESSING_20041109.1126-CE12
CE2	DIGRESSING_20041109.1126-CE13
CE3	DIGRESSING_20041109.1126-CE14
CE4	DIGRESSING_20041109.1126-CE15
CE5	DIGRESSING_20041109.1126-CE16
CE6	DIGRESSING_20041109.1126-CE17
CE7	DIGRESSING_20041109.1126-CE18
CE8	DIGRESSING_20041109.1126-CE19
E10	DIGRESSING_20041109.1126-E1
E11	DIGRESSING_20041109.1126-E2
E12	DIGRESSING_20041109.1126-E3
E13	DIGRESSING_20041109.1126-E4
E14	DIGRESSING_20041109.1126-E5
E15	DIGRESSING_20041109.1126-E6
E16	DIGRESSING_20041109.1126-E7
E17	DIGRESSING_20041109.1126-E8
E18	DIGRESSING_20041109.1126-E9
E19	DIGRESSING_20041109.1126-E10
E20	DIGRESSING_20041109.1126-E11
E21	DIGRESSING_20041109.1126-E12
E1	DIGRESSING_20041109.1126-E13
E2	DIGRESSING_20041109.1126-E14
E4	DIGRESSING_20041109.1126-E15
E5	DIGRESSING_20041109.1126-E16
E6	DIGRESSING_20041109.1126-E17
E7	DIGRESSING_20041109.1126-E18
E8	DIGRESSING_20041109.1126-E19
E9	DIGRESSING_20041109.1126-E20
EM1	DIGRESSING_20041109.1126-E13-1
EM23	DIGRESSING_20041109.1126-E18-2
EM24	DIGRESSING_20041109.1126-E20-3
EM25	DIGRESSING_20041109.1126-E1-4
EM26	DIGRESSING_20041109.1126-E1-5
EM27	DIGRESSING_20041109.1126-E18-6
EM28	DIGRESSING_20041109.1126-E2-7
EM29	DIGRESSING_20041109.1126-E20-8
EM30	DIGRESSING_20041109.1126-E2-9
EM31	DIGRESSING_20041109.1126-E18-10
EM32	DIGRESSING_20041109.1126-E3-11
EM33	DIGRESSING_20041109.1126-E5-12
EM34	DIGRESSING_20041109.1126-E3-13
EM35	DIGRESSING_20041109.1126-E18-14
EM36	DIGRESSING_20041109.1126-E18-15
EM37	DIGRESSING_20041109.1126-E6-16
EM38	DIGRESSING_20041109.1126-E6-17
EM39	DIGRESSING_20041109.1126-E7-18
EM40	DIGRESSING_20041109.1126-E7-19
EM41	DIGRESSING_20041109.1126-E7-20
EM42	DIGRESSING_20041109.1126-E8-21
EM43	DIGRESSING_20041109.1126-E4-22
EM44	DIGRESSING_20041109.1126-E8-23
EM45	DIGRESSING_20041109.1126-E8-24
EM46	DIGRESSING_20041109.1126-E20-25
EM47	DIGRESSING_20041109.1126-E18-26
EM48	DIGRESSING_20041109.1126-E9-27
EM49	DIGRESSING_20041109.1126-E20-28
EM50	DIGRESSING_20041109.1126-E9-29
EM51	DIGRESSING_20041109.1126-E9-30
EM52	DIGRESSING_20041109.1126-E20-31
EM53	DIGRESSING_20041109.1126-E20-32
EM54	DIGRESSING_20041109.1126-E10-33
EM55	DIGRESSING_20041109.1126-E11-34
EM56	DIGRESSING_20041109.1126-E17-35
EM57	DIGRESSING_20041109.1126-E17-36
EM58	DIGRESSING_20041109.1126-E12-37
EM59	DIGRESSING_20041109.1126-E12-38
EM60	DIGRESSING_20041109.1126-E12-39
EM63	DIGRESSING_20041109.1126-E16-40
EM2	DIGRESSING_20041109.1126-E13-41
EM3	DIGRESSING_20041109.1126-E13-42
EM4	DIGRESSING_20041109.1126-E14-43
EM5	DIGRESSING_20041109.1126-E14-44
EM61	DIGRESSING_20041109.1126-E16-45
EM7	DIGRESSING_20041109.1126-E15-46
EM8	DIGRESSING_20041109.1126-E14-47
EM9	DIGRESSING_20041109.1126-E15-48
EM10	DIGRESSING_20041109.1126-E16-49
EM11	DIGRESSING_20041109.1126-E16-50
EM12	DIGRESSING_20041109.1126-E16-51
EM13	DIGRESSING_20041109.1126-E13-52
EM14	DIGRESSING_20041109.1126-E13-53
EM15	DIGRESSING_20041109.1126-E17-54
EM16	DIGRESSING_20041109.1126-E18-55
EM17	DIGRESSING_20041109.1126-E19-56
EM18	DIGRESSING_20041109.1126-E19-57
EM62	DIGRESSING_20041109.1126-E18-58
EM20	DIGRESSING_20041109.1126-E19-59
EM21	DIGRESSING_20041109.1126-E19-60
EM22	DIGRESSING_20041109.1126-E20-61
R1	DIGRESSING_20041109.1126-R1
R2	DIGRESSING_20041109.1126-R2
R3	DIGRESSING_20041109.1126-R3
RM1	DIGRESSING_20041109.1126-R1-1
RM2	DIGRESSING_20041109.1126-R2-1
RM3	DIGRESSING_20041109.1126-R3-1
V1	DIGRESSING_20041109.1126-EV1
V2	DIGRESSING_20041109.1126-EV2
V3	DIGRESSING_20041109.1126-EV3
V4	DIGRESSING_20041109.1126-EV4
VM1	DIGRESSING_20041109.1126-EV1-1
VM2	DIGRESSING_20041109.1126-EV2-1
VM4	DIGRESSING_20041109.1126-EV3-1
VM5	DIGRESSING_20041109.1126-EV4-1
Q2	DIGRESSING_20041109.1126-T1
Q3	DIGRESSING_20041109.1126-T2
Q4	DIGRESSING_20041109.1126-T3
Q5	DIGRESSING_20041109.1126-T4
