CE15	DIGRESSING_20050215.2204-CE1
CE16	DIGRESSING_20050215.2204-CE2
CE17	DIGRESSING_20050215.2204-CE3
CE18	DIGRESSING_20050215.2204-CE4
CE20	DIGRESSING_20050215.2204-CE5
CE21	DIGRESSING_20050215.2204-CE6
CE22	DIGRESSING_20050215.2204-CE7
CE23	DIGRESSING_20050215.2204-CE8
CE24	DIGRESSING_20050215.2204-CE9
CE25	DIGRESSING_20050215.2204-CE10
CE26	DIGRESSING_20050215.2204-CE11
CE27	DIGRESSING_20050215.2204-CE12
CE28	DIGRESSING_20050215.2204-CE13
CE29	DIGRESSING_20050215.2204-CE14
CE30	DIGRESSING_20050215.2204-CE15
CE31	DIGRESSING_20050215.2204-CE16
CE37	DIGRESSING_20050215.2204-CE17
CE32	DIGRESSING_20050215.2204-CE18
CE33	DIGRESSING_20050215.2204-CE19
CE34	DIGRESSING_20050215.2204-CE20
CE35	DIGRESSING_20050215.2204-CE21
CE36	DIGRESSING_20050215.2204-CE22
CE1	DIGRESSING_20050215.2204-CE23
CE2	DIGRESSING_20050215.2204-CE24
CE3	DIGRESSING_20050215.2204-CE25
CE4	DIGRESSING_20050215.2204-CE26
CE5	DIGRESSING_20050215.2204-CE27
CE6	DIGRESSING_20050215.2204-CE28
CE7	DIGRESSING_20050215.2204-CE29
CE8	DIGRESSING_20050215.2204-CE30
CE9	DIGRESSING_20050215.2204-CE31
CE10	DIGRESSING_20050215.2204-CE32
CE11	DIGRESSING_20050215.2204-CE33
CE12	DIGRESSING_20050215.2204-CE34
CE13	DIGRESSING_20050215.2204-CE35
CE14	DIGRESSING_20050215.2204-CE36
E15	DIGRESSING_20050215.2204-E1
E16	DIGRESSING_20050215.2204-E2
E17	DIGRESSING_20050215.2204-E3
E18	DIGRESSING_20050215.2204-E4
E20	DIGRESSING_20050215.2204-E5
E21	DIGRESSING_20050215.2204-E6
E22	DIGRESSING_20050215.2204-E7
E23	DIGRESSING_20050215.2204-E8
E24	DIGRESSING_20050215.2204-E9
E25	DIGRESSING_20050215.2204-E10
E26	DIGRESSING_20050215.2204-E11
E27	DIGRESSING_20050215.2204-E12
E28	DIGRESSING_20050215.2204-E13
E29	DIGRESSING_20050215.2204-E14
E42	DIGRESSING_20050215.2204-E15
E30	DIGRESSING_20050215.2204-E16
E31	DIGRESSING_20050215.2204-E17
E32	DIGRESSING_20050215.2204-E18
E33	DIGRESSING_20050215.2204-E19
E35	DIGRESSING_20050215.2204-E20
E36	DIGRESSING_20050215.2204-E21
E37	DIGRESSING_20050215.2204-E22
E1	DIGRESSING_20050215.2204-E23
E38	DIGRESSING_20050215.2204-E24
E40	DIGRESSING_20050215.2204-E25
E41	DIGRESSING_20050215.2204-E26
E2	DIGRESSING_20050215.2204-E27
E3	DIGRESSING_20050215.2204-E28
E4	DIGRESSING_20050215.2204-E29
E5	DIGRESSING_20050215.2204-E30
E6	DIGRESSING_20050215.2204-E31
E7	DIGRESSING_20050215.2204-E32
E8	DIGRESSING_20050215.2204-E33
E9	DIGRESSING_20050215.2204-E34
E10	DIGRESSING_20050215.2204-E35
E11	DIGRESSING_20050215.2204-E36
E12	DIGRESSING_20050215.2204-E37
E13	DIGRESSING_20050215.2204-E38
E14	DIGRESSING_20050215.2204-E39
EM1	DIGRESSING_20050215.2204-E23-1
EM17	DIGRESSING_20050215.2204-E2-2
EM18	DIGRESSING_20050215.2204-E3-3
EM19	DIGRESSING_20050215.2204-E39-4
EM20	DIGRESSING_20050215.2204-E4-5
EM21	DIGRESSING_20050215.2204-E4-6
EM22	DIGRESSING_20050215.2204-E39-7
EM63	DIGRESSING_20050215.2204-E15-8
EM24	DIGRESSING_20050215.2204-E5-9
EM25	DIGRESSING_20050215.2204-E6-10
EM26	DIGRESSING_20050215.2204-E7-11
