CE7	DIGRESSING_20050201.1820-CE1
CE8	DIGRESSING_20050201.1820-CE2
CE9	DIGRESSING_20050201.1820-CE3
CE10	DIGRESSING_20050201.1820-CE4
CE11	DIGRESSING_20050201.1820-CE5
CE12	DIGRESSING_20050201.1820-CE6
CE13	DIGRESSING_20050201.1820-CE7
CE14	DIGRESSING_20050201.1820-CE8
CE15	DIGRESSING_20050201.1820-CE9
CE16	DIGRESSING_20050201.1820-CE10
CE17	DIGRESSING_20050201.1820-CE11
CE18	DIGRESSING_20050201.1820-CE12
CE19	DIGRESSING_20050201.1820-CE13
CE20	DIGRESSING_20050201.1820-CE14
CE21	DIGRESSING_20050201.1820-CE15
CE22	DIGRESSING_20050201.1820-CE16
CE23	DIGRESSING_20050201.1820-CE17
CE24	DIGRESSING_20050201.1820-CE18
CE25	DIGRESSING_20050201.1820-CE19
CE26	DIGRESSING_20050201.1820-CE20
CE27	DIGRESSING_20050201.1820-CE21
CE28	DIGRESSING_20050201.1820-CE22
CE29	DIGRESSING_20050201.1820-CE23
CE30	DIGRESSING_20050201.1820-CE24
CE31	DIGRESSING_20050201.1820-CE25
CE1	DIGRESSING_20050201.1820-CE26
CE32	DIGRESSING_20050201.1820-CE27
CE33	DIGRESSING_20050201.1820-CE28
CE34	DIGRESSING_20050201.1820-CE29
CE35	DIGRESSING_20050201.1820-CE30
CE36	DIGRESSING_20050201.1820-CE31
CE37	DIGRESSING_20050201.1820-CE32
CE38	DIGRESSING_20050201.1820-CE33
CE2	DIGRESSING_20050201.1820-CE34
CE3	DIGRESSING_20050201.1820-CE35
CE4	DIGRESSING_20050201.1820-CE36
CE5	DIGRESSING_20050201.1820-CE37
CE6	DIGRESSING_20050201.1820-CE38
E10	DIGRESSING_20050201.1820-E1
E11	DIGRESSING_20050201.1820-E2
E12	DIGRESSING_20050201.1820-E3
E13	DIGRESSING_20050201.1820-E4
E14	DIGRESSING_20050201.1820-E5
E15	DIGRESSING_20050201.1820-E6
E16	DIGRESSING_20050201.1820-E7
E17	DIGRESSING_20050201.1820-E8
E18	DIGRESSING_20050201.1820-E9
E19	DIGRESSING_20050201.1820-E10
E20	DIGRESSING_20050201.1820-E11
E21	DIGRESSING_20050201.1820-E12
E22	DIGRESSING_20050201.1820-E13
E23	DIGRESSING_20050201.1820-E14
E24	DIGRESSING_20050201.1820-E15
E1	DIGRESSING_20050201.1820-E16
E25	DIGRESSING_20050201.1820-E17
E26	DIGRESSING_20050201.1820-E18
E27	DIGRESSING_20050201.1820-E19
