CE5	fsh_29526-CE1
CE7	fsh_29526-CE2
CE9	fsh_29526-CE3
CE10	fsh_29526-CE4
CE25	fsh_29526-CE5
CE11	fsh_29526-CE6
CE12	fsh_29526-CE7
CE13	fsh_29526-CE8
CE28	fsh_29526-CE9
CE14	fsh_29526-CE10
CE15	fsh_29526-CE11
CE16	fsh_29526-CE12
CE17	fsh_29526-CE13
CE18	fsh_29526-CE14
CE19	fsh_29526-CE15
CE20	fsh_29526-CE16
CE21	fsh_29526-CE17
CE22	fsh_29526-CE18
CE23	fsh_29526-CE19
CE24	fsh_29526-CE20
CE26	fsh_29526-CE21
CE29	fsh_29526-CE22
CE30	fsh_29526-CE23
CE6	fsh_29526-CE24
CE8	fsh_29526-CE25
CE1	fsh_29526-CE26
CE2	fsh_29526-CE27
CE3	fsh_29526-CE28
CE4	fsh_29526-CE29
CE27	fsh_29526-CE30
E17	fsh_29526-E1
E18	fsh_29526-E2
E19	fsh_29526-E3
E20	fsh_29526-E4
E52	fsh_29526-E5
E21	fsh_29526-E6
E22	fsh_29526-E7
E23	fsh_29526-E8
E45	fsh_29526-E9
E25	fsh_29526-E10
E27	fsh_29526-E11
E28	fsh_29526-E12
E56	fsh_29526-E13
E57	fsh_29526-E14
E58	fsh_29526-E15
E59	fsh_29526-E16
E33	fsh_29526-E17
E34	fsh_29526-E18
E35	fsh_29526-E19
E36	fsh_29526-E20
E37	fsh_29526-E21
E38	fsh_29526-E22
E39	fsh_29526-E23
E41	fsh_29526-E24
E42	fsh_29526-E25
E47	fsh_29526-E26
E48	fsh_29526-E27
E4	fsh_29526-E28
E5	fsh_29526-E29
E6	fsh_29526-E30
E7	fsh_29526-E31
E8	fsh_29526-E32
E9	fsh_29526-E33
E10	fsh_29526-E34
E11	fsh_29526-E35
E12	fsh_29526-E36
E44	fsh_29526-E37
E15	fsh_29526-E38
E16	fsh_29526-E39
EM132	fsh_29526-E29-1
EM8	fsh_29526-E36-2
EM176	fsh_29526-E28-3
EM13	fsh_29526-E1-4
EM15	fsh_29526-E28-5
EM177	fsh_29526-E28-6
