CE15	fsh_29097-CE1
CE16	fsh_29097-CE2
CE17	fsh_29097-CE3
CE19	fsh_29097-CE4
CE18	fsh_29097-CE5
CE4	fsh_29097-CE6
CE3	fsh_29097-CE7
CE22	fsh_29097-CE8
CE23	fsh_29097-CE9
CE24	fsh_29097-CE10
CE1	fsh_29097-CE11
CE6	fsh_29097-CE12
CE5	fsh_29097-CE13
CE21	fsh_29097-CE14
CE2	fsh_29097-CE15
CE25	fsh_29097-CE16
CE27	fsh_29097-CE17
CE28	fsh_29097-CE18
CE29	fsh_29097-CE19
CE30	fsh_29097-CE20
CE32	fsh_29097-CE21
CE33	fsh_29097-CE22
CE34	fsh_29097-CE23
CE35	fsh_29097-CE24
CE36	fsh_29097-CE25
CE7	fsh_29097-CE26
CE37	fsh_29097-CE27
CE38	fsh_29097-CE28
CE39	fsh_29097-CE29
CE31	fsh_29097-CE30
CE26	fsh_29097-CE31
CE8	fsh_29097-CE32
CE9	fsh_29097-CE33
CE10	fsh_29097-CE34
CE11	fsh_29097-CE35
CE12	fsh_29097-CE36
CE13	fsh_29097-CE37
CE14	fsh_29097-CE38
E11	fsh_29097-E1
E13	fsh_29097-E2
E14	fsh_29097-E3
E86	fsh_29097-E4
E16	fsh_29097-E5
E23	fsh_29097-E6
E76	fsh_29097-E7
E1	fsh_29097-E8
E77	fsh_29097-E9
E78	fsh_29097-E10
E26	fsh_29097-E11
E27	fsh_29097-E12
E28	fsh_29097-E13
E80	fsh_29097-E14
E82	fsh_29097-E15
E30	fsh_29097-E16
E31	fsh_29097-E17
E32	fsh_29097-E18
E84	fsh_29097-E19
E33	fsh_29097-E20
E34	fsh_29097-E21
E35	fsh_29097-E22
E37	fsh_29097-E23
E38	fsh_29097-E24
E40	fsh_29097-E25
E42	fsh_29097-E26
E44	fsh_29097-E27
E2	fsh_29097-E28
E45	fsh_29097-E29
E46	fsh_29097-E30
E47	fsh_29097-E31
E49	fsh_29097-E32
E51	fsh_29097-E33
E52	fsh_29097-E34
E54	fsh_29097-E35
E56	fsh_29097-E36
E57	fsh_29097-E37
E62	fsh_29097-E38
E63	fsh_29097-E39
E66	fsh_29097-E40
E3	fsh_29097-E41
E4	fsh_29097-E42
E5	fsh_29097-E43
E6	fsh_29097-E44
E7	fsh_29097-E45
E8	fsh_29097-E46
E1	fsh_29097-E47
E10	fsh_29097-E48
EM1	fsh_29097-E8-1
EM19	fsh_29097-E1-2
EM55	fsh_29097-E17-3
EM21	fsh_29097-E2-4
EM22	fsh_29097-E3-5
EM47	fsh_29097-E4-6
EM23	fsh_29097-E8-7
EM24	fsh_29097-E2-8
EM25	fsh_29097-E2-9
EM26	fsh_29097-E2-10
EM27	fsh_29097-E2-11
EM28	fsh_29097-E2-12
EM29	fsh_29097-E5-13
EM30	fsh_29097-E2-14
EM31	fsh_29097-E5-15
EM32	fsh_29097-E42-16
EM33	fsh_29097-E2-17
EM34	fsh_29097-E42-18
EM49	fsh_29097-E47-19
