CE8	fsh_29105-CE1
CE9	fsh_29105-CE2
CE12	fsh_29105-CE3
CE11	fsh_29105-CE4
CE13	fsh_29105-CE5
CE14	fsh_29105-CE6
CE16	fsh_29105-CE7
CE1	fsh_29105-CE8
CE17	fsh_29105-CE9
CE6	fsh_29105-CE10
CE18	fsh_29105-CE11
CE19	fsh_29105-CE12
CE20	fsh_29105-CE13
CE21	fsh_29105-CE14
CE22	fsh_29105-CE15
CE23	fsh_29105-CE16
CE24	fsh_29105-CE17
CE28	fsh_29105-CE18
CE26	fsh_29105-CE19
CE27	fsh_29105-CE20
CE29	fsh_29105-CE21
CE30	fsh_29105-CE22
CE31	fsh_29105-CE23
CE32	fsh_29105-CE24
CE33	fsh_29105-CE25
CE2	fsh_29105-CE26
CE34	fsh_29105-CE27
CE35	fsh_29105-CE28
CE36	fsh_29105-CE29
CE37	fsh_29105-CE30
CE38	fsh_29105-CE31
CE39	fsh_29105-CE32
CE40	fsh_29105-CE33
CE15	fsh_29105-CE34
CE42	fsh_29105-CE35
CE43	fsh_29105-CE36
CE45	fsh_29105-CE37
CE46	fsh_29105-CE38
CE47	fsh_29105-CE39
CE48	fsh_29105-CE40
CE25	fsh_29105-CE41
CE3	fsh_29105-CE42
CE4	fsh_29105-CE43
CE5	fsh_29105-CE44
CE44	fsh_29105-CE45
CE7	fsh_29105-CE46
CE10	fsh_29105-CE47
CE41	fsh_29105-CE48
E18	fsh_29105-E1
E19	fsh_29105-E2
E20	fsh_29105-E3
E1	fsh_29105-E4
E21	fsh_29105-E5
E22	fsh_29105-E6
E23	fsh_29105-E7
E87	fsh_29105-E8
E24	fsh_29105-E9
E25	fsh_29105-E10
E26	fsh_29105-E11
E27	fsh_29105-E12
E90	fsh_29105-E13
E29	fsh_29105-E14
E30	fsh_29105-E15
E31	fsh_29105-E16
E34	fsh_29105-E17
E35	fsh_29105-E18
E36	fsh_29105-E19
E37	fsh_29105-E20
E38	fsh_29105-E21
E39	fsh_29105-E22
E40	fsh_29105-E23
E41	fsh_29105-E24
E93	fsh_29105-E25
E45	fsh_29105-E26
