CE9	CNN_ENG_20030512_190454.7-CE1
CE10	CNN_ENG_20030512_190454.7-CE2
CE11	CNN_ENG_20030512_190454.7-CE3
CE8	CNN_ENG_20030512_190454.7-CE4
CE1	CNN_ENG_20030512_190454.7-CE5
CE2	CNN_ENG_20030512_190454.7-CE6
CE12	CNN_ENG_20030512_190454.7-CE7
CE4	CNN_ENG_20030512_190454.7-CE8
CE3	CNN_ENG_20030512_190454.7-CE9
CE5	CNN_ENG_20030512_190454.7-CE10
CE6	CNN_ENG_20030512_190454.7-CE11
CE7	CNN_ENG_20030512_190454.7-CE12
E10	CNN_ENG_20030512_190454.7-E1
E11	CNN_ENG_20030512_190454.7-E2
E15	CNN_ENG_20030512_190454.7-E3
E17	CNN_ENG_20030512_190454.7-E4
E1	CNN_ENG_20030512_190454.7-E5
E2	CNN_ENG_20030512_190454.7-E6
E3	CNN_ENG_20030512_190454.7-E7
E5	CNN_ENG_20030512_190454.7-E8
E18	CNN_ENG_20030512_190454.7-E9
E6	CNN_ENG_20030512_190454.7-E10
E7	CNN_ENG_20030512_190454.7-E11
E8	CNN_ENG_20030512_190454.7-E12
E19	CNN_ENG_20030512_190454.7-E13
EM17	CNN_ENG_20030512_190454.7-E1-1
EM18	CNN_ENG_20030512_190454.7-E8-2
EM19	CNN_ENG_20030512_190454.7-E2-3
EM20	CNN_ENG_20030512_190454.7-E3-4
EM21	CNN_ENG_20030512_190454.7-E7-5
EM16	CNN_ENG_20030512_190454.7-E4-6
EM1	CNN_ENG_20030512_190454.7-E5-7
EM2	CNN_ENG_20030512_190454.7-E6-8
EM3	CNN_ENG_20030512_190454.7-E9-9
EM4	CNN_ENG_20030512_190454.7-E8-10
EM5	CNN_ENG_20030512_190454.7-E5-11
EM6	CNN_ENG_20030512_190454.7-E5-12
EM7	CNN_ENG_20030512_190454.7-E5-13
EM9	CNN_ENG_20030512_190454.7-E5-14
EM11	CNN_ENG_20030512_190454.7-E5-15
EM10	CNN_ENG_20030512_190454.7-E10-16
EM12	CNN_ENG_20030512_190454.7-E11-17
EM13	CNN_ENG_20030512_190454.7-E5-18
EM15	CNN_ENG_20030512_190454.7-E5-19
EM14	CNN_ENG_20030512_190454.7-E12-20
EM8	CNN_ENG_20030512_190454.7-E13-21
R1	CNN_ENG_20030512_190454.7-R1
R2	CNN_ENG_20030512_190454.7-R2
R4	CNN_ENG_20030512_190454.7-R3
R5	CNN_ENG_20030512_190454.7-R4
R7	CNN_ENG_20030512_190454.7-R5
R8	CNN_ENG_20030512_190454.7-R6
R6	CNN_ENG_20030512_190454.7-R7
RM1	CNN_ENG_20030512_190454.7-R1-1
RM2	CNN_ENG_20030512_190454.7-R2-1
RM4	CNN_ENG_20030512_190454.7-R3-1
RM6	CNN_ENG_20030512_190454.7-R4-1
RM7	CNN_ENG_20030512_190454.7-R5-1
RM8	CNN_ENG_20030512_190454.7-R6-1
RM5	CNN_ENG_20030512_190454.7-R7-1
V1	CNN_ENG_20030512_190454.7-EV1
VM1	CNN_ENG_20030512_190454.7-EV1-1
Q1	CNN_ENG_20030512_190454.7-T1
Q2	CNN_ENG_20030512_190454.7-T2
Q3	CNN_ENG_20030512_190454.7-T3
Q4	CNN_ENG_20030512_190454.7-T4
