CE10	CNN_ENG_20030418_163834.14-CE1
CE14	CNN_ENG_20030418_163834.14-CE2
CE15	CNN_ENG_20030418_163834.14-CE3
CE16	CNN_ENG_20030418_163834.14-CE4
CE1	CNN_ENG_20030418_163834.14-CE5
CE18	CNN_ENG_20030418_163834.14-CE6
CE19	CNN_ENG_20030418_163834.14-CE7
CE20	CNN_ENG_20030418_163834.14-CE8
CE4	CNN_ENG_20030418_163834.14-CE9
CE13	CNN_ENG_20030418_163834.14-CE10
CE12	CNN_ENG_20030418_163834.14-CE11
CE17	CNN_ENG_20030418_163834.14-CE12
CE2	CNN_ENG_20030418_163834.14-CE13
CE3	CNN_ENG_20030418_163834.14-CE14
CE5	CNN_ENG_20030418_163834.14-CE15
CE6	CNN_ENG_20030418_163834.14-CE16
CE11	CNN_ENG_20030418_163834.14-CE17
CE7	CNN_ENG_20030418_163834.14-CE18
CE8	CNN_ENG_20030418_163834.14-CE19
CE9	CNN_ENG_20030418_163834.14-CE20
E43	CNN_ENG_20030418_163834.14-E1
E19	CNN_ENG_20030418_163834.14-E2
E20	CNN_ENG_20030418_163834.14-E3
E22	CNN_ENG_20030418_163834.14-E4
E24	CNN_ENG_20030418_163834.14-E5
E25	CNN_ENG_20030418_163834.14-E6
E26	CNN_ENG_20030418_163834.14-E7
E27	CNN_ENG_20030418_163834.14-E8
E30	CNN_ENG_20030418_163834.14-E9
E31	CNN_ENG_20030418_163834.14-E10
E33	CNN_ENG_20030418_163834.14-E11
E34	CNN_ENG_20030418_163834.14-E12
E35	CNN_ENG_20030418_163834.14-E13
E36	CNN_ENG_20030418_163834.14-E14
E37	CNN_ENG_20030418_163834.14-E15
E38	CNN_ENG_20030418_163834.14-E16
E1	CNN_ENG_20030418_163834.14-E17
E2	CNN_ENG_20030418_163834.14-E18
E6	CNN_ENG_20030418_163834.14-E19
E7	CNN_ENG_20030418_163834.14-E20
E9	CNN_ENG_20030418_163834.14-E21
E41	CNN_ENG_20030418_163834.14-E22
E42	CNN_ENG_20030418_163834.14-E23
E13	CNN_ENG_20030418_163834.14-E24
E14	CNN_ENG_20030418_163834.14-E25
E15	CNN_ENG_20030418_163834.14-E26
E16	CNN_ENG_20030418_163834.14-E27
EM1	CNN_ENG_20030418_163834.14-E17-1
EM15	CNN_ENG_20030418_163834.14-E18-2
