CE13	CNN_ENG_20030624_140104.22-CE1
CE12	CNN_ENG_20030624_140104.22-CE2
CE14	CNN_ENG_20030624_140104.22-CE3
CE7	CNN_ENG_20030624_140104.22-CE4
CE10	CNN_ENG_20030624_140104.22-CE5
CE2	CNN_ENG_20030624_140104.22-CE6
CE3	CNN_ENG_20030624_140104.22-CE7
CE4	CNN_ENG_20030624_140104.22-CE8
CE5	CNN_ENG_20030624_140104.22-CE9
CE6	CNN_ENG_20030624_140104.22-CE10
CE1	CNN_ENG_20030624_140104.22-CE11
CE15	CNN_ENG_20030624_140104.22-CE12
CE16	CNN_ENG_20030624_140104.22-CE13
CE8	CNN_ENG_20030624_140104.22-CE14
CE9	CNN_ENG_20030624_140104.22-CE15
CE11	CNN_ENG_20030624_140104.22-CE16
E13	CNN_ENG_20030624_140104.22-E1
E14	CNN_ENG_20030624_140104.22-E2
E15	CNN_ENG_20030624_140104.22-E3
E17	CNN_ENG_20030624_140104.22-E4
E18	CNN_ENG_20030624_140104.22-E5
E21	CNN_ENG_20030624_140104.22-E6
E1	CNN_ENG_20030624_140104.22-E7
E2	CNN_ENG_20030624_140104.22-E8
E3	CNN_ENG_20030624_140104.22-E9
E4	CNN_ENG_20030624_140104.22-E10
E22	CNN_ENG_20030624_140104.22-E11
E6	CNN_ENG_20030624_140104.22-E12
E23	CNN_ENG_20030624_140104.22-E13
E9	CNN_ENG_20030624_140104.22-E14
E11	CNN_ENG_20030624_140104.22-E15
E12	CNN_ENG_20030624_140104.22-E16
EM21	CNN_ENG_20030624_140104.22-E1-1
EM19	CNN_ENG_20030624_140104.22-E1-2
EM18	CNN_ENG_20030624_140104.22-E2-3
EM22	CNN_ENG_20030624_140104.22-E3-4
EM8	CNN_ENG_20030624_140104.22-E4-5
EM14	CNN_ENG_20030624_140104.22-E5-6
EM17	CNN_ENG_20030624_140104.22-E16-7
EM5	CNN_ENG_20030624_140104.22-E8-8
EM11	CNN_ENG_20030624_140104.22-E8-9
EM10	CNN_ENG_20030624_140104.22-E6-10
EM23	CNN_ENG_20030624_140104.22-E11-11
EM1	CNN_ENG_20030624_140104.22-E7-12
EM2	CNN_ENG_20030624_140104.22-E8-13
EM3	CNN_ENG_20030624_140104.22-E8-14
EM4	CNN_ENG_20030624_140104.22-E8-15
EM6	CNN_ENG_20030624_140104.22-E9-16
EM7	CNN_ENG_20030624_140104.22-E10-17
EM9	CNN_ENG_20030624_140104.22-E12-18
EM24	CNN_ENG_20030624_140104.22-E13-19
EM12	CNN_ENG_20030624_140104.22-E14-20
EM13	CNN_ENG_20030624_140104.22-E15-21
EM15	CNN_ENG_20030624_140104.22-E16-22
EM16	CNN_ENG_20030624_140104.22-E7-23
EM20	CNN_ENG_20030624_140104.22-E1-24
R1	CNN_ENG_20030624_140104.22-R1
RM1	CNN_ENG_20030624_140104.22-R1-1
Q4	CNN_ENG_20030624_140104.22-T1
Q3	CNN_ENG_20030624_140104.22-T2
Q1	CNN_ENG_20030624_140104.22-T3
Q2	CNN_ENG_20030624_140104.22-V1
Q6	CNN_ENG_20030624_140104.22-T4
Q5	CNN_ENG_20030624_140104.22-T5
QM2	CNN_ENG_20030624_140104.22-V1-1
