CE2	CNN_ENG_20030630_085848.18-CE1
CE3	CNN_ENG_20030630_085848.18-CE2
CE4	CNN_ENG_20030630_085848.18-CE3
CE5	CNN_ENG_20030630_085848.18-CE4
CE6	CNN_ENG_20030630_085848.18-CE5
CE7	CNN_ENG_20030630_085848.18-CE6
CE8	CNN_ENG_20030630_085848.18-CE7
CE1	CNN_ENG_20030630_085848.18-CE8
E1	CNN_ENG_20030630_085848.18-E1
E2	CNN_ENG_20030630_085848.18-E2
E3	CNN_ENG_20030630_085848.18-E3
E4	CNN_ENG_20030630_085848.18-E4
E6	CNN_ENG_20030630_085848.18-E5
E7	CNN_ENG_20030630_085848.18-E6
E8	CNN_ENG_20030630_085848.18-E7
E11	CNN_ENG_20030630_085848.18-E8
EM1	CNN_ENG_20030630_085848.18-E1-1
EM2	CNN_ENG_20030630_085848.18-E2-2
EM3	CNN_ENG_20030630_085848.18-E2-3
EM4	CNN_ENG_20030630_085848.18-E3-4
EM5	CNN_ENG_20030630_085848.18-E4-5
EM7	CNN_ENG_20030630_085848.18-E5-6
EM8	CNN_ENG_20030630_085848.18-E6-7
EM9	CNN_ENG_20030630_085848.18-E7-8
EM6	CNN_ENG_20030630_085848.18-E8-9
R1	CNN_ENG_20030630_085848.18-R1
RM1	CNN_ENG_20030630_085848.18-R1-1
V1	CNN_ENG_20030630_085848.18-EV1
V2	CNN_ENG_20030630_085848.18-EV2
VM1	CNN_ENG_20030630_085848.18-EV1-1
VM2	CNN_ENG_20030630_085848.18-EV2-1
Q1	CNN_ENG_20030630_085848.18-T1
Q2	CNN_ENG_20030630_085848.18-T2
Q3	CNN_ENG_20030630_085848.18-V1
Q4	CNN_ENG_20030630_085848.18-T3
QM3	CNN_ENG_20030630_085848.18-V1-1
