CE12	CNN_ENG_20030331_193655.14-CE1
CE21	CNN_ENG_20030331_193655.14-CE2
CE14	CNN_ENG_20030331_193655.14-CE3
CE15	CNN_ENG_20030331_193655.14-CE4
CE16	CNN_ENG_20030331_193655.14-CE5
CE17	CNN_ENG_20030331_193655.14-CE6
CE18	CNN_ENG_20030331_193655.14-CE7
CE19	CNN_ENG_20030331_193655.14-CE8
CE22	CNN_ENG_20030331_193655.14-CE9
CE23	CNN_ENG_20030331_193655.14-CE10
CE24	CNN_ENG_20030331_193655.14-CE11
CE25	CNN_ENG_20030331_193655.14-CE12
CE26	CNN_ENG_20030331_193655.14-CE13
CE3	CNN_ENG_20030331_193655.14-CE14
CE27	CNN_ENG_20030331_193655.14-CE15
CE1	CNN_ENG_20030331_193655.14-CE16
CE28	CNN_ENG_20030331_193655.14-CE17
CE20	CNN_ENG_20030331_193655.14-CE18
CE13	CNN_ENG_20030331_193655.14-CE19
CE4	CNN_ENG_20030331_193655.14-CE20
CE5	CNN_ENG_20030331_193655.14-CE21
CE6	CNN_ENG_20030331_193655.14-CE22
CE2	CNN_ENG_20030331_193655.14-CE23
CE7	CNN_ENG_20030331_193655.14-CE24
CE8	CNN_ENG_20030331_193655.14-CE25
CE9	CNN_ENG_20030331_193655.14-CE26
CE10	CNN_ENG_20030331_193655.14-CE27
CE11	CNN_ENG_20030331_193655.14-CE28
E12	CNN_ENG_20030331_193655.14-E1
E43	CNN_ENG_20030331_193655.14-E2
E13	CNN_ENG_20030331_193655.14-E3
E14	CNN_ENG_20030331_193655.14-E4
E15	CNN_ENG_20030331_193655.14-E5
E16	CNN_ENG_20030331_193655.14-E6
E17	CNN_ENG_20030331_193655.14-E7
E18	CNN_ENG_20030331_193655.14-E8
E19	CNN_ENG_20030331_193655.14-E9
E20	CNN_ENG_20030331_193655.14-E10
E21	CNN_ENG_20030331_193655.14-E11
E22	CNN_ENG_20030331_193655.14-E12
E23	CNN_ENG_20030331_193655.14-E13
E24	CNN_ENG_20030331_193655.14-E14
E25	CNN_ENG_20030331_193655.14-E15
E1	CNN_ENG_20030331_193655.14-E16
E26	CNN_ENG_20030331_193655.14-E17
E27	CNN_ENG_20030331_193655.14-E18
E28	CNN_ENG_20030331_193655.14-E19
E29	CNN_ENG_20030331_193655.14-E20
E30	CNN_ENG_20030331_193655.14-E21
E31	CNN_ENG_20030331_193655.14-E22
E32	CNN_ENG_20030331_193655.14-E23
E33	CNN_ENG_20030331_193655.14-E24
E34	CNN_ENG_20030331_193655.14-E25
E35	CNN_ENG_20030331_193655.14-E26
E36	CNN_ENG_20030331_193655.14-E27
E38	CNN_ENG_20030331_193655.14-E28
E39	CNN_ENG_20030331_193655.14-E29
E41	CNN_ENG_20030331_193655.14-E30
E42	CNN_ENG_20030331_193655.14-E31
E2	CNN_ENG_20030331_193655.14-E32
E3	CNN_ENG_20030331_193655.14-E33
E4	CNN_ENG_20030331_193655.14-E34
E6	CNN_ENG_20030331_193655.14-E35
E7	CNN_ENG_20030331_193655.14-E36
E8	CNN_ENG_20030331_193655.14-E37
E9	CNN_ENG_20030331_193655.14-E38
E10	CNN_ENG_20030331_193655.14-E39
E11	CNN_ENG_20030331_193655.14-E40
EM1	CNN_ENG_20030331_193655.14-E16-1
EM19	CNN_ENG_20030331_193655.14-E32-2
EM20	CNN_ENG_20030331_193655.14-E1-3
EM21	CNN_ENG_20030331_193655.14-E32-4
EM23	CNN_ENG_20030331_193655.14-E32-5
EM24	CNN_ENG_20030331_193655.14-E32-6
EM26	CNN_ENG_20030331_193655.14-E32-7
EM25	CNN_ENG_20030331_193655.14-E1-8
EM27	CNN_ENG_20030331_193655.14-E3-9
EM28	CNN_ENG_20030331_193655.14-E3-10
EM29	CNN_ENG_20030331_193655.14-E4-11
EM30	CNN_ENG_20030331_193655.14-E32-12
EM31	CNN_ENG_20030331_193655.14-E5-13
EM32	CNN_ENG_20030331_193655.14-E1-14
EM33	CNN_ENG_20030331_193655.14-E1-15
EM34	CNN_ENG_20030331_193655.14-E32-16
EM35	CNN_ENG_20030331_193655.14-E34-17
EM36	CNN_ENG_20030331_193655.14-E32-18
EM37	CNN_ENG_20030331_193655.14-E33-19
EM38	CNN_ENG_20030331_193655.14-E32-20
EM39	CNN_ENG_20030331_193655.14-E32-21
EM40	CNN_ENG_20030331_193655.14-E16-22
EM41	CNN_ENG_20030331_193655.14-E6-23
EM42	CNN_ENG_20030331_193655.14-E6-24
EM43	CNN_ENG_20030331_193655.14-E33-25
EM44	CNN_ENG_20030331_193655.14-E3-26
EM45	CNN_ENG_20030331_193655.14-E6-27
EM46	CNN_ENG_20030331_193655.14-E7-28
EM47	CNN_ENG_20030331_193655.14-E6-29
EM48	CNN_ENG_20030331_193655.14-E8-30
EM49	CNN_ENG_20030331_193655.14-E9-31
EM50	CNN_ENG_20030331_193655.14-E16-32
EM51	CNN_ENG_20030331_193655.14-E5-33
EM52	CNN_ENG_20030331_193655.14-E6-34
EM53	CNN_ENG_20030331_193655.14-E10-35
EM54	CNN_ENG_20030331_193655.14-E11-36
EM55	CNN_ENG_20030331_193655.14-E6-37
EM56	CNN_ENG_20030331_193655.14-E3-38
EM57	CNN_ENG_20030331_193655.14-E6-39
EM58	CNN_ENG_20030331_193655.14-E6-40
EM59	CNN_ENG_20030331_193655.14-E12-41
EM60	CNN_ENG_20030331_193655.14-E13-42
EM61	CNN_ENG_20030331_193655.14-E14-43
EM63	CNN_ENG_20030331_193655.14-E6-44
EM65	CNN_ENG_20030331_193655.14-E15-45
EM67	CNN_ENG_20030331_193655.14-E6-46
EM68	CNN_ENG_20030331_193655.14-E12-47
EM69	CNN_ENG_20030331_193655.14-E6-48
EM70	CNN_ENG_20030331_193655.14-E6-49
EM71	CNN_ENG_20030331_193655.14-E17-50
EM72	CNN_ENG_20030331_193655.14-E17-51
EM73	CNN_ENG_20030331_193655.14-E6-52
