CE14	CNN_ENG_20030621_115841.16-CE1
CE15	CNN_ENG_20030621_115841.16-CE2
CE16	CNN_ENG_20030621_115841.16-CE3
CE13	CNN_ENG_20030621_115841.16-CE4
CE17	CNN_ENG_20030621_115841.16-CE5
CE18	CNN_ENG_20030621_115841.16-CE6
CE20	CNN_ENG_20030621_115841.16-CE7
CE19	CNN_ENG_20030621_115841.16-CE8
CE21	CNN_ENG_20030621_115841.16-CE9
CE12	CNN_ENG_20030621_115841.16-CE10
CE2	CNN_ENG_20030621_115841.16-CE11
CE22	CNN_ENG_20030621_115841.16-CE12
CE23	CNN_ENG_20030621_115841.16-CE13
CE24	CNN_ENG_20030621_115841.16-CE14
CE25	CNN_ENG_20030621_115841.16-CE15
CE26	CNN_ENG_20030621_115841.16-CE16
CE3	CNN_ENG_20030621_115841.16-CE17
CE4	CNN_ENG_20030621_115841.16-CE18
CE5	CNN_ENG_20030621_115841.16-CE19
CE6	CNN_ENG_20030621_115841.16-CE20
CE7	CNN_ENG_20030621_115841.16-CE21
CE8	CNN_ENG_20030621_115841.16-CE22
CE9	CNN_ENG_20030621_115841.16-CE23
CE10	CNN_ENG_20030621_115841.16-CE24
CE11	CNN_ENG_20030621_115841.16-CE25
CE1	CNN_ENG_20030621_115841.16-CE26
E17	CNN_ENG_20030621_115841.16-E1
E19	CNN_ENG_20030621_115841.16-E2
E20	CNN_ENG_20030621_115841.16-E3
E21	CNN_ENG_20030621_115841.16-E4
E22	CNN_ENG_20030621_115841.16-E5
E23	CNN_ENG_20030621_115841.16-E6
E24	CNN_ENG_20030621_115841.16-E7
E27	CNN_ENG_20030621_115841.16-E8
E29	CNN_ENG_20030621_115841.16-E9
E30	CNN_ENG_20030621_115841.16-E10
E31	CNN_ENG_20030621_115841.16-E11
E32	CNN_ENG_20030621_115841.16-E12
E36	CNN_ENG_20030621_115841.16-E13
E37	CNN_ENG_20030621_115841.16-E14
E38	CNN_ENG_20030621_115841.16-E15
E42	CNN_ENG_20030621_115841.16-E16
E43	CNN_ENG_20030621_115841.16-E17
E44	CNN_ENG_20030621_115841.16-E18
E45	CNN_ENG_20030621_115841.16-E19
E47	CNN_ENG_20030621_115841.16-E20
E1	CNN_ENG_20030621_115841.16-E21
E48	CNN_ENG_20030621_115841.16-E22
E50	CNN_ENG_20030621_115841.16-E23
E51	CNN_ENG_20030621_115841.16-E24
E52	CNN_ENG_20030621_115841.16-E25
E53	CNN_ENG_20030621_115841.16-E26
E2	CNN_ENG_20030621_115841.16-E27
E3	CNN_ENG_20030621_115841.16-E28
E4	CNN_ENG_20030621_115841.16-E29
E5	CNN_ENG_20030621_115841.16-E30
E6	CNN_ENG_20030621_115841.16-E31
E7	CNN_ENG_20030621_115841.16-E32
E8	CNN_ENG_20030621_115841.16-E33
E9	CNN_ENG_20030621_115841.16-E34
E10	CNN_ENG_20030621_115841.16-E35
E13	CNN_ENG_20030621_115841.16-E36
E56	CNN_ENG_20030621_115841.16-E37
EM1	CNN_ENG_20030621_115841.16-E21-1
EM17	CNN_ENG_20030621_115841.16-E1-2
EM16	CNN_ENG_20030621_115841.16-E5-3
EM18	CNN_ENG_20030621_115841.16-E1-4
EM19	CNN_ENG_20030621_115841.16-E21-5
EM20	CNN_ENG_20030621_115841.16-E2-6
EM21	CNN_ENG_20030621_115841.16-E3-7
EM22	CNN_ENG_20030621_115841.16-E4-8
EM23	CNN_ENG_20030621_115841.16-E6-9
EM24	CNN_ENG_20030621_115841.16-E7-10
EM50	CNN_ENG_20030621_115841.16-E5-11
EM45	CNN_ENG_20030621_115841.16-E10-12
EM26	CNN_ENG_20030621_115841.16-E8-13
EM27	CNN_ENG_20030621_115841.16-E9-14
EM28	CNN_ENG_20030621_115841.16-E11-15
EM29	CNN_ENG_20030621_115841.16-E12-16
EM30	CNN_ENG_20030621_115841.16-E13-17
EM31	CNN_ENG_20030621_115841.16-E36-18
EM32	CNN_ENG_20030621_115841.16-E36-19
EM33	CNN_ENG_20030621_115841.16-E14-20
EM34	CNN_ENG_20030621_115841.16-E15-21
EM35	CNN_ENG_20030621_115841.16-E16-22
EM36	CNN_ENG_20030621_115841.16-E15-23
