CE15	CNN_ENG_20030618_193127.17-CE1
CE16	CNN_ENG_20030618_193127.17-CE2
CE17	CNN_ENG_20030618_193127.17-CE3
CE18	CNN_ENG_20030618_193127.17-CE4
CE19	CNN_ENG_20030618_193127.17-CE5
CE20	CNN_ENG_20030618_193127.17-CE6
CE21	CNN_ENG_20030618_193127.17-CE7
CE22	CNN_ENG_20030618_193127.17-CE8
CE23	CNN_ENG_20030618_193127.17-CE9
CE2	CNN_ENG_20030618_193127.17-CE10
CE24	CNN_ENG_20030618_193127.17-CE11
CE26	CNN_ENG_20030618_193127.17-CE12
CE25	CNN_ENG_20030618_193127.17-CE13
CE27	CNN_ENG_20030618_193127.17-CE14
CE28	CNN_ENG_20030618_193127.17-CE15
CE29	CNN_ENG_20030618_193127.17-CE16
CE4	CNN_ENG_20030618_193127.17-CE17
CE3	CNN_ENG_20030618_193127.17-CE18
CE30	CNN_ENG_20030618_193127.17-CE19
CE31	CNN_ENG_20030618_193127.17-CE20
CE1	CNN_ENG_20030618_193127.17-CE21
CE32	CNN_ENG_20030618_193127.17-CE22
CE33	CNN_ENG_20030618_193127.17-CE23
CE34	CNN_ENG_20030618_193127.17-CE24
CE14	CNN_ENG_20030618_193127.17-CE25
CE35	CNN_ENG_20030618_193127.17-CE26
CE36	CNN_ENG_20030618_193127.17-CE27
CE37	CNN_ENG_20030618_193127.17-CE28
CE38	CNN_ENG_20030618_193127.17-CE29
CE39	CNN_ENG_20030618_193127.17-CE30
CE6	CNN_ENG_20030618_193127.17-CE31
CE5	CNN_ENG_20030618_193127.17-CE32
CE7	CNN_ENG_20030618_193127.17-CE33
CE8	CNN_ENG_20030618_193127.17-CE34
CE9	CNN_ENG_20030618_193127.17-CE35
CE10	CNN_ENG_20030618_193127.17-CE36
CE11	CNN_ENG_20030618_193127.17-CE37
CE12	CNN_ENG_20030618_193127.17-CE38
CE13	CNN_ENG_20030618_193127.17-CE39
E11	CNN_ENG_20030618_193127.17-E1
E12	CNN_ENG_20030618_193127.17-E2
E13	CNN_ENG_20030618_193127.17-E3
E14	CNN_ENG_20030618_193127.17-E4
E15	CNN_ENG_20030618_193127.17-E5
E16	CNN_ENG_20030618_193127.17-E6
E17	CNN_ENG_20030618_193127.17-E7
E18	CNN_ENG_20030618_193127.17-E8
E19	CNN_ENG_20030618_193127.17-E9
E20	CNN_ENG_20030618_193127.17-E10
E21	CNN_ENG_20030618_193127.17-E11
E23	CNN_ENG_20030618_193127.17-E12
E25	CNN_ENG_20030618_193127.17-E13
E26	CNN_ENG_20030618_193127.17-E14
E27	CNN_ENG_20030618_193127.17-E15
E28	CNN_ENG_20030618_193127.17-E16
E29	CNN_ENG_20030618_193127.17-E17
E30	CNN_ENG_20030618_193127.17-E18
E31	CNN_ENG_20030618_193127.17-E19
E32	CNN_ENG_20030618_193127.17-E20
E34	CNN_ENG_20030618_193127.17-E21
E36	CNN_ENG_20030618_193127.17-E22
E37	CNN_ENG_20030618_193127.17-E23
E38	CNN_ENG_20030618_193127.17-E24
E39	CNN_ENG_20030618_193127.17-E25
E42	CNN_ENG_20030618_193127.17-E26
E43	CNN_ENG_20030618_193127.17-E27
E44	CNN_ENG_20030618_193127.17-E28
E45	CNN_ENG_20030618_193127.17-E29
E46	CNN_ENG_20030618_193127.17-E30
E47	CNN_ENG_20030618_193127.17-E31
E48	CNN_ENG_20030618_193127.17-E32
E49	CNN_ENG_20030618_193127.17-E33
E50	CNN_ENG_20030618_193127.17-E34
E51	CNN_ENG_20030618_193127.17-E35
E52	CNN_ENG_20030618_193127.17-E36
E53	CNN_ENG_20030618_193127.17-E37
E54	CNN_ENG_20030618_193127.17-E38
E55	CNN_ENG_20030618_193127.17-E39
E56	CNN_ENG_20030618_193127.17-E40
E2	CNN_ENG_20030618_193127.17-E41
E57	CNN_ENG_20030618_193127.17-E42
E65	CNN_ENG_20030618_193127.17-E43
E66	CNN_ENG_20030618_193127.17-E44
E68	CNN_ENG_20030618_193127.17-E45
E69	CNN_ENG_20030618_193127.17-E46
E70	CNN_ENG_20030618_193127.17-E47
E3	CNN_ENG_20030618_193127.17-E48
E4	CNN_ENG_20030618_193127.17-E49
E5	CNN_ENG_20030618_193127.17-E50
E6	CNN_ENG_20030618_193127.17-E51
E7	CNN_ENG_20030618_193127.17-E52
E8	CNN_ENG_20030618_193127.17-E53
E9	CNN_ENG_20030618_193127.17-E54
E10	CNN_ENG_20030618_193127.17-E55
EM23	CNN_ENG_20030618_193127.17-E2-1
EM24	CNN_ENG_20030618_193127.17-E3-2
EM25	CNN_ENG_20030618_193127.17-E1-3
EM26	CNN_ENG_20030618_193127.17-E4-4
EM27	CNN_ENG_20030618_193127.17-E5-5
EM28	CNN_ENG_20030618_193127.17-E6-6
EM29	CNN_ENG_20030618_193127.17-E7-7
EM30	CNN_ENG_20030618_193127.17-E49-8
EM31	CNN_ENG_20030618_193127.17-E49-9
EM32	CNN_ENG_20030618_193127.17-E49-10
EM33	CNN_ENG_20030618_193127.17-E8-11
EM34	CNN_ENG_20030618_193127.17-E49-12
EM36	CNN_ENG_20030618_193127.17-E49-13
EM37	CNN_ENG_20030618_193127.17-E9-14
EM38	CNN_ENG_20030618_193127.17-E10-15
EM39	CNN_ENG_20030618_193127.17-E11-16
EM40	CNN_ENG_20030618_193127.17-E9-17
EM42	CNN_ENG_20030618_193127.17-E49-18
EM43	CNN_ENG_20030618_193127.17-E12-19
EM44	CNN_ENG_20030618_193127.17-E49-20
EM45	CNN_ENG_20030618_193127.17-E13-21
EM46	CNN_ENG_20030618_193127.17-E49-22
EM48	CNN_ENG_20030618_193127.17-E14-23
EM47	CNN_ENG_20030618_193127.17-E15-24
EM49	CNN_ENG_20030618_193127.17-E49-25
EM50	CNN_ENG_20030618_193127.17-E49-26
EM51	CNN_ENG_20030618_193127.17-E10-27
EM52	CNN_ENG_20030618_193127.17-E49-28
EM53	CNN_ENG_20030618_193127.17-E16-29
EM54	CNN_ENG_20030618_193127.17-E16-30
EM55	CNN_ENG_20030618_193127.17-E17-31
EM56	CNN_ENG_20030618_193127.17-E18-32
EM57	CNN_ENG_20030618_193127.17-E19-33
EM58	CNN_ENG_20030618_193127.17-E48-34
EM59	CNN_ENG_20030618_193127.17-E48-35
EM61	CNN_ENG_20030618_193127.17-E49-36
EM60	CNN_ENG_20030618_193127.17-E10-37
EM62	CNN_ENG_20030618_193127.17-E49-38
EM63	CNN_ENG_20030618_193127.17-E49-39
EM64	CNN_ENG_20030618_193127.17-E10-40
EM65	CNN_ENG_20030618_193127.17-E10-41
EM66	CNN_ENG_20030618_193127.17-E49-42
EM67	CNN_ENG_20030618_193127.17-E20-43
EM68	CNN_ENG_20030618_193127.17-E49-44
EM69	CNN_ENG_20030618_193127.17-E21-45
EM70	CNN_ENG_20030618_193127.17-E22-46
EM71	CNN_ENG_20030618_193127.17-E49-47
EM72	CNN_ENG_20030618_193127.17-E23-48
EM73	CNN_ENG_20030618_193127.17-E49-49
EM74	CNN_ENG_20030618_193127.17-E49-50
EM75	CNN_ENG_20030618_193127.17-E49-51
EM76	CNN_ENG_20030618_193127.17-E49-52
EM77	CNN_ENG_20030618_193127.17-E24-53
EM78	CNN_ENG_20030618_193127.17-E48-54
EM79	CNN_ENG_20030618_193127.17-E25-55
EM80	CNN_ENG_20030618_193127.17-E25-56
EM81	CNN_ENG_20030618_193127.17-E25-57
EM83	CNN_ENG_20030618_193127.17-E25-58
EM84	CNN_ENG_20030618_193127.17-E26-59
EM85	CNN_ENG_20030618_193127.17-E49-60
EM1	CNN_ENG_20030618_193127.17-E41-61
EM86	CNN_ENG_20030618_193127.17-E49-62
EM87	CNN_ENG_20030618_193127.17-E27-63
EM88	CNN_ENG_20030618_193127.17-E28-64
EM89	CNN_ENG_20030618_193127.17-E17-65
EM90	CNN_ENG_20030618_193127.17-E17-66
EM91	CNN_ENG_20030618_193127.17-E29-67
EM92	CNN_ENG_20030618_193127.17-E1-68
EM93	CNN_ENG_20030618_193127.17-E29-69
EM94	CNN_ENG_20030618_193127.17-E55-70
EM95	CNN_ENG_20030618_193127.17-E30-71
EM96	CNN_ENG_20030618_193127.17-E55-72
EM97	CNN_ENG_20030618_193127.17-E31-73
EM98	CNN_ENG_20030618_193127.17-E55-74
EM99	CNN_ENG_20030618_193127.17-E55-75
EM100	CNN_ENG_20030618_193127.17-E55-76
EM101	CNN_ENG_20030618_193127.17-E55-77
EM103	CNN_ENG_20030618_193127.17-E32-78
EM104	CNN_ENG_20030618_193127.17-E32-79
EM105	CNN_ENG_20030618_193127.17-E48-80
EM106	CNN_ENG_20030618_193127.17-E33-81
EM107	CNN_ENG_20030618_193127.17-E55-82
EM108	CNN_ENG_20030618_193127.17-E34-83
EM109	CNN_ENG_20030618_193127.17-E55-84
EM110	CNN_ENG_20030618_193127.17-E55-85
EM111	CNN_ENG_20030618_193127.17-E35-86
EM112	CNN_ENG_20030618_193127.17-E55-87
EM113	CNN_ENG_20030618_193127.17-E55-88
EM114	CNN_ENG_20030618_193127.17-E55-89
EM115	CNN_ENG_20030618_193127.17-E55-90
EM116	CNN_ENG_20030618_193127.17-E55-91
EM117	CNN_ENG_20030618_193127.17-E36-92
EM118	CNN_ENG_20030618_193127.17-E55-93
EM119	CNN_ENG_20030618_193127.17-E55-94
EM120	CNN_ENG_20030618_193127.17-E55-95
EM121	CNN_ENG_20030618_193127.17-E48-96
EM122	CNN_ENG_20030618_193127.17-E1-97
EM123	CNN_ENG_20030618_193127.17-E37-98
EM124	CNN_ENG_20030618_193127.17-E17-99
EM125	CNN_ENG_20030618_193127.17-E48-100
EM129	CNN_ENG_20030618_193127.17-E49-101
EM130	CNN_ENG_20030618_193127.17-E38-102
EM131	CNN_ENG_20030618_193127.17-E49-103
EM132	CNN_ENG_20030618_193127.17-E39-104
EM133	CNN_ENG_20030618_193127.17-E40-105
EM134	CNN_ENG_20030618_193127.17-E49-106
EM135	CNN_ENG_20030618_193127.17-E42-107
EM136	CNN_ENG_20030618_193127.17-E49-108
