CE3	CNN_ENG_20030525_160525.13-CE1
CE10	CNN_ENG_20030525_160525.13-CE2
CE11	CNN_ENG_20030525_160525.13-CE3
CE13	CNN_ENG_20030525_160525.13-CE4
CE14	CNN_ENG_20030525_160525.13-CE5
CE15	CNN_ENG_20030525_160525.13-CE6
CE1	CNN_ENG_20030525_160525.13-CE7
CE16	CNN_ENG_20030525_160525.13-CE8
CE17	CNN_ENG_20030525_160525.13-CE9
CE18	CNN_ENG_20030525_160525.13-CE10
CE19	CNN_ENG_20030525_160525.13-CE11
CE20	CNN_ENG_20030525_160525.13-CE12
CE4	CNN_ENG_20030525_160525.13-CE13
CE5	CNN_ENG_20030525_160525.13-CE14
CE2	CNN_ENG_20030525_160525.13-CE15
CE6	CNN_ENG_20030525_160525.13-CE16
CE7	CNN_ENG_20030525_160525.13-CE17
CE8	CNN_ENG_20030525_160525.13-CE18
CE9	CNN_ENG_20030525_160525.13-CE19
E11	CNN_ENG_20030525_160525.13-E1
E12	CNN_ENG_20030525_160525.13-E2
E13	CNN_ENG_20030525_160525.13-E3
E15	CNN_ENG_20030525_160525.13-E4
E16	CNN_ENG_20030525_160525.13-E5
E17	CNN_ENG_20030525_160525.13-E6
E18	CNN_ENG_20030525_160525.13-E7
E19	CNN_ENG_20030525_160525.13-E8
E22	CNN_ENG_20030525_160525.13-E9
E23	CNN_ENG_20030525_160525.13-E10
E24	CNN_ENG_20030525_160525.13-E11
E25	CNN_ENG_20030525_160525.13-E12
E26	CNN_ENG_20030525_160525.13-E13
E27	CNN_ENG_20030525_160525.13-E14
E29	CNN_ENG_20030525_160525.13-E15
E30	CNN_ENG_20030525_160525.13-E16
E31	CNN_ENG_20030525_160525.13-E17
E32	CNN_ENG_20030525_160525.13-E18
E1	CNN_ENG_20030525_160525.13-E19
E2	CNN_ENG_20030525_160525.13-E20
E4	CNN_ENG_20030525_160525.13-E21
E5	CNN_ENG_20030525_160525.13-E22
E6	CNN_ENG_20030525_160525.13-E23
E7	CNN_ENG_20030525_160525.13-E24
E8	CNN_ENG_20030525_160525.13-E25
E9	CNN_ENG_20030525_160525.13-E26
EM16	CNN_ENG_20030525_160525.13-E20-1
EM18	CNN_ENG_20030525_160525.13-E1-2
EM19	CNN_ENG_20030525_160525.13-E20-3
EM20	CNN_ENG_20030525_160525.13-E24-4
EM21	CNN_ENG_20030525_160525.13-E24-5
EM22	CNN_ENG_20030525_160525.13-E2-6
EM24	CNN_ENG_20030525_160525.13-E20-7
EM23	CNN_ENG_20030525_160525.13-E3-8
EM25	CNN_ENG_20030525_160525.13-E20-9
EM26	CNN_ENG_20030525_160525.13-E20-10
EM27	CNN_ENG_20030525_160525.13-E3-11
EM28	CNN_ENG_20030525_160525.13-E20-12
EM29	CNN_ENG_20030525_160525.13-E20-13
EM33	CNN_ENG_20030525_160525.13-E20-14
EM38	CNN_ENG_20030525_160525.13-E20-15
EM39	CNN_ENG_20030525_160525.13-E20-16
EM30	CNN_ENG_20030525_160525.13-E3-17
EM32	CNN_ENG_20030525_160525.13-E4-18
EM34	CNN_ENG_20030525_160525.13-E6-19
EM36	CNN_ENG_20030525_160525.13-E7-20
EM35	CNN_ENG_20030525_160525.13-E8-21
EM37	CNN_ENG_20030525_160525.13-E3-22
EM40	CNN_ENG_20030525_160525.13-E20-23
EM43	CNN_ENG_20030525_160525.13-E20-24
EM45	CNN_ENG_20030525_160525.13-E20-25
EM46	CNN_ENG_20030525_160525.13-E20-26
EM50	CNN_ENG_20030525_160525.13-E20-27
EM52	CNN_ENG_20030525_160525.13-E20-28
EM41	CNN_ENG_20030525_160525.13-E9-29
EM44	CNN_ENG_20030525_160525.13-E5-30
EM49	CNN_ENG_20030525_160525.13-E5-31
EM51	CNN_ENG_20030525_160525.13-E10-32
EM53	CNN_ENG_20030525_160525.13-E20-33
EM55	CNN_ENG_20030525_160525.13-E20-34
EM56	CNN_ENG_20030525_160525.13-E20-35
EM63	CNN_ENG_20030525_160525.13-E20-36
EM65	CNN_ENG_20030525_160525.13-E20-37
EM54	CNN_ENG_20030525_160525.13-E3-38
EM57	CNN_ENG_20030525_160525.13-E11-39
EM58	CNN_ENG_20030525_160525.13-E11-40
EM60	CNN_ENG_20030525_160525.13-E11-41
EM59	CNN_ENG_20030525_160525.13-E20-42
EM61	CNN_ENG_20030525_160525.13-E20-43
EM62	CNN_ENG_20030525_160525.13-E12-44
EM64	CNN_ENG_20030525_160525.13-E13-45
EM66	CNN_ENG_20030525_160525.13-E24-46
EM69	CNN_ENG_20030525_160525.13-E24-47
EM68	CNN_ENG_20030525_160525.13-E20-48
EM70	CNN_ENG_20030525_160525.13-E20-49
EM71	CNN_ENG_20030525_160525.13-E3-50
EM72	CNN_ENG_20030525_160525.13-E24-51
EM74	CNN_ENG_20030525_160525.13-E24-52
EM77	CNN_ENG_20030525_160525.13-E24-53
EM80	CNN_ENG_20030525_160525.13-E24-54
EM81	CNN_ENG_20030525_160525.13-E24-55
EM73	CNN_ENG_20030525_160525.13-E20-56
EM75	CNN_ENG_20030525_160525.13-E20-57
EM76	CNN_ENG_20030525_160525.13-E20-58
