CE1	CNN_ENG_20030428_193655.2-CE1
CE2	CNN_ENG_20030428_193655.2-CE2
CE14	CNN_ENG_20030428_193655.2-CE3
CE15	CNN_ENG_20030428_193655.2-CE4
CE16	CNN_ENG_20030428_193655.2-CE5
CE18	CNN_ENG_20030428_193655.2-CE6
CE19	CNN_ENG_20030428_193655.2-CE7
CE20	CNN_ENG_20030428_193655.2-CE8
CE21	CNN_ENG_20030428_193655.2-CE9
CE4	CNN_ENG_20030428_193655.2-CE10
CE17	CNN_ENG_20030428_193655.2-CE11
CE7	CNN_ENG_20030428_193655.2-CE12
CE8	CNN_ENG_20030428_193655.2-CE13
CE3	CNN_ENG_20030428_193655.2-CE14
CE9	CNN_ENG_20030428_193655.2-CE15
CE10	CNN_ENG_20030428_193655.2-CE16
CE11	CNN_ENG_20030428_193655.2-CE17
CE12	CNN_ENG_20030428_193655.2-CE18
CE13	CNN_ENG_20030428_193655.2-CE19
CE5	CNN_ENG_20030428_193655.2-CE20
CE6	CNN_ENG_20030428_193655.2-CE21
E17	CNN_ENG_20030428_193655.2-E1
E19	CNN_ENG_20030428_193655.2-E2
E21	CNN_ENG_20030428_193655.2-E3
E22	CNN_ENG_20030428_193655.2-E4
E23	CNN_ENG_20030428_193655.2-E5
E25	CNN_ENG_20030428_193655.2-E6
E26	CNN_ENG_20030428_193655.2-E7
E30	CNN_ENG_20030428_193655.2-E8
E31	CNN_ENG_20030428_193655.2-E9
E36	CNN_ENG_20030428_193655.2-E10
E33	CNN_ENG_20030428_193655.2-E11
E35	CNN_ENG_20030428_193655.2-E12
E1	CNN_ENG_20030428_193655.2-E13
E39	CNN_ENG_20030428_193655.2-E14
E40	CNN_ENG_20030428_193655.2-E15
E2	CNN_ENG_20030428_193655.2-E16
E4	CNN_ENG_20030428_193655.2-E17
E5	CNN_ENG_20030428_193655.2-E18
E6	CNN_ENG_20030428_193655.2-E19
E7	CNN_ENG_20030428_193655.2-E20
E8	CNN_ENG_20030428_193655.2-E21
E9	CNN_ENG_20030428_193655.2-E22
E10	CNN_ENG_20030428_193655.2-E23
E11	CNN_ENG_20030428_193655.2-E24
E12	CNN_ENG_20030428_193655.2-E25
E14	CNN_ENG_20030428_193655.2-E26
E15	CNN_ENG_20030428_193655.2-E27
EM1	CNN_ENG_20030428_193655.2-E13-1
EM16	CNN_ENG_20030428_193655.2-E2-2
EM17	CNN_ENG_20030428_193655.2-E3-3
EM19	CNN_ENG_20030428_193655.2-E4-4
EM20	CNN_ENG_20030428_193655.2-E5-5
EM21	CNN_ENG_20030428_193655.2-E6-6
EM23	CNN_ENG_20030428_193655.2-E21-7
EM24	CNN_ENG_20030428_193655.2-E7-8
EM26	CNN_ENG_20030428_193655.2-E4-9
EM29	CNN_ENG_20030428_193655.2-E21-10
EM30	CNN_ENG_20030428_193655.2-E8-11
EM32	CNN_ENG_20030428_193655.2-E9-12
EM33	CNN_ENG_20030428_193655.2-E21-13
EM34	CNN_ENG_20030428_193655.2-E21-14
EM36	CNN_ENG_20030428_193655.2-E11-15
EM37	CNN_ENG_20030428_193655.2-E11-16
EM38	CNN_ENG_20030428_193655.2-E21-17
EM39	CNN_ENG_20030428_193655.2-E24-18
EM35	CNN_ENG_20030428_193655.2-E14-19
EM40	CNN_ENG_20030428_193655.2-E12-20
EM41	CNN_ENG_20030428_193655.2-E12-21
EM42	CNN_ENG_20030428_193655.2-E21-22
EM43	CNN_ENG_20030428_193655.2-E24-23
EM44	CNN_ENG_20030428_193655.2-E21-24
EM22	CNN_ENG_20030428_193655.2-E4-25
EM27	CNN_ENG_20030428_193655.2-E9-26
EM28	CNN_ENG_20030428_193655.2-E9-27
EM25	CNN_ENG_20030428_193655.2-E15-28
EM2	CNN_ENG_20030428_193655.2-E16-29
EM3	CNN_ENG_20030428_193655.2-E17-30
EM4	CNN_ENG_20030428_193655.2-E18-31
EM5	CNN_ENG_20030428_193655.2-E19-32
EM6	CNN_ENG_20030428_193655.2-E20-33
EM7	CNN_ENG_20030428_193655.2-E21-34
EM8	CNN_ENG_20030428_193655.2-E21-35
EM31	CNN_ENG_20030428_193655.2-E10-36
EM9	CNN_ENG_20030428_193655.2-E22-37
EM10	CNN_ENG_20030428_193655.2-E23-38
EM11	CNN_ENG_20030428_193655.2-E24-39
EM12	CNN_ENG_20030428_193655.2-E24-40
EM13	CNN_ENG_20030428_193655.2-E25-41
EM14	CNN_ENG_20030428_193655.2-E26-42
EM15	CNN_ENG_20030428_193655.2-E27-43
EM18	CNN_ENG_20030428_193655.2-E1-44
R2	CNN_ENG_20030428_193655.2-R1
R5	CNN_ENG_20030428_193655.2-R2
R6	CNN_ENG_20030428_193655.2-R3
R7	CNN_ENG_20030428_193655.2-R4
R8	CNN_ENG_20030428_193655.2-R5
R4	CNN_ENG_20030428_193655.2-R6
R3	CNN_ENG_20030428_193655.2-R7
R1	CNN_ENG_20030428_193655.2-R8
RM2	CNN_ENG_20030428_193655.2-R1-1
RM5	CNN_ENG_20030428_193655.2-R2-1
RM6	CNN_ENG_20030428_193655.2-R3-1
RM7	CNN_ENG_20030428_193655.2-R4-1
RM8	CNN_ENG_20030428_193655.2-R4-2
RM4	CNN_ENG_20030428_193655.2-R6-1
RM3	CNN_ENG_20030428_193655.2-R7-1
RM1	CNN_ENG_20030428_193655.2-R8-1
V1	CNN_ENG_20030428_193655.2-EV1
V2	CNN_ENG_20030428_193655.2-EV2
V3	CNN_ENG_20030428_193655.2-EV3
V4	CNN_ENG_20030428_193655.2-EV4
VM1	CNN_ENG_20030428_193655.2-EV1-1
VM2	CNN_ENG_20030428_193655.2-EV2-1
VM3	CNN_ENG_20030428_193655.2-EV3-1
VM4	CNN_ENG_20030428_193655.2-EV4-1
VM6	CNN_ENG_20030428_193655.2-EV3-2
VM7	CNN_ENG_20030428_193655.2-EV3-3
VM5	CNN_ENG_20030428_193655.2-EV2-2
Q1	CNN_ENG_20030428_193655.2-T1
Q2	CNN_ENG_20030428_193655.2-T2
Q3	CNN_ENG_20030428_193655.2-T3
