CE9	CNN_ENG_20030604_092828.7-CE1
CE8	CNN_ENG_20030604_092828.7-CE2
CE10	CNN_ENG_20030604_092828.7-CE3
CE11	CNN_ENG_20030604_092828.7-CE4
CE1	CNN_ENG_20030604_092828.7-CE5
CE2	CNN_ENG_20030604_092828.7-CE6
CE3	CNN_ENG_20030604_092828.7-CE7
CE4	CNN_ENG_20030604_092828.7-CE8
CE5	CNN_ENG_20030604_092828.7-CE9
CE6	CNN_ENG_20030604_092828.7-CE10
CE7	CNN_ENG_20030604_092828.7-CE11
E14	CNN_ENG_20030604_092828.7-E1
E15	CNN_ENG_20030604_092828.7-E2
E16	CNN_ENG_20030604_092828.7-E3
E17	CNN_ENG_20030604_092828.7-E4
E18	CNN_ENG_20030604_092828.7-E5
E1	CNN_ENG_20030604_092828.7-E6
E2	CNN_ENG_20030604_092828.7-E7
E4	CNN_ENG_20030604_092828.7-E8
E5	CNN_ENG_20030604_092828.7-E9
E6	CNN_ENG_20030604_092828.7-E10
E7	CNN_ENG_20030604_092828.7-E11
E9	CNN_ENG_20030604_092828.7-E12
E10	CNN_ENG_20030604_092828.7-E13
EM1	CNN_ENG_20030604_092828.7-E7-1
EM16	CNN_ENG_20030604_092828.7-E6-2
EM17	CNN_ENG_20030604_092828.7-E10-3
EM19	CNN_ENG_20030604_092828.7-E1-4
EM18	CNN_ENG_20030604_092828.7-E6-5
EM20	CNN_ENG_20030604_092828.7-E2-6
EM21	CNN_ENG_20030604_092828.7-E3-7
EM22	CNN_ENG_20030604_092828.7-E4-8
EM23	CNN_ENG_20030604_092828.7-E5-9
EM24	CNN_ENG_20030604_092828.7-E4-10
EM7	CNN_ENG_20030604_092828.7-E9-11
EM2	CNN_ENG_20030604_092828.7-E8-12
EM3	CNN_ENG_20030604_092828.7-E9-13
EM4	CNN_ENG_20030604_092828.7-E10-14
EM5	CNN_ENG_20030604_092828.7-E6-15
EM6	CNN_ENG_20030604_092828.7-E10-16
EM10	CNN_ENG_20030604_092828.7-E9-17
EM8	CNN_ENG_20030604_092828.7-E11-18
EM9	CNN_ENG_20030604_092828.7-E11-19
EM11	CNN_ENG_20030604_092828.7-E10-20
EM12	CNN_ENG_20030604_092828.7-E12-21
EM13	CNN_ENG_20030604_092828.7-E13-22
EM14	CNN_ENG_20030604_092828.7-E10-23
EM15	CNN_ENG_20030604_092828.7-E10-24
R1	CNN_ENG_20030604_092828.7-R1
R3	CNN_ENG_20030604_092828.7-R2
R4	CNN_ENG_20030604_092828.7-R3
R2	CNN_ENG_20030604_092828.7-R4
RM1	CNN_ENG_20030604_092828.7-R1-1
RM3	CNN_ENG_20030604_092828.7-R2-1
RM4	CNN_ENG_20030604_092828.7-R3-1
RM2	CNN_ENG_20030604_092828.7-R4-1
V3	CNN_ENG_20030604_092828.7-EV1
V1	CNN_ENG_20030604_092828.7-EV2
V2	CNN_ENG_20030604_092828.7-EV3
V4	CNN_ENG_20030604_092828.7-EV4
VM1	CNN_ENG_20030604_092828.7-EV2-1
VM2	CNN_ENG_20030604_092828.7-EV3-1
VM3	CNN_ENG_20030604_092828.7-EV4-1
VM4	CNN_ENG_20030604_092828.7-EV1-1
Q1	CNN_ENG_20030604_092828.7-T1
Q3	CNN_ENG_20030604_092828.7-T2
Q4	CNN_ENG_20030604_092828.7-V1
Q2	CNN_ENG_20030604_092828.7-V2
Q5	CNN_ENG_20030604_092828.7-T3
QM4	CNN_ENG_20030604_092828.7-V1-1
QM2	CNN_ENG_20030604_092828.7-V2-1
