CE14	CNN_ENG_20030508_170552.18-CE1
CE15	CNN_ENG_20030508_170552.18-CE2
CE16	CNN_ENG_20030508_170552.18-CE3
CE17	CNN_ENG_20030508_170552.18-CE4
CE18	CNN_ENG_20030508_170552.18-CE5
CE19	CNN_ENG_20030508_170552.18-CE6
CE20	CNN_ENG_20030508_170552.18-CE7
CE22	CNN_ENG_20030508_170552.18-CE8
CE4	CNN_ENG_20030508_170552.18-CE9
CE23	CNN_ENG_20030508_170552.18-CE10
CE9	CNN_ENG_20030508_170552.18-CE11
CE24	CNN_ENG_20030508_170552.18-CE12
CE25	CNN_ENG_20030508_170552.18-CE13
CE26	CNN_ENG_20030508_170552.18-CE14
CE21	CNN_ENG_20030508_170552.18-CE15
CE27	CNN_ENG_20030508_170552.18-CE16
CE28	CNN_ENG_20030508_170552.18-CE17
CE6	CNN_ENG_20030508_170552.18-CE18
CE29	CNN_ENG_20030508_170552.18-CE19
CE30	CNN_ENG_20030508_170552.18-CE20
CE1	CNN_ENG_20030508_170552.18-CE21
CE31	CNN_ENG_20030508_170552.18-CE22
CE33	CNN_ENG_20030508_170552.18-CE23
CE34	CNN_ENG_20030508_170552.18-CE24
CE35	CNN_ENG_20030508_170552.18-CE25
CE36	CNN_ENG_20030508_170552.18-CE26
CE37	CNN_ENG_20030508_170552.18-CE27
CE38	CNN_ENG_20030508_170552.18-CE28
CE39	CNN_ENG_20030508_170552.18-CE29
CE40	CNN_ENG_20030508_170552.18-CE30
CE41	CNN_ENG_20030508_170552.18-CE31
CE42	CNN_ENG_20030508_170552.18-CE32
CE13	CNN_ENG_20030508_170552.18-CE33
CE32	CNN_ENG_20030508_170552.18-CE34
CE2	CNN_ENG_20030508_170552.18-CE35
CE3	CNN_ENG_20030508_170552.18-CE36
CE5	CNN_ENG_20030508_170552.18-CE37
CE7	CNN_ENG_20030508_170552.18-CE38
CE8	CNN_ENG_20030508_170552.18-CE39
CE10	CNN_ENG_20030508_170552.18-CE40
CE11	CNN_ENG_20030508_170552.18-CE41
CE12	CNN_ENG_20030508_170552.18-CE42
E11	CNN_ENG_20030508_170552.18-E1
E12	CNN_ENG_20030508_170552.18-E2
E13	CNN_ENG_20030508_170552.18-E3
E53	CNN_ENG_20030508_170552.18-E4
E16	CNN_ENG_20030508_170552.18-E5
E17	CNN_ENG_20030508_170552.18-E6
E18	CNN_ENG_20030508_170552.18-E7
E19	CNN_ENG_20030508_170552.18-E8
E21	CNN_ENG_20030508_170552.18-E9
E23	CNN_ENG_20030508_170552.18-E10
E24	CNN_ENG_20030508_170552.18-E11
E26	CNN_ENG_20030508_170552.18-E12
E27	CNN_ENG_20030508_170552.18-E13
E1	CNN_ENG_20030508_170552.18-E14
E28	CNN_ENG_20030508_170552.18-E15
E29	CNN_ENG_20030508_170552.18-E16
E31	CNN_ENG_20030508_170552.18-E17
E32	CNN_ENG_20030508_170552.18-E18
E33	CNN_ENG_20030508_170552.18-E19
E34	CNN_ENG_20030508_170552.18-E20
E35	CNN_ENG_20030508_170552.18-E21
E37	CNN_ENG_20030508_170552.18-E22
E38	CNN_ENG_20030508_170552.18-E23
E39	CNN_ENG_20030508_170552.18-E24
E40	CNN_ENG_20030508_170552.18-E25
E41	CNN_ENG_20030508_170552.18-E26
E42	CNN_ENG_20030508_170552.18-E27
E43	CNN_ENG_20030508_170552.18-E28
E44	CNN_ENG_20030508_170552.18-E29
E45	CNN_ENG_20030508_170552.18-E30
E46	CNN_ENG_20030508_170552.18-E31
E47	CNN_ENG_20030508_170552.18-E32
E48	CNN_ENG_20030508_170552.18-E33
E49	CNN_ENG_20030508_170552.18-E34
E50	CNN_ENG_20030508_170552.18-E35
E51	CNN_ENG_20030508_170552.18-E36
E52	CNN_ENG_20030508_170552.18-E37
E54	CNN_ENG_20030508_170552.18-E38
E57	CNN_ENG_20030508_170552.18-E39
E60	CNN_ENG_20030508_170552.18-E40
E61	CNN_ENG_20030508_170552.18-E41
E63	CNN_ENG_20030508_170552.18-E42
E64	CNN_ENG_20030508_170552.18-E43
E65	CNN_ENG_20030508_170552.18-E44
E3	CNN_ENG_20030508_170552.18-E45
E4	CNN_ENG_20030508_170552.18-E46
E5	CNN_ENG_20030508_170552.18-E47
E6	CNN_ENG_20030508_170552.18-E48
E9	CNN_ENG_20030508_170552.18-E49
