CE12	CNN_ENG_20030528_195959.20-CE1
CE13	CNN_ENG_20030528_195959.20-CE2
CE14	CNN_ENG_20030528_195959.20-CE3
CE15	CNN_ENG_20030528_195959.20-CE4
CE17	CNN_ENG_20030528_195959.20-CE5
CE18	CNN_ENG_20030528_195959.20-CE6
CE19	CNN_ENG_20030528_195959.20-CE7
CE20	CNN_ENG_20030528_195959.20-CE8
CE21	CNN_ENG_20030528_195959.20-CE9
CE22	CNN_ENG_20030528_195959.20-CE10
CE16	CNN_ENG_20030528_195959.20-CE11
CE3	CNN_ENG_20030528_195959.20-CE12
CE4	CNN_ENG_20030528_195959.20-CE13
CE5	CNN_ENG_20030528_195959.20-CE14
CE7	CNN_ENG_20030528_195959.20-CE15
CE6	CNN_ENG_20030528_195959.20-CE16
CE8	CNN_ENG_20030528_195959.20-CE17
CE2	CNN_ENG_20030528_195959.20-CE18
CE1	CNN_ENG_20030528_195959.20-CE19
CE9	CNN_ENG_20030528_195959.20-CE20
CE10	CNN_ENG_20030528_195959.20-CE21
CE11	CNN_ENG_20030528_195959.20-CE22
E18	CNN_ENG_20030528_195959.20-E1
E19	CNN_ENG_20030528_195959.20-E2
E20	CNN_ENG_20030528_195959.20-E3
E37	CNN_ENG_20030528_195959.20-E4
E23	CNN_ENG_20030528_195959.20-E5
E24	CNN_ENG_20030528_195959.20-E6
E25	CNN_ENG_20030528_195959.20-E7
E26	CNN_ENG_20030528_195959.20-E8
E27	CNN_ENG_20030528_195959.20-E9
E28	CNN_ENG_20030528_195959.20-E10
E29	CNN_ENG_20030528_195959.20-E11
E30	CNN_ENG_20030528_195959.20-E12
E31	CNN_ENG_20030528_195959.20-E13
E32	CNN_ENG_20030528_195959.20-E14
E33	CNN_ENG_20030528_195959.20-E15
E34	CNN_ENG_20030528_195959.20-E16
E35	CNN_ENG_20030528_195959.20-E17
E36	CNN_ENG_20030528_195959.20-E18
E2	CNN_ENG_20030528_195959.20-E19
E3	CNN_ENG_20030528_195959.20-E20
E4	CNN_ENG_20030528_195959.20-E21
E5	CNN_ENG_20030528_195959.20-E22
E6	CNN_ENG_20030528_195959.20-E23
E7	CNN_ENG_20030528_195959.20-E24
E8	CNN_ENG_20030528_195959.20-E25
E9	CNN_ENG_20030528_195959.20-E26
E11	CNN_ENG_20030528_195959.20-E27
E13	CNN_ENG_20030528_195959.20-E28
E14	CNN_ENG_20030528_195959.20-E29
E15	CNN_ENG_20030528_195959.20-E30
E16	CNN_ENG_20030528_195959.20-E31
E17	CNN_ENG_20030528_195959.20-E32
EM21	CNN_ENG_20030528_195959.20-E18-1
EM15	CNN_ENG_20030528_195959.20-E2-2
EM16	CNN_ENG_20030528_195959.20-E3-3
EM17	CNN_ENG_20030528_195959.20-E4-4
EM18	CNN_ENG_20030528_195959.20-E5-5
EM19	CNN_ENG_20030528_195959.20-E24-6
EM22	CNN_ENG_20030528_195959.20-E30-7
EM20	CNN_ENG_20030528_195959.20-E6-8
EM23	CNN_ENG_20030528_195959.20-E7-9
EM24	CNN_ENG_20030528_195959.20-E8-10
EM25	CNN_ENG_20030528_195959.20-E7-11
EM26	CNN_ENG_20030528_195959.20-E9-12
EM27	CNN_ENG_20030528_195959.20-E30-13
EM28	CNN_ENG_20030528_195959.20-E10-14
EM29	CNN_ENG_20030528_195959.20-E11-15
EM30	CNN_ENG_20030528_195959.20-E12-16
EM31	CNN_ENG_20030528_195959.20-E13-17
EM32	CNN_ENG_20030528_195959.20-E14-18
EM33	CNN_ENG_20030528_195959.20-E15-19
EM34	CNN_ENG_20030528_195959.20-E30-20
EM35	CNN_ENG_20030528_195959.20-E32-21
EM36	CNN_ENG_20030528_195959.20-E16-22
EM37	CNN_ENG_20030528_195959.20-E19-23
EM38	CNN_ENG_20030528_195959.20-E32-24
EM39	CNN_ENG_20030528_195959.20-E17-25
EM40	CNN_ENG_20030528_195959.20-E19-26
EM1	CNN_ENG_20030528_195959.20-E19-27
EM2	CNN_ENG_20030528_195959.20-E20-28
EM3	CNN_ENG_20030528_195959.20-E21-29
EM4	CNN_ENG_20030528_195959.20-E22-30
EM5	CNN_ENG_20030528_195959.20-E23-31
EM6	CNN_ENG_20030528_195959.20-E25-32
EM7	CNN_ENG_20030528_195959.20-E26-33
EM8	CNN_ENG_20030528_195959.20-E27-34
EM9	CNN_ENG_20030528_195959.20-E28-35
EM10	CNN_ENG_20030528_195959.20-E29-36
EM11	CNN_ENG_20030528_195959.20-E30-37
EM12	CNN_ENG_20030528_195959.20-E19-38
EM13	CNN_ENG_20030528_195959.20-E31-39
EM14	CNN_ENG_20030528_195959.20-E1-40
R1	CNN_ENG_20030528_195959.20-R1
R2	CNN_ENG_20030528_195959.20-R2
R3	CNN_ENG_20030528_195959.20-R3
R4	CNN_ENG_20030528_195959.20-R4
R5	CNN_ENG_20030528_195959.20-R5
RM1	CNN_ENG_20030528_195959.20-R1-1
RM2	CNN_ENG_20030528_195959.20-R2-1
RM3	CNN_ENG_20030528_195959.20-R3-1
RM4	CNN_ENG_20030528_195959.20-R4-1
RM5	CNN_ENG_20030528_195959.20-R5-1
V1	CNN_ENG_20030528_195959.20-EV1
VM1	CNN_ENG_20030528_195959.20-EV1-1
Q1	CNN_ENG_20030528_195959.20-T1
Q2	CNN_ENG_20030528_195959.20-T2
Q3	CNN_ENG_20030528_195959.20-T3
Q4	CNN_ENG_20030528_195959.20-T4
